Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,8720272938507,8970964408207,9222821088207,8.69569145165,7.8376325632,10.0143167428,0.111495204587,0.136723511824,0.157290372063,2.11889867084,2.24289323186,3.36804742167,0.244931795674,0.369643761892,0.596353296345,6.08274670315,4.99182011416,5.74277888381,0.137619077404,0.0965519434629,0.14984676893,10.9351055512,13.4493068769,15.3746736292
1,8720272938507,8970964408207,9222821088207,7.23315722683,6.09978034453,6.96683057471,0.0579749208742,0.0334341306234,0.0398556051386,2.11540605878,1.50393637378,1.68432577417,0.0487493293142,0.0240723881522,0.08253280595,4.99817838734,4.51847339199,5.14642500338,0.01284853052,0.0198640599826,0.0136913860717,16.992464205,15.2836782749,12.6394861393
2,8720272938507,8970964408207,9222821088207,7.71296148953,6.00805684386,6.80237774349,0.0450232117921,0.0323664645023,0.0398402172571,1.35905992242,1.31380470924,1.29350197506,0.116467959659,0.0217073968367,0.0288858659425,6.1794490768,4.62731776668,5.42117250957,0.0129613188518,0.0128605066001,0.0189771756573,12.2184639255,12.1618503984,9.51006048636
3,8720272938507,8970964408207,9222821088207,5.85781558727,5.50342546464,5.60789447224,0.0357045883644,0.0432361033967,0.0473389993899,0.732562371021,0.793598290963,0.609690591824,0.0310053787047,0.0330279107028,0.0236690909091,5.0458282876,4.62264356975,4.91111293472,0.0127149615807,0.0109195898312,0.0160828553996,6.32612513721,9.05287331767,6.57144600366
4,8720272938507,8970964408207,9222821088207,6.15425972042,4.49705372261,5.73167549232,0.0163240572172,0.0332876772083,0.0334810244735,1.04685416125,0.726836720531,0.887473500285,0.0274661573472,0.0348179835432,0.0255708935686,5.04858940182,3.68875857044,4.77423334092,0.0150259427828,0.0133527708932,0.0109167330677,7.70936280884,11.1933181322,8.22538417758
5,8720272938507,8970964408207,9222821088207,6.28621285105,5.99125098684,5.62630057492,0.036712662989,0.0416200548246,0.0532903608563,0.894728786359,1.08327260965,1.06002315596,0.0512565320963,0.0597382346491,0.113446091743,5.27867518806,4.79459307018,4.38173253823,0.0248396815446,0.0120270175439,0.0178084281346,9.66875626881,9.40581140351,10.5257492355
6,8720272938507,8970964408207,9222821088207,4.98381015634,4.82191046643,5.86227840114,0.0487757498552,0.031705484367,0.027097287839,0.49510866242,0.500496760636,0.885965398075,0.0369630920672,0.0199953254741,0.0272482830271,4.38848638101,4.2593186571,4.90244618329,0.0144762709902,0.0103942388519,0.0195212489064,7.85767226404,6.81096873398,7.9926727909
7,8720272938507,8970964408207,9222821088207,5.84240727995,5.3668799306,4.91495756443,0.0759810324289,0.0326707745691,0.018935310763,0.959652124421,0.571771356615,0.73881401718,0.0942656783587,0.019542231923,0.0401459525013,4.70088549305,4.73177996418,4.09705545225,0.0116229516876,0.0111156033132,0.0200068317332,8.80595632032,8.05977165883,7.34734714502
8,8720272938507,8970964408207,9222821088207,5.39229572466,5.26483831288,5.61136825577,0.0520757532452,0.0242921676892,0.0408342540043,0.565974752888,0.75527700409,0.691970261067,0.0335616529713,0.013478793456,0.06074781183,4.72927455043,4.46229396728,4.77959236978,0.0114090151244,0.0094963803681,0.0382235590869,6.71382636656,8.74120654397,10.2120065582
9,8720272938507,8970964408207,9222821088207,5.44109879981,5.89435797861,5.51978888246,0.035584071312,0.0152915895538,0.0441722235076,0.620051910976,1.00202451162,0.594815756594,0.0338853647168,0.0136352148879,0.0191929546506,4.72800595432,4.82831128933,4.84815997224,0.0235714984852,0.0350953732264,0.0134479754743,8.43754369611,9.56179313181,8.1619620546
10,8720272938507,8970964408207,9222821088207,5.31582566762,6.92936998263,5.5462418629,0.0576699690033,0.0246861030689,0.0223166405024,0.818724606581,0.810416745802,0.939080429095,0.0614834525513,0.0149244817603,0.0422915646259,4.36556559371,6.02771478865,4.53072228153,0.0123820457797,0.0516278633468,0.0118309471481,9.87815927515,9.04852345107,9.1240188383
11,8720272938507,8970964408207,9222821088207,5.00042139984,5.44927284116,6.02729998827,0.0433302953683,0.030552675748,0.0283452615529,0.449619825307,0.779341547069,0.818128231293,0.0671612343409,0.0179756263683,0.0322456720619,4.42851245834,4.61246969107,5.13340869106,0.0117975864843,0.00893330090002,0.0151721323012,8.49879324216,9.26672342496,8.03026038001
12,8720272938507,8970964408207,9222821088207,5.41328643716,10.3501319019,4.96526784173,0.0434489508197,0.042593605538,0.0291888078109,0.694869551913,1.56910787281,0.721854152107,0.104711737705,0.0165681450194,0.0272510791367,4.55805002186,8.69902907427,4.1749236074,0.0122061748634,0.0228332042708,0.0120501952724,9.32513661202,6.73600844773,8.85765673176
