Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,4597187743210,4834726614110,5072241583810,1.42558632558,1.6175453211,2.19751750322,0.00928204651163,0.0162670642202,0.0124527670528,0.315542790698,0.478437981651,0.50836036036,0.0242452093023,0.112448899083,0.0535041184041,1.02998744186,0.933188807339,1.55737155727,0.0465288372093,0.0772025688073,0.0658287001287,0.681860465116,0.920183486239,0.689832689833
1,4597187743210,4834726614110,5072241583810,1.0527772,1.01721936685,1.12030897138,0.00567153333333,0.00522222222222,0.00556573859242,0.1662464,0.142551769088,0.125709048724,0.0091488,0.0066148355059,0.00700324825986,0.846077266667,0.829300558659,0.955849419954,0.0256332,0.033529981378,0.0261815158546,0.621333333333,0.70887647424,0.686774941995
2,4597187743210,4834726614110,5072241583810,1.23226231984,0.981430366492,1.20842519573,0.00514701441318,0.00947306573589,0.00511131672598,0.441213452299,0.213293135544,0.316127259786,0.005493891558,0.00603554392088,0.00589516014235,0.751417295813,0.719872076789,0.856537295374,0.0289906657515,0.0327565445026,0.0247541637011,0.960192175704,0.709714950553,0.829181494662
3,4597187743210,4834726614110,5072241583810,1.11497458333,1.1868794702,1.08261375661,0.00468708333333,0.00432543046358,0.00426984126984,0.226662638889,0.204811523179,0.348555687831,0.00522784722222,0.00528781456954,0.00487116402116,0.843872152778,0.948225430464,0.663280092593,0.0345248611111,0.0242292715232,0.0616369708995,0.649305555556,0.723178807947,0.715608465608
4,4597187743210,4834726614110,5072241583810,1.17681196699,0.828446085998,0.996751264223,0.00432393397524,0.0081454244763,0.0184316687737,0.304312242091,0.0866206725469,0.216173514539,0.00502668500688,0.00859586549063,0.00478558786346,0.800807634113,0.6929530871,0.733654677623,0.0623414718019,0.0321310363837,0.0237058154235,0.741403026135,0.622932745314,0.75600505689
5,4597187743210,4834726614110,5072241583810,0.96050628303,0.811603093987,0.983937546468,0.00386594245449,0.00416707530648,0.00422781908302,0.0959885496183,0.068417571512,0.137858054523,0.00856371109806,0.00447991827204,0.00872744733581,0.82851262478,0.701863339171,0.794758921933,0.0235754550793,0.0326751897256,0.0383653035936,0.588373458602,0.587273788675,0.690210656753
6,4597187743210,4834726614110,5072241583810,1.05175194892,1.07801006897,1.13553986928,0.00430235215054,0.00459806896552,0.00420777777778,0.0671219086022,0.0719871034483,0.0668560784314,0.00908958333333,0.00977468965517,0.00964150326797,0.928383467742,0.948319517241,1.03022647059,0.0428546370968,0.0433306896552,0.0246080392157,0.532930107527,0.683448275862,0.574509803922
7,4597187743210,4834726614110,5072241583810,0.93139397019,1.06341196911,0.885631281095,0.00416260162602,0.0042277992278,0.00846958955224,0.104128861789,0.249128893179,0.129480161692,0.045368902439,0.00508745173745,0.00927904228856,0.752645257453,0.776149099099,0.675940298507,0.0250883468835,0.0288187258687,0.0624621890547,0.592140921409,0.731016731017,0.651741293532
8,4597187743210,4834726614110,5072241583810,1.16147863454,1.13174983455,0.971509907341,0.00435228915663,0.0043274652548,0.0047382038489,0.128222409639,0.178926273991,0.104746044191,0.00434979919679,0.0180726671079,0.00453863150392,0.970588835341,0.91015545996,0.808203635068,0.0539653012048,0.020267968233,0.0492833927299,0.56546184739,0.697551290536,0.617961511048
9,4597187743210,4834726614110,5072241583810,0.949299935608,0.947771149144,0.806974067496,0.0041600772698,0.0041684596577,0.00402356423919,0.110713908564,0.0812564180929,0.0624129662522,0.00920193174501,0.00872909535452,0.00427613972765,0.791246490663,0.812528178484,0.687635642392,0.0339775273664,0.041088997555,0.0486257548845,0.670315518352,0.647921760391,0.596210775607
