Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,2213897489310,2451297953710,2688563743210,2.06307057221,1.83556382979,2.23324752714,0.0191258855586,0.0244213947991,0.0222010856454,0.30914346049,0.399361229314,0.524300965018,0.0478399182561,0.0240765957447,0.0183554885404,1.64726253406,1.3401249409,1.59773775633,0.039698773842,0.0475796690307,0.0706522316043,0.66621253406,0.789598108747,0.922798552473
1,2213897489310,2451297953710,2688563743210,1.58352580645,1.20761680162,1.39180036846,0.00549899193548,0.00586646423752,0.00553294030951,0.0820016129032,0.173854925776,0.160113559322,0.0139893145161,0.00684682860999,0.00677413411938,1.45621270161,0.997076720648,1.17522925571,0.0258231854839,0.0239718623482,0.0441504789978,0.690524193548,0.724021592443,0.639646278556
2,2213897489310,2451297953710,2688563743210,1.39785039246,1.26447531469,1.458681317,0.0297319466248,0.0270217482517,0.0106605666156,0.249582025118,0.286701258741,0.380781316998,0.0116553375196,0.020838041958,0.0115181470138,1.08360902669,0.906528951049,1.02059188361,0.0232720565149,0.0233853146853,0.0351294027565,0.776295133438,0.882517482517,0.850689127106
3,2213897489310,2451297953710,2688563743210,1.68494401378,1.50905645283,1.43057045455,0.00425667527993,0.00439373584906,0.00465617897727,0.436901464255,0.33119154717,0.306602201705,0.00639655469423,0.0166598490566,0.0159120738636,1.21891335056,1.11267584906,1.06616122159,0.0184759689922,0.0441354716981,0.0372387784091,0.741602067183,0.845283018868,0.798295454545
4,2213897489310,2451297953710,2688563743210,1.20788521798,1.24549782904,1.27235745983,0.00403726158038,0.0192774762551,0.0104763580719,0.127085422343,0.129113772049,0.149623718439,0.0153414168937,0.00534423337856,0.00543657230298,1.03935245232,1.06468256445,1.06826809487,0.0220686648501,0.0270797829037,0.0385527161438,0.625340599455,0.723202170963,0.636572302984
5,2213897489310,2451297953710,2688563743210,1.01009447853,1.14531573383,1.05064347549,0.00399901840491,0.00910360696517,0.00888529598982,0.115995766871,0.0916554726368,0.0714042011458,0.00436147239264,0.00935348258706,0.00465257797581,0.852478466258,1.00914471393,0.949215404201,0.0332597546012,0.0260584577114,0.0164859961808,0.531288343558,0.63868159204,0.628898790579
6,2213897489310,2451297953710,2688563743210,1.18486462358,1.05239593346,1.13355190736,0.00394523650899,0.00447609365373,0.0113235013624,0.0700703530979,0.112664941466,0.118060149864,0.00429440373085,0.0179151571165,0.00958051771117,1.07749733511,0.897156685151,0.971846253406,0.0290572951366,0.020183056069,0.0227414850136,0.530979347102,0.762168823167,0.745231607629
7,2213897489310,2451297953710,2688563743210,1.27721751216,1.05945045992,1.21926107427,0.013843085476,0.00421195795007,0.00904177718833,0.0806378040306,0.0717657030223,0.110023474801,0.00501938846421,0.00921248357424,0.00481876657825,1.14581209173,0.948710381078,1.06029244032,0.03190514246,0.025549934297,0.0350846153846,0.674774148714,0.65703022339,0.684350132626
8,2213897489310,2451297953710,2688563743210,1.20108660652,1.09279486704,1.3971959542,0.0137146426093,0.00832139764997,0.00441160305344,0.0875823733518,0.0956807668522,0.116464198473,0.00458709229702,0.00538348794063,0.0101072519084,1.05624968772,0.95467012987,1.2294840458,0.0389528105482,0.0287390847248,0.0367288549618,0.541290770298,0.680272108844,0.542748091603
9,2213897489310,2451297953710,2688563743210,1.23627570621,1.03132546239,1.27079977794,0.0181892655367,0.00404044389642,0.00444529977794,0.0757876412429,0.0909715782984,0.0892032568468,0.00442196327684,0.00898976572133,0.00994182087343,1.05272175141,0.902597965475,1.1360488527,0.0851550847458,0.0247257090012,0.0311605477424,0.476694915254,0.748458692972,0.481125092524
10,2213897489310,2451297953710,2688563743210,1.11138047386,1.16487209146,1.221184203,0.0039214869281,0.00883819771352,0.0144401715511,0.049014379085,0.104937188971,0.0895831308077,0.0101323529412,0.00473463349025,0.00961072194425,1.02704044118,1.0207531271,1.0862007148,0.0212718137255,0.0256089441829,0.0213494639028,0.56862745098,0.680564895763,0.493924231594
11,2213897489310,2451297953710,2688563743210,1.27132142299,1.15321865079,1.30478998599,0.00433846755278,0.00434523809524,0.0140995098039,0.160078342455,0.0849595238095,0.101723389356,0.00480211102424,0.00466858465608,0.00499201680672,1.08118076622,1.01504457672,1.15150973389,0.020921735731,0.0442007275132,0.0324653361345,0.655199374511,0.654100529101,0.677871148459
