Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,3903142426060,4139979399960,4376348871560,1.99092742782,1.76755955451,1.59942803644,0.0845958005249,0.0312939038687,0.0252550607287,0.337697244094,0.289500117233,0.267339777328,0.0426750656168,0.0176851113716,0.0199061740891,1.41962047244,1.36599812427,1.22900617409,0.106338845144,0.0630822977726,0.0579208502024,0.696850393701,0.690504103165,0.650809716599
1,3903142426060,4139979399960,4376348871560,1.26265316558,1.18564342013,1.05873652439,0.00574123376623,0.0056763546798,0.00566341463415,0.131123051948,0.207585292048,0.1525875,0.00665844155844,0.0071684729064,0.011928902439,1.0850726461,0.933040464462,0.856724329268,0.0340577922078,0.032172836031,0.0318323780488,0.646915584416,0.748768472906,0.731707317073
2,3903142426060,4139979399960,4376348871560,1.31621245136,1.19822891566,1.12530952064,0.00546848249027,0.00556385542169,0.00567163781625,0.339096809339,0.350004890149,0.268441478029,0.00614622568093,0.00558809355067,0.00600432756325,0.930995175097,0.801594401134,0.810827163782,0.0345057587549,0.0354776754075,0.0343649134487,0.774319066148,0.896527285613,0.771637816245
3,3903142426060,4139979399960,4376348871560,1.65144383708,0.999593932039,1.42562643428,0.00445412647374,0.00470297330097,0.00518373275236,0.182858628081,0.168375910194,0.392016848221,0.00604008574491,0.00569265776699,0.00824001452433,1.43027566988,0.793780097087,0.966368917938,0.0278153269025,0.0270422936893,0.0538169208424,0.766345123258,0.671116504854,0.83950617284
4,3903142426060,4139979399960,4376348871560,1.23962460377,1.0219277036,1.04185338442,0.00475441509434,0.00471395193591,0.00905798212005,0.212505886792,0.126274833111,0.138953192848,0.0147850566038,0.00487022696929,0.00515478927203,0.96564754717,0.845114485981,0.850060983397,0.0419316981132,0.0409542056075,0.0386264367816,0.787169811321,0.736982643525,0.713920817369
5,3903142426060,4139979399960,4376348871560,1.16703647416,0.926249528302,0.889129506315,0.00469323708207,0.00867470518868,0.00452703788749,0.142936474164,0.0620748820755,0.0748272675086,0.00470691489362,0.0125798349057,0.00674047072331,0.982818161094,0.813078066038,0.766050918485,0.0318816869301,0.0298420400943,0.0369838117107,0.775835866261,0.66391509434,0.710677382319
6,3903142426060,4139979399960,4376348871560,0.977461126005,0.875496175799,0.970239684466,0.00969684986595,0.00446449771689,0.00478677184466,0.0727706434316,0.0555862442922,0.121465351942,0.00491695710456,0.00508076484018,0.00568270631068,0.834812131367,0.775274543379,0.801988410194,0.0552645442359,0.0350901255708,0.0363164441748,0.502680965147,0.7100456621,0.697815533981
7,3903142426060,4139979399960,4376348871560,1.2650083007,0.917916233391,0.895659177409,0.00473743148003,0.00505782784518,0.00495352977287,0.25513046202,0.110574581167,0.0582611418048,0.0111646045419,0.00774575389948,0.00874837323511,0.959335160532,0.770396129405,0.78935592388,0.03464064213,0.0241419410745,0.034340208717,0.595144870791,0.692663200462,0.596685082873
8,3903142426060,4139979399960,4376348871560,1.06337323651,0.830494224422,0.934381574344,0.0105445366528,0.00461820682068,0.00471195335277,0.126182987552,0.0635764576458,0.099849154519,0.00700297372061,0.00501490649065,0.00984250728863,0.880155048409,0.721128052805,0.767613819242,0.0394876901798,0.0361566006601,0.0523641399417,0.625172890733,0.694169416942,0.608163265306
9,3903142426060,4139979399960,4376348871560,1.08313381543,0.91247820197,0.890082381729,0.0052117768595,0.00562463054187,0.00479798803698,0.0787448347107,0.0774642857143,0.0990132680805,0.00831990358127,0.00478405172414,0.00567727025557,0.953181887052,0.785002278325,0.741228656879,0.0376754132231,0.039602955665,0.0393651984774,0.49173553719,0.695812807882,0.700924415443
