Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,4613953340260,4851500883560,5089002521560,1.5992271028,1.83849452514,1.48375777778,0.0163628971963,0.0105298324022,0.0175326984127,0.429458411215,0.470045027933,0.376772275132,0.080758317757,0.0240813407821,0.0538151322751,1.00302542056,1.23393061453,0.96787968254,0.0696220560748,0.0999077094972,0.067757989418,0.780373831776,0.798882681564,0.790476190476
1,4613953340260,4851500883560,5089002521560,0.942537842566,1.06790715297,1.33223183254,0.00553043731778,0.0105127478754,0.0159089257504,0.168635568513,0.0999093484419,0.188887519747,0.00662734693878,0.0112146600567,0.00901003159558,0.730645422741,0.926543342776,1.09926911532,0.0310990670554,0.0197270538244,0.0191562401264,0.703206997085,0.670679886686,0.665086887836
2,4613953340260,4851500883560,5089002521560,1.1406181357,1.10398359788,1.15521829932,0.0051097653773,0.005125,0.00546680272109,0.385622764743,0.218327116402,0.258330408163,0.0102344324667,0.0107068121693,0.0107154421769,0.709102029169,0.839933796296,0.85430952381,0.0305491439442,0.0298908730159,0.026396122449,0.982878883957,0.694444444444,0.693197278912
3,4613953340260,4851500883560,5089002521560,0.914772106155,0.993616991819,0.921277227723,0.00450344438171,0.00875072372561,0.0121189356436,0.235427667984,0.18609408433,0.0765800123762,0.0154894974591,0.00618319697923,0.0115753712871,0.632412874082,0.754337004405,0.783180507426,0.0269386222473,0.0382519823789,0.0378224009901,0.769057029927,0.720578980491,0.486386138614
4,4613953340260,4851500883560,5089002521560,0.717887221959,0.923004464832,0.97427373868,0.00484581164221,0.00853058103976,0.00758803363519,0.0700490771415,0.146104587156,0.116920569211,0.00501637482253,0.00485920489297,0.0096637774903,0.608911405584,0.740228929664,0.820343790427,0.0290645527686,0.0232811620795,0.0197575679172,0.767628963559,0.704587155963,0.569857697283
5,4613953340260,4851500883560,5089002521560,0.767523422958,0.910855889571,0.97067878985,0.0043791106515,0.0132534969325,0.00455517241379,0.0768653050672,0.10742398773,0.0958113207547,0.00642988624612,0.013302392638,0.00713838646714,0.660868872802,0.749614723926,0.82762914769,0.0189802481903,0.0272612883436,0.0355447625244,0.662357807653,0.70736196319,0.698113207547
6,4613953340260,4851500883560,5089002521560,0.799516849244,0.906680946882,0.982701066667,0.00446718831508,0.0043393187067,0.00734746666667,0.116553416797,0.0556319861432,0.0850004,0.00565649452269,0.0099162817552,0.00741173333333,0.646957902973,0.802739145497,0.860706533333,0.0258818466354,0.0340542147806,0.0222349333333,0.708920187793,0.676674364896,0.590666666667
7,4613953340260,4851500883560,5089002521560,0.725989264414,0.943184436494,0.91867205298,0.00441376739563,0.00516863446631,0.010390794702,0.0664760437376,0.137163029219,0.0712272847682,0.0056027833002,0.00524400715564,0.00746397350993,0.6230305666,0.763974478235,0.797883774834,0.0264661033797,0.031634287418,0.0317062251656,0.701789264414,0.72152653548,0.576821192053
8,4613953340260,4851500883560,5089002521560,0.786580268595,0.774834937124,1.16124538462,0.00800996900826,0.0112844723893,0.00886524475524,0.0768161157025,0.0841665390924,0.085273006993,0.00468393595041,0.004365390924,0.00557160839161,0.67445356405,0.656620338983,1.02919622378,0.0226166838843,0.0183981957354,0.0323393006993,0.679752066116,0.658829961728,0.693006993007
9,4613953340260,4851500883560,5089002521560,0.819918524416,1.05437480159,0.929291595535,0.00414734607219,0.00468029100529,0.00909369665135,0.076824522293,0.0699181878307,0.0767986211425,0.0045122611465,0.0137451719577,0.00499835850295,0.71243492569,0.933019775132,0.809062770847,0.0219994692144,0.0330113756614,0.0293381483913,0.64118895966,0.588624338624,0.619172685489
10,4613953340260,4851500883560,5089002521560,0.804150487541,0.963927114428,0.884440828402,0.0107786023835,0.00456884328358,0.00516514792899,0.0554780606717,0.0795294776119,0.0878044970414,0.00862453954496,0.00891480099502,0.0050349112426,0.707034182015,0.843703358209,0.756816863905,0.0222351029252,0.0272106343284,0.029619408284,0.634344528711,0.719527363184,0.600591715976
