Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,2977185662060,3215564115960,3454051757160,1.33698307054,1.24550949914,1.62556906615,0.0253835684647,0.0168786701209,0.00986147859922,0.424070290456,0.336952677029,0.483705933852,0.0332979253112,0.033840328152,0.0907852140078,0.82159560166,0.787974697755,1.00830622568,0.0326356846473,0.0698631260794,0.0329102140078,0.834024896266,0.807426597582,0.948443579767
1,2977185662060,3215564115960,3454051757160,0.859195326577,0.821557230597,0.858739070016,0.00755416666667,0.011961027359,0.00524126135756,0.201727646396,0.204426856505,0.19057354356,0.0104637387387,0.00808313791178,0.0086761090326,0.630086204955,0.582005025126,0.641028540887,0.00936356981982,0.0150811836963,0.013219615179,0.701013513514,0.728084868788,0.769641902726
2,2977185662060,3215564115960,3454051757160,1.56193496638,0.845615541327,0.69138381096,0.00487137367915,0.0173165308498,0.00509095022624,0.507725360231,0.168652910361,0.119723730518,0.00450585975024,0.00907753201397,0.00431553544495,1.03597300672,0.63423242142,0.549698089492,0.00885936599424,0.0163361466822,0.012555505279,0.896253602305,0.610011641444,0.691804927099
3,2977185662060,3215564115960,3454051757160,0.882634897846,0.877882210708,0.768346502936,0.00455621203755,0.0163141047784,0.00727223705286,0.247356929873,0.223287392055,0.110748852109,0.00437371617891,0.00627933218192,0.00423817405232,0.615793373827,0.620989694876,0.629864655633,0.0105546659304,0.0110116868164,0.0162225840897,0.803975704031,0.697754749568,0.5755472504
4,2977185662060,3215564115960,3454051757160,0.612191310541,0.723577906977,0.630638124411,0.00409235517569,0.00851827242525,0.00534641847314,0.0499680436847,0.0690946290144,0.0513427426956,0.00349843304843,0.00571140642303,0.00406239396795,0.54173988604,0.627724031008,0.551997643732,0.0128925925926,0.0125295681063,0.0178889255419,0.585944919278,0.429125138427,0.651272384543
5,2977185662060,3215564115960,3454051757160,0.631133605442,0.697031407942,0.615580537229,0.0065198185941,0.00699504899433,0.00454707822809,0.0678801360544,0.085561629706,0.0727756833176,0.00413351473923,0.00850943785456,0.00370852968897,0.541168526077,0.585900567303,0.524613195099,0.0114316099773,0.0100647240846,0.00993605089538,0.702494331066,0.622485817432,0.605560791706
6,2977185662060,3215564115960,3454051757160,0.672633175131,0.749307407407,0.688291582003,0.0141901756051,0.00941260288066,0.0117915820029,0.0571547698149,0.081091409465,0.0657454281567,0.0068634551495,0.00424732510288,0.00413492985002,0.578758376839,0.641125514403,0.593281277213,0.0156663977219,0.0134305555556,0.0133383647799,0.556241101092,0.534465020576,0.603773584906
7,2977185662060,3215564115960,3454051757160,0.683549974962,0.723541997792,0.714128238866,0.00801191787682,0.0305516556291,0.00560055668016,0.15246895343,0.0678476821192,0.0642207489879,0.00396379569354,0.00365894039735,0.00352575910931,0.503872408613,0.607930739514,0.623921558704,0.015232899349,0.0135529801325,0.0168596153846,0.652478718077,0.534216335541,0.627024291498
8,2977185662060,3215564115960,3454051757160,0.648786613783,0.763293296703,0.688892823194,0.00715696579078,0.0138648351648,0.00444904942966,0.0967767972236,0.074467967033,0.0913564638783,0.0123742191373,0.0050378021978,0.00348735741445,0.522838621715,0.655896648352,0.579830846008,0.00964000991572,0.014026043956,0.00976910646388,0.549330689142,0.501648351648,0.731939163498
9,2977185662060,3215564115960,3454051757160,0.745762169604,0.777695547533,0.667916787265,0.00500209251101,0.00939560770156,0.00412754462132,0.0815558370044,0.082007400722,0.0666173178968,0.00559322687225,0.008262755716,0.00401500241196,0.642347522026,0.659997773767,0.582750844187,0.0112634911894,0.018032009627,0.0104060781476,0.659691629956,0.429602888087,0.690786300048
