#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2640.0,1960.0,4960.0
1,6110.0,3950.0,7650.0
2,7373.33333333,5173.33333333,8726.66666667
3,8215.0,6080.0,8730.0
4,8868.0,6952.0,9628.0
5,9246.66666667,7470.0,9770.0
6,9462.85714286,8065.71428571,10248.5714286
7,9740.0,8425.0,10480.0
8,10062.2222222,8728.88888889,10780.0
9,10228.0,8762.0,10914.0
10,10347.2727273,8692.72727273,10992.7272727
11,10563.3333333,8841.66666667,11041.6666667
12,10530.7692308,8906.15384615,11136.9230769
13,10628.5714286,9008.57142857,11090.0
14,10621.3333333,9102.66666667,11329.3333333
15,10783.75,9191.25,11465.0
16,10861.1764706,9300.0,11664.7058824
17,10918.8888889,9324.44444444,11663.3333333
18,10952.6315789,9322.10526316,11657.8947368
19,11018.0,9371.0,11580.0
20,10993.3333333,9355.23809524,11646.6666667
21,10937.2727273,9361.81818182,11745.4545455
22,10978.2608696,9428.69565217,11855.6521739
23,10995.8333333,9490.83333333,11805.0
24,10997.6,9522.4,11837.6
25,11037.6923077,9523.07692308,11854.6153846
26,11077.7777778,9550.37037037,11878.5185185
27,11099.2857143,9565.71428571,11860.7142857
28,11126.8965517,9584.13793103,11906.2068966
29,11146.6666667,9612.66666667,11945.3333333
30,11150.9677419,9640.0,11965.8064516
31,11128.125,9635.625,11951.875
32,11063.6363636,9614.54545455,11937.5757576
33,11037.6470588,9634.11764706,11928.2352941
34,11008.5714286,9649.71428571,11917.1428571
35,11019.4444444,9628.33333333,11916.6666667
36,10891.3513514,9635.13513514,11956.7567568
37,10638.4210526,9615.26315789,11987.3684211
38,10494.3589744,9596.41025641,12003.0769231
39,10540.0,9578.0,11925.0
40,10551.2195122,9614.63414634,11821.9512195
41,10562.3809524,9652.85714286,11780.0
42,10589.3023256,9645.58139535,11746.5116279
43,10567.7272727,9685.45454545,11730.9090909
44,10558.6666667,9729.77777778,11720.4444444
45,10568.6956522,9762.17391304,11719.1304348
46,10607.6595745,9779.14893617,11703.4042553
47,10594.1666667,9643.33333333,11707.0833333
48,10592.6530612,9472.65306122,11727.3469388
49,10627.6,9308.8,11706.0
50,10640.0,9151.37254902,11712.9411765
51,10653.8461538,9000.0,11734.6153846
52,10670.1886792,8854.33962264,11729.4339623
53,10691.1111111,8714.07407407,11705.9259259
54,10699.6363636,8678.90909091,11668.3636364
55,10730.0,8700.71428571,11645.3571429
56,10731.2280702,8740.35087719,11630.1754386
57,10767.9310345,8766.89655172,11645.5172414
58,10786.1016949,8809.15254237,11624.0677966
59,10784.0,8845.66666667,11640.0
60,10807.2131148,8873.7704918,11651.4754098
61,10829.6774194,8907.09677419,11602.9032258
62,10848.5714286,8944.44444444,11562.5396825
63,10889.0625,8975.9375,11540.3125
64,10913.5384615,9010.46153846,11512.9230769
65,10917.2727273,9036.96969697,11493.030303
66,10906.2686567,9065.37313433,11486.8656716
67,10918.5294118,9083.52941176,11507.9411765
68,10918.8405797,9093.33333333,11523.4782609
69,10938.5714286,9076.0,11525.4285714
70,10963.6619718,9109.57746479,11479.7183099
71,10976.6666667,9129.44444444,11495.5555556
72,10912.8767123,9154.24657534,11461.9178082
73,10782.7027027,9188.91891892,11442.1621622
74,10768.5333333,9211.46666667,11418.9333333
75,10793.1578947,9248.42105263,11423.6842105
76,10810.6493506,9275.58441558,11440.5194805
77,10841.7948718,9307.94871795,11424.3589744
78,10861.5189873,9336.70886076,11436.7088608
79,10892.0,9355.5,11430.75
80,10897.7777778,9370.12345679,11426.9135802
81,10927.804878,9388.7804878,11413.4146341
82,10957.8313253,9411.80722892,11405.3012048
83,10990.7142857,9429.52380952,11408.5714286
84,11012.7058824,9453.88235294,11400.9411765
85,11017.4418605,9470.0,11413.0232558
86,11016.3218391,9484.59770115,11411.7241379
87,10998.8636364,9498.86363636,11414.0909091
88,11027.1910112,9506.51685393,11413.9325843
89,11031.5555556,9525.55555556,11412.0
