#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,6360.0,6920.0,6420.0
1,7410.0,8670.0,8150.0
2,8826.66666667,9480.0,9153.33333333
3,9395.0,9750.0,9655.0
4,9748.0,10048.0,9920.0
5,9980.0,10253.3333333,10136.6666667
6,10137.1428571,10334.2857143,10274.2857143
7,10270.0,10447.5,10372.5
8,10364.4444444,10544.4444444,10462.2222222
9,10342.0,10586.0,10532.0
10,10360.0,10594.5454545,10581.8181818
11,10428.3333333,10640.0,10630.0
12,10487.6923077,10680.0,10660.0
13,10531.4285714,10707.1428571,10700.0
14,10573.3333333,10733.3333333,10733.3333333
15,10563.75,10752.5,10761.25
16,10565.8823529,10780.0,10780.0
17,10608.8888889,10804.4444444,10800.0
18,10633.6842105,10822.1052632,10817.8947368
19,10660.0,10839.0,10834.0
20,10679.047619,10842.8571429,10847.6190476
21,10701.8181818,10860.0,10860.9090909
22,10717.3913043,10869.5652174,10871.3043478
23,10745.8333333,10876.6666667,10885.8333333
24,10758.4,10887.2,10893.6
25,10772.3076923,10897.6923077,10898.4615385
26,10734.8148148,10896.2962963,10889.6296296
27,10743.5714286,10879.2857143,10907.1428571
28,10736.5517241,10886.2068966,10913.1034483
29,10765.3333333,10896.0,10920.0
30,10773.5483871,10902.5806452,10921.9354839
31,10790.0,10911.25,10933.125
32,10796.3636364,10914.5454545,10938.1818182
33,10808.8235294,10916.4705882,10938.2352941
34,10819.4285714,10925.1428571,10951.4285714
35,10823.3333333,10927.7777778,10954.4444444
36,10831.8918919,10935.1351351,10957.2972973
37,10835.7894737,10940.5263158,10962.1052632
38,10843.5897436,10918.974359,10952.8205128
39,10851.0,10924.0,10958.0
40,10857.5609756,10930.2439024,10961.4634146
41,10863.3333333,10932.8571429,10962.8571429
42,10869.3023256,10936.2790698,10970.6976744
43,10874.0909091,10940.4545455,10972.2727273
44,10877.3333333,10945.7777778,10975.1111111
45,10884.7826087,10949.5652174,10974.7826087
46,10891.4893617,10954.0425532,10979.5744681
47,10896.25,10957.9166667,10984.1666667
48,10901.2244898,10960.4081633,10965.3061224
49,10901.6,10964.0,10968.4
50,10907.8431373,10966.2745098,10968.627451
51,10912.6923077,10971.1538462,10973.0769231
52,10916.2264151,10972.8301887,10970.1886792
53,10920.0,10975.1851852,10977.7777778
54,10922.5454545,10978.5454545,10982.1818182
55,10925.7142857,10982.8571429,10983.9285714
56,10929.4736842,10982.4561404,10984.5614035
57,10935.1724138,10982.7586207,10984.8275862
58,10942.7118644,10986.1016949,10989.1525424
59,10944.3333333,10990.6666667,10989.3333333
60,10809.1803279,10842.9508197,10848.5245902
61,10823.2258065,10688.7096774,10853.8709677
62,10826.6666667,10539.3650794,10860.6349206
63,10831.5625,10394.6875,10862.5
64,10837.2307692,10254.4615385,10867.3846154
65,10841.2121212,10118.4848485,10872.4242424
66,10846.2686567,9986.56716418,10858.8059701
67,10849.7058824,9878.52941176,10861.4705882
68,10855.6521739,9897.68115942,10865.7971014
69,10857.4285714,9914.57142857,10871.4285714
70,10860.5633803,9932.67605634,10874.3661972
71,10864.7222222,9947.22222222,10876.1111111
72,10869.8630137,9963.56164384,10875.890411
73,10871.3513514,9982.7027027,10878.6486486
74,10874.6666667,9996.8,10882.6666667
75,10877.8947368,10011.0526316,10879.7368421
76,10882.3376623,10028.3116883,10884.4155844
77,10885.1282051,10041.5384615,10886.4102564
78,10888.8607595,10054.6835443,10880.0
79,10890.0,10069.5,10882.25
80,10892.5925926,10082.7160494,10887.1604938
81,10851.9512195,10095.6097561,10885.3658537
82,10856.3855422,10108.6746988,10864.5783133
83,10844.5238095,10119.5238095,10867.3809524
84,10848.7058824,10131.5294118,10872.7058824
85,10850.6976744,10144.1860465,10875.3488372
86,10854.7126437,10153.7931034,10876.7816092
87,10856.3636364,10166.1363636,10880.0
88,10861.3483146,10160.6741573,10880.4494382
89,10861.5555556,10175.7777778,10886.4444444
