#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,6320.0,6040.0,5240.0
1,7500.0,7990.0,6000.0
2,8500.0,8860.0,7380.0
3,8960.0,9150.0,8305.0
4,9348.0,9272.0,8560.0
5,9300.0,9576.66666667,8890.0
6,9542.85714286,9794.28571429,9160.0
7,9727.5,9962.5,9215.0
8,9835.55555556,10073.3333333,9317.77777778
9,9918.0,10126.0,9500.0
10,9952.72727273,10238.1818182,9594.54545455
11,9800.0,10198.3333333,9681.66666667
12,9823.07692308,10269.2307692,9743.07692308
13,9920.0,10270.0,9825.71428571
14,10008.0,10302.6666667,9900.0
15,10042.5,10275.0,9930.0
16,10098.8235294,10302.3529412,9985.88235294
17,10122.2222222,10357.7777778,10016.6666667
18,10176.8421053,10371.5789474,10033.6842105
19,10228.0,10366.0,10065.0
20,10255.2380952,10403.8095238,10084.7619048
21,10257.2727273,10410.9090909,10091.8181818
22,10286.0869565,10446.0869565,10133.0434783
23,10275.0,10460.8333333,10165.0
24,10317.6,10476.0,10188.0
25,10340.0,10496.1538462,10196.9230769
26,10371.8518519,10519.2592593,10220.0
27,10370.7142857,10529.2857143,10227.1428571
28,10386.2068966,10549.6551724,10264.137931
29,10416.0,10569.3333333,10266.6666667
30,10437.4193548,10580.6451613,10297.4193548
31,10460.0,10590.625,10321.875
32,10484.2424242,10572.7272727,10312.1212121
33,10505.8823529,10590.0,10287.6470588
34,10520.5714286,10606.2857143,10301.1428571
35,10529.4444444,10621.1111111,10300.5555556
36,10529.7297297,10631.3513514,10328.1081081
37,10541.5789474,10639.4736842,10327.8947368
38,10543.5897436,10651.7948718,10349.7435897
39,10538.5,10659.5,10352.5
40,10485.8536585,10660.4878049,10372.6829268
41,10495.7142857,10661.4285714,10381.4285714
42,10503.255814,10670.2325581,10380.4651163
43,10517.7272727,10668.1818182,10392.7272727
44,10529.7777778,10645.7777778,10404.4444444
45,10545.6521739,10651.7391304,10404.7826087
46,10555.3191489,10657.8723404,10406.8085106
47,10569.5833333,10667.9166667,10426.25
48,10582.4489796,10673.877551,10437.1428571
49,10592.0,10681.2,10444.0
50,10580.3921569,10667.8431373,10454.5098039
51,10589.6153846,10661.1538462,10450.3846154
52,10600.3773585,10656.9811321,10453.5849057
53,10600.3703704,10644.0740741,10460.0
54,10599.2727273,10646.5454545,10479.6363636
55,10616.0714286,10654.2857143,10430.0
56,10615.7894737,10658.5964912,10368.0701754
57,10621.3793103,10646.5517241,10357.9310345
58,10632.5423729,10652.5423729,10348.8135593
59,10562.3333333,10611.3333333,10350.0
60,10431.4754098,10541.6393443,10348.5245902
61,10379.6774194,10381.9354839,10282.5806452
62,10356.1904762,10227.3015873,10213.6507937
63,10359.0625,10077.5,10210.9375
64,10371.3846154,9932.30769231,10216.9230769
65,10380.6060606,9791.51515152,10228.1818182
66,10391.0447761,9654.92537313,10243.880597
67,10396.4705882,9602.64705882,10256.4705882
68,10405.2173913,9626.95652174,10263.4782609
69,10414.0,9637.14285714,10266.2857143
70,10423.3802817,9658.02816901,10282.2535211
71,10408.8888889,9680.27777778,10292.5
72,10420.2739726,9692.05479452,10291.5068493
73,10415.4054054,9714.86486486,10303.2432432
74,10426.4,9721.86666667,10297.3333333
75,10434.2105263,9736.84210526,10308.4210526
76,10420.5194805,9754.02597403,10321.2987013
77,10386.1538462,9770.25641026,10330.2564103
78,10377.2151899,9791.64556962,10287.0886076
79,10387.0,9803.75,10299.75
80,10400.4938272,9816.2962963,10310.617284
81,10406.097561,9830.48780488,10314.8780488
82,10416.8674699,9850.12048193,10321.2048193
83,10427.1428571,9863.0952381,10329.047619
84,10425.6470588,9874.82352941,10340.4705882
85,10432.7906977,9879.30232558,10343.7209302
86,10430.1149425,9885.74712644,10334.4827586
87,10398.1818182,9879.77272727,10339.0909091
88,10393.7078652,9896.40449438,10342.0224719
89,10396.8888889,9901.55555556,10350.4444444
