#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,4040.0,4620.0,4160.0
1,5830.0,5630.0,4940.0
2,6393.33333333,5953.33333333,5666.66666667
3,6700.0,6470.0,6245.0
4,7020.0,6952.0,6388.0
5,7256.66666667,7106.66666667,6553.33333333
6,7385.71428571,7228.57142857,6817.14285714
7,7510.0,7330.0,6950.0
8,7464.44444444,7395.55555556,7026.66666667
9,7550.0,7444.0,7138.0
10,7618.18181818,7490.90909091,7250.90909091
11,7700.0,7530.0,7231.66666667
12,7753.84615385,7536.92307692,7303.07692308
13,7732.85714286,7567.14285714,7341.42857143
14,7782.66666667,7588.0,7345.33333333
15,7805.0,7612.5,7433.75
16,7837.64705882,7640.0,7445.88235294
17,7864.44444444,7645.55555556,7505.55555556
18,7894.73684211,7657.89473684,7542.10526316
19,7919.0,7678.0,7578.0
20,7932.38095238,7659.04761905,7600.0
21,7931.81818182,7684.54545455,7628.18181818
22,7953.04347826,7665.2173913,7643.47826087
23,7966.66666667,7676.66666667,7636.66666667
24,8000.0,7703.2,7652.8
25,8023.07692308,7720.76923077,7693.07692308
26,8033.33333333,7744.44444444,7702.96296296
27,8042.14285714,7765.71428571,7686.42857143
28,8041.37931034,7788.96551724,7697.24137931
29,8066.66666667,7786.66666667,7710.66666667
30,8063.22580645,7798.70967742,7712.25806452
31,8061.875,7824.375,7721.875
32,8065.45454545,7843.63636364,7730.90909091
33,8090.0,7861.17647059,7722.94117647
34,8111.42857143,7877.71428571,7719.42857143
35,8115.55555556,7887.22222222,7716.66666667
36,8110.27027027,7892.43243243,7718.37837838
37,8111.05263158,7880.52631579,7715.26315789
38,8108.71794872,7890.76923077,7700.51282051
39,8105.5,7891.5,7696.5
40,8112.68292683,7901.46341463,7698.04878049
41,8109.52380952,7913.33333333,7677.61904762
42,8113.48837209,7935.34883721,7630.23255814
43,8115.0,7945.90909091,7619.09090909
44,8120.88888889,7951.55555556,7614.66666667
45,8120.86956522,7953.04347826,7616.08695652
46,8135.31914894,7964.68085106,7602.55319149
47,8144.58333333,7983.75,7597.91666667
48,8153.46938776,7988.16326531,7609.79591837
49,8158.4,7998.4,7558.8
50,8167.45098039,8017.25490196,7496.47058824
51,8160.0,8025.76923077,7433.84615385
52,8172.83018868,8027.54716981,7372.45283019
53,8171.11111111,8053.7037037,7317.40740741
54,8176.72727273,8062.90909091,7289.09090909
55,8170.71428571,8078.92857143,7297.85714286
56,8164.9122807,8089.12280702,7295.78947368
57,8157.93103448,8110.34482759,7296.89655172
58,8155.93220339,8125.76271186,7304.06779661
59,8163.33333333,8139.33333333,7297.0
60,8128.85245902,8147.21311475,7296.06557377
61,8115.48387097,8148.38709677,7296.12903226
62,8115.55555556,8154.28571429,7297.46031746
63,8105.9375,8156.875,7299.375
64,8092.30769231,8168.61538462,7295.38461538
65,8083.33333333,8154.24242424,7300.90909091
66,8070.74626866,8158.20895522,7299.10447761
67,8005.88235294,8141.76470588,7298.23529412
68,8006.08695652,8145.50724638,7299.42028986
69,7998.57142857,8147.42857143,7306.57142857
70,8001.4084507,8148.73239437,7309.85915493
71,7992.22222222,8141.11111111,7313.33333333
72,7987.39726027,8154.52054795,7315.89041096
73,7986.48648649,8162.97297297,7311.08108108
74,7990.93333333,8155.46666667,7251.46666667
75,7988.15789474,8160.26315789,7255.78947368
76,7990.38961039,8158.7012987,7259.48051948
77,7992.82051282,8155.38461538,7265.8974359
78,7981.51898734,8170.88607595,7274.93670886
79,7982.5,8172.0,7289.75
80,7985.67901235,8160.49382716,7300.98765432
81,7986.34146341,8096.82926829,7308.04878049
82,7972.77108434,8120.24096386,7328.43373494
83,7968.0952381,8134.28571429,7340.71428571
84,7961.64705882,8150.35294118,7346.82352941
85,7962.55813953,8167.90697674,7344.88372093
86,7957.01149425,8178.62068966,7336.55172414
87,7952.72727273,8189.31818182,7339.31818182
88,7938.65168539,8191.01123596,7339.7752809
89,7932.22222222,8215.11111111,7334.66666667
