#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,7660.0,6240.0,7200.0
1,7620.0,7940.0,9180.0
2,8760.0,9060.0,9886.66666667
3,9025.0,9615.0,10190.0
4,9288.0,9820.0,10380.0
5,9613.33333333,10036.6666667,10500.0
6,9680.0,9865.71428571,10591.4285714
7,9600.0,10065.0,10415.0
8,9602.22222222,10191.1111111,10515.5555556
9,9744.0,10284.0,10580.0
10,9801.81818182,10360.0,10540.0
11,9941.66666667,10415.0,10321.6666667
12,10040.0,10475.3846154,10380.0
13,10110.0,10520.0,10400.0
14,10168.0,10560.0,10472.0
15,10228.75,10598.75,10513.75
16,10264.7058824,10617.6470588,10541.1764706
17,10320.0,10650.0,10575.5555556
18,10196.8421053,10673.6842105,10598.9473684
19,10241.0,10694.0,10630.0
20,10284.7619048,10666.6666667,10653.3333333
21,10300.9090909,10670.0,10593.6363636
22,10333.9130435,10693.0434783,10609.5652174
23,10361.6666667,10709.1666667,10639.1666667
24,10403.2,10725.6,10651.2
25,10433.0769231,10743.8461538,10676.1538462
26,10445.9259259,10756.2962963,10694.8148148
27,10453.5714286,10739.2857143,10711.4285714
28,10488.9655172,10768.9655172,10716.5517241
29,10510.0,10681.3333333,10629.3333333
30,10372.2580645,10664.516129,10394.8387097
31,10373.125,10682.5,10401.25
32,10400.6060606,10703.030303,10430.3030303
33,10417.0588235,10714.1176471,10456.4705882
34,10437.7142857,10696.5714286,10476.5714286
35,10460.0,10719.4444444,10452.2222222
36,10476.7567568,10728.1081081,10464.3243243
37,10496.8421053,10741.0526316,10478.9473684
38,10513.3333333,10742.5641026,10500.5128205
39,10524.0,10752.5,10499.5
40,10541.9512195,10751.7073171,10519.0243902
41,10543.8095238,10766.1904762,10535.2380952
42,10553.9534884,10775.3488372,10529.7674419
43,10568.6363636,10778.1818182,10478.6363636
44,10583.5555556,10786.2222222,10480.4444444
45,10580.0,10777.3913043,10500.8695652
46,10589.3617021,10785.5319149,10501.7021277
47,10588.75,10795.0,10502.0833333
48,10565.3061224,10799.5918367,10519.1836735
49,10576.4,10807.2,10532.8
50,10586.6666667,10810.1960784,10532.9411765
51,10594.2307692,10786.9230769,10551.5384615
52,10598.8679245,10793.2075472,10559.245283
53,10564.8148148,10799.2592593,10525.5555556
54,10574.1818182,10804.7272727,10542.5454545
55,10589.6428571,10810.3571429,10554.6428571
56,10597.8947368,10803.5087719,10563.5087719
57,10605.862069,10807.2413793,10554.137931
58,10611.8644068,10785.4237288,10565.4237288
59,10604.0,10729.3333333,10574.0
60,10486.557377,10732.4590164,10512.1311475
61,10332.2580645,10730.6451613,10362.5806452
62,10181.9047619,10702.2222222,10305.7142857
63,10034.0625,10715.3125,10299.0625
64,9891.38461538,10720.3076923,10315.3846154
65,9757.27272727,10726.0606061,10313.9393939
66,9769.55223881,10732.238806,10327.761194
67,9789.41176471,10732.3529412,10339.4117647
68,9807.53623188,10740.0,10347.826087
69,9811.42857143,10745.4285714,10361.7142857
70,9832.67605634,10738.028169,10372.9577465
71,9850.0,10743.8888889,10383.3333333
72,9840.2739726,10746.0273973,10392.0547945
73,9832.43243243,10752.4324324,10402.7027027
74,9842.13333333,10720.0,10412.8
75,9859.21052632,10727.6315789,10420.5263158
76,9875.06493506,10734.025974,10431.4285714
77,9891.02564103,10738.4615385,10397.9487179
78,9906.32911392,10736.7088608,10411.6455696
79,9922.0,10740.0,10383.0
80,9936.54320988,10742.962963,10397.7777778
81,9950.24390244,10752.195122,10339.2682927
82,9930.12048193,10756.3855422,10339.7590361
83,9929.28571429,10711.6666667,10345.0
84,9931.29411765,10681.8823529,10354.1176471
85,9949.06976744,10674.4186047,10362.5581395
86,9958.16091954,10677.9310345,10371.4942529
87,9933.18181818,10682.7272727,10380.9090909
88,9948.53932584,10684.494382,10374.8314607
89,9958.22222222,10670.8888889,10372.4444444
