#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2940.0,2660.0,3660.0
1,4850.0,3700.0,5240.0
2,5500.0,4453.33333333,5913.33333333
3,5795.0,5035.0,6410.0
4,6288.0,5332.0,6768.0
5,6643.33333333,5733.33333333,7066.66666667
6,6865.71428571,6002.85714286,7262.85714286
7,6662.5,6042.5,7132.5
8,6802.22222222,5960.0,7288.88888889
9,6900.0,6074.0,7374.0
10,6972.72727273,6141.81818182,7283.63636364
11,6898.33333333,6313.33333333,7263.33333333
12,6961.53846154,6433.84615385,7300.0
13,7010.0,6577.14285714,7350.0
14,6996.0,6685.33333333,7378.66666667
15,7015.0,6676.25,7433.75
16,7071.76470588,6752.94117647,7434.11764706
17,7072.22222222,6852.22222222,7481.11111111
18,7094.73684211,6860.0,7523.15789474
19,7114.0,6920.0,7559.0
20,7139.04761905,6980.95238095,7587.61904762
21,7177.27272727,6998.18181818,7519.09090909
22,7020.0,6943.47826087,7559.13043478
23,7056.66666667,6945.0,7625.83333333
24,7092.0,7005.6,7600.0
25,7103.07692308,7079.23076923,7604.61538462
26,7111.11111111,7121.48148148,7583.7037037
27,7108.57142857,7070.71428571,7611.42857143
28,7137.93103448,7083.44827586,7588.96551724
29,7138.66666667,7077.33333333,7588.0
30,7154.19354839,7091.61290323,7575.48387097
31,7153.125,7109.375,7593.75
32,7133.33333333,7114.54545455,7596.96969697
33,7134.70588235,7125.88235294,7598.82352941
34,7117.14285714,7168.57142857,7597.71428571
35,7130.55555556,7208.33333333,7616.11111111
36,7120.54054054,7216.21621622,7603.78378378
37,7122.10526316,7238.94736842,7621.05263158
38,7135.38461538,7250.25641026,7619.48717949
39,7140.5,7272.0,7657.5
40,7132.19512195,7291.70731707,7652.68292683
41,7120.47619048,7289.04761905,7619.52380952
42,7130.23255814,7327.90697674,7621.39534884
43,7117.27272727,7296.81818182,7623.63636364
44,7097.77777778,7264.88888889,7635.11111111
45,7061.73913043,7280.43478261,7639.56521739
46,7073.61702128,7291.4893617,7665.53191489
47,7055.83333333,7292.91666667,7645.0
48,7066.93877551,7295.91836735,7653.06122449
49,7069.6,7324.0,7657.2
50,7034.90196078,7360.78431373,7648.23529412
51,7034.23076923,7376.92307692,7653.07692308
52,7058.11320755,7390.18867925,7652.83018868
53,7055.18518519,7416.66666667,7652.59259259
54,7026.54545455,7429.45454545,7654.18181818
55,6953.21428571,7435.35714286,7655.0
56,6959.64912281,7428.42105263,7638.59649123
57,6993.44827586,7436.20689655,7629.31034483
58,7009.83050847,7414.23728814,7638.98305085
59,7020.66666667,7428.33333333,7639.0
60,7025.24590164,7443.93442623,7641.63934426
61,7045.80645161,7459.35483871,7645.80645161
62,7057.14285714,7470.79365079,7622.85714286
63,7095.625,7469.375,7536.25
64,7126.15384615,7425.23076923,7510.76923077
65,7161.81818182,7409.39393939,7507.87878788
66,7137.91044776,7405.97014925,7516.11940299
67,7146.17647059,7402.64705882,7526.76470588
68,7180.86956522,7406.37681159,7486.95652174
69,7211.71428571,7413.42857143,7481.71428571
70,7248.16901408,7423.94366197,7460.28169014
71,7265.55555556,7420.0,7462.77777778
72,7296.16438356,7429.04109589,7464.65753425
73,7312.7027027,7428.91891892,7461.62162162
74,7334.13333333,7430.13333333,7459.46666667
75,7355.26315789,7431.05263158,7459.21052632
76,7371.16883117,7440.0,7460.51948052
77,7393.07692308,7451.53846154,7468.46153846
78,7418.48101266,7447.84810127,7465.82278481
79,7423.0,7443.0,7462.5
80,7445.92592593,7452.09876543,7452.59259259
81,7457.07317073,7465.36585366,7446.82926829
82,7449.39759036,7471.80722892,7447.95180723
83,7455.71428571,7480.0,7428.57142857
84,7455.05882353,7481.88235294,7415.29411765
85,7443.25581395,7459.53488372,7413.25581395
86,7440.68965517,7444.59770115,7392.64367816
87,7444.54545455,7443.63636364,7386.36363636
88,7446.06741573,7439.3258427,7384.04494382
89,7446.44444444,7447.11111111,7379.33333333
