#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,7540.0,6680.0,6860.0
1,8460.0,8250.0,8040.0
2,9466.66666667,9153.33333333,8633.33333333
3,9875.0,9635.0,8765.0
4,9980.0,9940.0,9240.0
5,10186.6666667,10136.6666667,9600.0
6,10322.8571429,10282.8571429,9814.28571429
7,10417.5,10382.5,9977.5
8,10500.0,10320.0,10115.5555556
9,10554.0,10398.0,10212.0
10,10596.3636364,10463.6363636,10212.7272727
11,10643.3333333,10466.6666667,10261.6666667
12,10672.3076923,10520.0,10352.3076923
13,10708.5714286,10304.2857143,10414.2857143
14,10738.6666667,10129.3333333,10462.6666667
15,10738.75,9867.5,10498.75
16,10765.8823529,9924.70588235,10474.1176471
17,10787.7777778,9955.55555556,10512.2222222
18,10802.1052632,10045.2631579,10546.3157895
19,10819.0,10099.0,10573.0
20,10789.5238095,10145.7142857,10598.0952381
21,10804.5454545,10157.2727273,10620.0
22,10815.6521739,10173.9130435,10633.0434783
23,10830.8333333,10199.1666667,10665.8333333
24,10843.2,10205.6,10676.8
25,10770.0,10240.0,10669.2307692
26,10783.7037037,10266.6666667,10692.5925926
27,10755.0,10280.0,10707.8571429
28,10762.0689655,10319.3103448,10604.137931
29,10673.3333333,10326.0,10588.0
30,10620.0,10285.8064516,10348.3870968
31,10636.25,10201.875,10276.875
32,10650.9090909,10218.1818182,10304.2424242
33,10665.2941176,10240.0,10334.7058824
34,10672.0,10266.8571429,10355.4285714
35,10690.5555556,10293.3333333,10376.6666667
36,10700.5405405,10308.6486486,10384.8648649
37,10715.2631579,10333.1578947,10401.5789474
38,10725.1282051,10354.8717949,10421.5384615
39,10736.0,10375.0,10440.0
40,10740.9756098,10383.902439,10441.9512195
41,10717.6190476,10392.3809524,10458.0952381
42,10726.5116279,10407.9069767,10449.3023256
43,10730.0,10425.0,10460.0
44,10745.3333333,10439.5555556,10476.0
45,10730.8695652,10454.7826087,10479.1304348
46,10748.0851064,10468.9361702,10497.8723404
47,10745.4166667,10448.3333333,10511.6666667
48,10763.6734694,10464.4897959,10521.2244898
49,10768.0,10479.6,10524.8
50,10773.3333333,10490.9803922,10521.5686275
51,10770.3846154,10504.6153846,10538.8461538
52,10776.6037736,10516.2264151,10544.5283019
53,10784.0740741,10527.037037,10553.7037037
54,10792.0,10537.0909091,10559.2727273
55,10796.0714286,10542.1428571,10576.7857143
56,10801.4035088,10552.9824561,10585.6140351
57,10805.1724138,10526.2068966,10593.7931034
58,10786.1016949,10522.7118644,10595.9322034
59,10708.6666667,10527.3333333,10539.3333333
60,10707.8688525,10499.0163934,10497.3770492
61,10711.6129032,10496.4516129,10491.2903226
62,10722.8571429,10505.3968254,10502.5396825
63,10726.5625,10513.4375,10514.6875
64,10734.4615385,10523.0769231,10495.0769231
65,10738.1818182,10532.4242424,10504.5454545
66,10725.3731343,10538.2089552,10513.4328358
67,10732.6470588,10549.1176471,10518.8235294
68,10715.3623188,10557.3913043,10524.6376812
69,10726.0,10564.8571429,10528.5714286
70,10731.5492958,10568.1690141,10538.5915493
71,10738.6111111,10580.2777778,10546.9444444
72,10744.109589,10575.0684932,10555.0684932
73,10746.7567568,10590.2702703,10562.4324324
74,10743.4666667,10596.0,10570.1333333
75,10750.5263158,10592.8947368,10577.6315789
76,10754.5454545,10603.1168831,10578.4415584
77,10758.974359,10600.2564103,10584.6153846
78,10764.556962,10600.0,10593.164557
79,10746.25,10608.25,10587.0
80,10744.1975309,10594.8148148,10590.3703704
81,10742.195122,10595.6097561,10581.9512195
82,10749.1566265,10591.5662651,10545.060241
83,10753.3333333,10595.952381,10557.8571429
84,10757.6470588,10553.4117647,10564.4705882
85,10759.5348837,10558.6046512,10567.4418605
86,10763.4482759,10566.4367816,10576.5517241
87,10765.9090909,10544.7727273,10582.5
88,10744.7191011,10553.4831461,10588.7640449
89,10693.1111111,10557.3333333,10595.1111111
