#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,960.0,820.0,960.0
1,1120.0,960.0,1120.0
2,1173.33333333,1066.66666667,1173.33333333
3,1180.0,1120.0,1205.0
4,1176.0,1152.0,1212.0
5,1176.66666667,1173.33333333,1190.0
6,1234.28571429,1231.42857143,1234.28571429
7,1240.0,1210.0,1240.0
8,1246.66666667,1231.11111111,1248.88888889
9,1280.0,1252.0,1280.0
10,1300.0,1280.0,1300.0
11,1308.33333333,1285.0,1306.66666667
12,1304.61538462,1304.61538462,1327.69230769
13,1305.71428571,1311.42857143,1325.71428571
14,1322.66666667,1322.66666667,1341.33333333
15,1325.0,1336.25,1338.75
16,1336.47058824,1336.47058824,1355.29411765
17,1350.0,1346.66666667,1375.55555556
18,1365.26315789,1347.36842105,1383.15789474
19,1377.0,1345.0,1392.0
20,1384.76190476,1354.28571429,1396.19047619
21,1382.72727273,1367.27272727,1396.36363636
22,1389.56521739,1368.69565217,1401.73913043
23,1386.66666667,1373.33333333,1413.33333333
24,1392.8,1375.2,1420.0
25,1392.30769231,1378.46153846,1416.92307692
26,1398.51851852,1376.2962963,1421.48148148
27,1397.14285714,1383.57142857,1427.85714286
28,1401.37931034,1390.34482759,1424.82758621
29,1399.33333333,1390.66666667,1428.66666667
30,1397.41935484,1393.5483871,1424.51612903
31,1402.5,1398.125,1421.25
32,1406.06060606,1396.96969697,1423.63636364
33,1404.70588235,1393.52941176,1421.17647059
34,1409.14285714,1392.57142857,1425.14285714
35,1413.88888889,1395.55555556,1425.0
36,1418.91891892,1392.97297297,1426.48648649
37,1420.52631579,1396.84210526,1424.73684211
38,1420.51282051,1395.8974359,1427.17948718
39,1424.0,1400.5,1426.5
40,1426.34146341,1405.36585366,1427.80487805
41,1426.19047619,1407.14285714,1432.38095238
42,1427.90697674,1409.30232558,1433.48837209
43,1427.27272727,1410.90909091,1433.63636364
44,1429.33333333,1413.33333333,1437.77777778
45,1432.60869565,1412.60869565,1440.0
46,1434.04255319,1414.89361702,1442.12765957
47,1433.75,1413.75,1440.0
48,1432.65306122,1414.69387755,1442.85714286
49,1434.4,1417.2,1440.8
50,1433.7254902,1417.64705882,1441.96078431
51,1435.0,1415.76923077,1440.38461538
52,1437.35849057,1419.24528302,1443.01886792
53,1439.25925926,1421.11111111,1441.85185185
54,1438.90909091,1418.90909091,1442.90909091
55,1438.92857143,1418.21428571,1440.0
56,1438.94736842,1420.70175439,1441.75438596
57,1440.34482759,1423.79310345,1441.03448276
58,1438.30508475,1424.74576271,1442.71186441
59,1436.0,1424.33333333,1445.33333333
60,1437.37704918,1426.55737705,1445.57377049
61,1435.80645161,1424.19354839,1446.12903226
62,1437.46031746,1422.53968254,1447.61904762
63,1438.125,1423.75,1445.9375
64,1438.15384615,1426.46153846,1446.76923077
65,1438.78787879,1425.75757576,1445.45454545
66,1437.91044776,1424.47761194,1447.1641791
67,1440.29411765,1426.17647059,1447.05882353
68,1441.15942029,1426.66666667,1446.95652174
69,1440.85714286,1426.57142857,1447.42857143
70,1441.12676056,1427.88732394,1447.6056338
71,1440.83333333,1430.0,1448.88888889
72,1442.19178082,1429.31506849,1450.95890411
73,1441.89189189,1429.45945946,1452.97297297
74,1442.93333333,1429.06666667,1454.93333333
75,1444.47368421,1430.26315789,1452.89473684
76,1443.8961039,1430.64935065,1454.54545455
77,1443.07692308,1431.28205128,1456.15384615
78,1446.07594937,1431.39240506,1453.67088608
79,1448.25,1431.75,1452.0
80,1447.90123457,1430.61728395,1452.59259259
81,1448.53658537,1432.92682927,1452.43902439
82,1449.39759036,1434.21686747,1453.4939759
83,1449.76190476,1435.71428571,1455.23809524
84,1449.64705882,1436.47058824,1456.70588235
85,1450.23255814,1436.74418605,1456.04651163
86,1450.34482759,1437.70114943,1456.55172414
87,1450.45454545,1438.40909091,1458.18181818
88,1449.43820225,1437.97752809,1458.65168539
89,1451.11111111,1439.55555556,1457.77777778
