#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2980.0,2020.0,2100.0
1,3370.0,2510.0,2680.0
2,3246.66666667,2866.66666667,2933.33333333
3,3465.0,3045.0,3200.0
4,3560.0,3244.0,3436.0
5,3730.0,3456.66666667,3620.0
6,3817.14285714,3628.57142857,3742.85714286
7,3792.5,3682.5,3795.0
8,3851.11111111,3795.55555556,3808.88888889
9,3912.0,3866.0,3902.0
10,3974.54545455,3927.27272727,3936.36363636
11,3986.66666667,3960.0,3988.33333333
12,4010.76923077,4047.69230769,4000.0
13,4044.28571429,4035.71428571,4035.71428571
14,4048.0,4088.0,4060.0
15,4060.0,4135.0,4085.0
16,4030.58823529,4183.52941176,4082.35294118
17,4053.33333333,4134.44444444,4100.0
18,4087.36842105,4123.15789474,4129.47368421
19,4105.0,4133.0,4147.0
20,4122.85714286,4153.33333333,4160.0
21,4150.90909091,4175.45454545,4171.81818182
22,4179.13043478,4164.34782609,4173.04347826
23,4199.16666667,4227.5,4160.0
24,4192.8,4260.8,4192.0
25,4195.38461538,4286.92307692,4213.07692308
26,4215.55555556,4286.66666667,4228.88888889
27,4227.14285714,4306.42857143,4232.85714286
28,4238.62068966,4323.44827586,4228.96551724
29,4261.33333333,4339.33333333,4212.0
30,4267.09677419,4353.5483871,4213.5483871
31,4281.25,4367.5,4210.0
32,4283.63636364,4386.66666667,4210.90909091
33,4301.76470588,4372.35294118,4206.47058824
34,4304.57142857,4396.57142857,4204.57142857
35,4311.66666667,4387.22222222,4208.33333333
36,4308.64864865,4357.83783784,4211.35135135
37,4280.0,4352.10526316,4200.0
38,4288.71794872,4349.23076923,4167.69230769
39,4300.5,4361.0,4170.0
40,4306.34146341,4369.75609756,4178.53658537
41,4315.23809524,4367.61904762,4187.14285714
42,4317.6744186,4365.11627907,4197.6744186
43,4318.18181818,4367.27272727,4212.27272727
44,4320.0,4369.77777778,4224.88888889
45,4327.39130435,4367.82608696,4230.0
46,4327.65957447,4378.72340426,4235.31914894
47,4325.0,4378.75,4250.41666667
48,4327.34693878,4385.71428571,4264.08163265
49,4332.8,4390.4,4270.4
50,4337.64705882,4387.45098039,4263.52941176
51,4354.23076923,4393.07692308,4271.53846154
52,4361.13207547,4404.1509434,4285.28301887
53,4369.62962963,4408.14814815,4281.48148148
54,4383.63636364,4423.63636364,4285.45454545
55,4391.42857143,4425.71428571,4298.21428571
56,4399.29824561,4428.42105263,4303.85964912
57,4396.55172414,4432.4137931,4306.89655172
58,4394.57627119,4437.28813559,4315.25423729
59,4398.66666667,4444.66666667,4333.33333333
60,4390.81967213,4447.86885246,4352.45901639
61,4393.87096774,4456.12903226,4355.16129032
62,4397.77777778,4460.63492063,4359.68253968
63,4396.875,4464.0625,4363.75
64,4399.69230769,4468.61538462,4374.46153846
65,4389.39393939,4478.48484848,4387.27272727
66,4383.58208955,4475.52238806,4400.59701493
67,4379.41176471,4480.88235294,4408.52941176
68,4384.63768116,4488.4057971,4412.17391304
69,4389.42857143,4494.28571429,4419.71428571
70,4393.52112676,4489.01408451,4424.78873239
71,4401.11111111,4498.33333333,4430.55555556
72,4400.0,4501.91780822,4426.57534247
73,4399.45945946,4507.56756757,4436.21621622
74,4404.8,4504.53333333,4433.6
75,4410.78947368,4510.78947368,4433.42105263
76,4414.28571429,4520.51948052,4437.14285714
77,4414.61538462,4530.76923077,4443.33333333
78,4418.98734177,4539.49367089,4446.32911392
79,4423.0,4541.25,4447.5
80,4434.56790123,4542.22222222,4445.18518519
81,4436.34146341,4552.43902439,4446.34146341
82,4443.85542169,4556.14457831,4454.69879518
83,4447.85714286,4561.66666667,4459.52380952
84,4457.64705882,4571.05882353,4465.17647059
85,4461.86046512,4579.06976744,4466.74418605
86,4459.31034483,4591.49425287,4468.27586207
87,4466.13636364,4596.81818182,4472.72727273
88,4472.13483146,4599.1011236,4474.38202247
89,4472.88888889,4603.11111111,4474.0
