#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,960.0,1060.0,1040.0
1,1140.0,1240.0,1230.0
2,1133.33333333,1280.0,1333.33333333
3,1160.0,1320.0,1390.0
4,1152.0,1312.0,1404.0
5,1163.33333333,1173.33333333,1403.33333333
6,1151.42857143,1205.71428571,1405.71428571
7,1180.0,1240.0,1415.0
8,1217.77777778,1244.44444444,1422.22222222
9,1240.0,1260.0,1424.0
10,1289.09090909,1263.63636364,1425.45454545
11,1306.66666667,1276.66666667,1423.33333333
12,1316.92307692,1289.23076923,1427.69230769
13,1330.0,1300.0,1428.57142857
14,1344.0,1308.0,1429.33333333
15,1362.5,1311.25,1431.25
16,1374.11764706,1318.82352941,1440.0
17,1384.44444444,1317.77777778,1444.44444444
18,1394.73684211,1325.26315789,1448.42105263
19,1408.0,1329.0,1454.0
20,1419.04761905,1328.57142857,1455.23809524
21,1422.72727273,1333.63636364,1454.54545455
22,1433.04347826,1336.52173913,1453.91304348
23,1440.0,1340.83333333,1455.0
24,1452.8,1344.8,1458.4
25,1470.0,1348.46153846,1456.15384615
26,1475.55555556,1350.37037037,1451.11111111
27,1490.0,1355.0,1449.28571429
28,1504.13793103,1359.31034483,1445.51724138
29,1520.0,1366.0,1444.66666667
30,1535.48387097,1372.25806452,1440.64516129
31,1548.125,1379.375,1444.375
32,1556.96969697,1386.06060606,1444.24242424
33,1561.76470588,1390.0,1447.05882353
34,1570.28571429,1390.28571429,1448.57142857
35,1576.66666667,1390.55555556,1448.33333333
36,1581.62162162,1392.43243243,1448.64864865
37,1591.05263158,1398.42105263,1447.89473684
38,1597.94871795,1403.58974359,1450.25641026
39,1602.5,1407.0,1450.0
40,1603.41463415,1411.2195122,1447.31707317
41,1609.52380952,1412.85714286,1445.71428571
42,1613.02325581,1417.20930233,1443.25581395
43,1616.36363636,1419.09090909,1441.81818182
44,1616.0,1419.55555556,1439.55555556
45,1620.86956522,1422.17391304,1441.73913043
46,1621.70212766,1424.68085106,1439.57446809
47,1616.66666667,1426.66666667,1439.58333333
48,1614.28571429,1430.20408163,1440.0
49,1608.8,1431.2,1445.6
50,1602.35294118,1431.37254902,1442.74509804
51,1599.61538462,1432.30769231,1442.69230769
52,1596.98113208,1431.69811321,1442.64150943
53,1595.92592593,1433.7037037,1445.55555556
54,1590.54545455,1434.18181818,1445.81818182
55,1588.21428571,1435.0,1447.14285714
56,1585.61403509,1437.89473684,1445.26315789
57,1583.10344828,1437.93103448,1444.48275862
58,1583.38983051,1437.96610169,1445.08474576
59,1582.33333333,1438.33333333,1445.0
60,1581.63934426,1440.32786885,1444.91803279
61,1581.61290323,1441.93548387,1441.61290323
62,1579.68253968,1443.17460317,1441.58730159
63,1579.6875,1446.875,1444.375
64,1577.53846154,1447.38461538,1446.15384615
65,1574.24242424,1446.36363636,1446.06060606
66,1573.43283582,1448.05970149,1449.25373134
67,1569.11764706,1448.82352941,1450.58823529
68,1567.24637681,1449.56521739,1451.30434783
69,1563.42857143,1448.28571429,1453.14285714
70,1562.81690141,1449.85915493,1452.95774648
71,1561.94444444,1451.38888889,1453.05555556
72,1560.2739726,1458.08219178,1452.87671233
73,1558.64864865,1459.18918919,1453.51351351
74,1559.2,1460.53333333,1454.13333333
75,1557.89473684,1460.78947368,1455.52631579
76,1556.1038961,1461.81818182,1457.66233766
77,1556.66666667,1461.53846154,1458.20512821
78,1555.18987342,1462.27848101,1459.24050633
79,1553.75,1462.5,1461.0
80,1552.34567901,1463.45679012,1461.48148148
81,1550.73170732,1464.3902439,1461.95121951
82,1547.71084337,1465.06024096,1461.20481928
83,1546.42857143,1465.71428571,1461.9047619
84,1544.70588235,1466.35294118,1463.05882353
85,1542.3255814,1467.20930233,1464.18604651
86,1542.29885057,1467.12643678,1462.98850575
87,1539.77272727,1467.5,1463.63636364
88,1540.4494382,1469.66292135,1463.59550562
89,1539.33333333,1469.33333333,1462.22222222
