#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,7320.0,7520.0,7580.0
1,9180.0,8220.0,8200.0
2,9800.0,9326.66666667,9186.66666667
3,10140.0,9785.0,9680.0
4,10340.0,9848.0,9956.0
5,10470.0,10116.6666667,10153.3333333
6,10565.7142857,10260.0,10294.2857143
7,10612.5,10370.0,10395.0
8,10675.5555556,10277.7777778,10477.7777778
9,10664.0,10072.0,10540.0
10,10689.0909091,10150.9090909,10596.3636364
11,10708.3333333,10245.0,10640.0
12,10712.3076923,10324.6153846,10673.8461538
13,10712.8571429,10354.2857143,10650.0
14,10718.6666667,10417.3333333,10693.3333333
15,10717.5,10463.75,10658.75
16,10754.1176471,10455.2941176,10689.4117647
17,10782.2222222,10500.0,10704.4444444
18,10785.2631579,10538.9473684,10680.0
19,10804.0,10566.0,10670.0
20,10817.1428571,10588.5714286,10682.8571429
21,10814.5454545,10617.2727273,10708.1818182
22,10795.6521739,10578.2608696,10683.4782609
23,10828.3333333,10597.5,10665.8333333
24,10836.8,10582.4,10687.2
25,10853.0769231,10613.8461538,10704.6153846
26,10862.2222222,10624.4444444,10717.037037
27,10867.8571429,10635.0,10709.2857143
28,10877.9310345,10617.2413793,10664.8275862
29,10694.6666667,10615.3333333,10644.0
30,10658.7096774,10497.4193548,10525.8064516
31,10650.625,10531.25,10480.0
32,10669.0909091,10549.0909091,10499.3939394
33,10682.9411765,10562.9411765,10521.7647059
34,10699.4285714,10559.4285714,10538.8571429
35,10702.2222222,10565.5555556,10516.6666667
36,10714.5945946,10585.9459459,10545.4054054
37,10725.2631579,10600.0,10559.4736842
38,10735.8974359,10588.2051282,10574.8717949
39,10734.0,10609.5,10554.5
40,10755.1219512,10620.0,10537.5609756
41,10746.6666667,10636.1904762,10559.5238095
42,10755.8139535,10646.0465116,10572.0930233
43,10759.5454545,10652.2727273,10584.0909091
44,10764.4444444,10661.7777778,10596.4444444
45,10776.0869565,10673.0434783,10603.0434783
46,10782.1276596,10682.5531915,10601.7021277
47,10764.1666667,10689.1666667,10573.3333333
48,10771.8367347,10696.7346939,10564.8979592
49,10776.4,10706.8,10573.2
50,10785.8823529,10715.6862745,10572.9411765
51,10793.0769231,10720.7692308,10584.6153846
52,10781.509434,10726.4150943,10595.0943396
53,10771.4814815,10725.5555556,10603.3333333
54,10777.4545455,10720.7272727,10612.7272727
55,10783.2142857,10728.2142857,10619.2857143
56,10784.5614035,10733.6842105,10630.5263158
57,10789.6551724,10731.3793103,10638.2758621
58,10789.8305085,10704.0677966,10642.3728814
59,10713.3333333,10667.0,10632.3333333
60,10704.2622951,10526.2295082,10550.1639344
61,10710.0,10438.3870968,10477.7419355
62,10716.1904762,10442.2222222,10488.5714286
63,10723.4375,10460.9375,10497.8125
64,10723.3846154,10471.6923077,10508.0
65,10726.969697,10480.3030303,10503.3333333
66,10740.8955224,10489.2537313,10511.0447761
67,10742.6470588,10499.1176471,10501.1764706
68,10750.1449275,10500.5797101,10494.7826087
69,10756.8571429,10513.4285714,10500.2857143
70,10759.4366197,10523.943662,10511.2676056
71,10766.3888889,10529.4444444,10516.3888889
72,10770.9589041,10540.0,10516.7123288
73,10774.3243243,10545.9459459,10523.2432432
74,10780.2666667,10555.7333333,10534.1333333
75,10783.9473684,10557.6315789,10542.3684211
76,10789.6103896,10550.6493506,10535.8441558
77,10793.0769231,10561.2820513,10548.4615385
78,10797.9746835,10543.2911392,10540.0
79,10802.0,10552.5,10552.5
80,10777.5308642,10559.7530864,10558.7654321
81,10776.5853659,10564.3902439,10563.6585366
82,10778.5542169,10564.3373494,10570.1204819
83,10784.7619048,10568.8095238,10576.6666667
84,10788.4705882,10561.1764706,10583.7647059
85,10794.4186047,10547.6744186,10584.1860465
86,10797.9310345,10556.7816092,10590.5747126
87,10780.6818182,10561.5909091,10595.0
88,10768.0898876,10568.5393258,10603.1460674
89,10718.2222222,10573.3333333,10608.4444444
