#Client   MNT WIQ PrP SST PsP RspT    RespT_std
6	0.0150337449254	0.0179393459271	0.0118605922911	1.87784955411	0.00937024274823	1.94105434709	0.00811210424777
30	0.0189409777323	0.144839271143	0.0193076251899	2.24288447401	0.0123033707865	2.46138143451	0.0692571099992
48	0.0183953716941	0.673143661163	0.0269036764268	2.70011097016	0.0140737103272	3.46037383605	0.0865342148243
90	0.015869877833	3.71961242274	0.0362504694459	2.61606168794	0.0132411418922	6.41530488026	0.114954129227
132	0.0149765680501	6.91249201336	0.0321354085711	2.48220320751	0.0124363495258	9.47283759448	0.252320968549
168	0.0147908886615	10.0988092505	0.0290877050412	2.56633949992	0.0129551596949	12.7644389214	0.11194075469
192	0.0132175484586	12.073593279	0.0201057162894	2.58811769186	0.0129758855641	14.7244534603	0.337881840919
252	0.0132707987802	16.8389799585	0.0203703413004	2.56545626886	0.0128300526485	19.4799362736	0.297367010277
312	0.0145478393305	21.5136480176	0.0269678647616	2.54066787223	0.0126645586585	24.1363633345	0.275394356554
384	0.015055555731	27.6007688352	0.0328080303443	2.57004960821	0.0129457629677	30.2497660944	1.40050408351
