#Client   MNT WIQ PrP SST PsP RspT    RespT_std
6	0.0151518023596	0.0156707883021	0.0112787856034	1.87995377183	0.00797134710782	1.93715385121	0.00353533290647
30	0.0195685993177	0.161388255185	0.0187393642712	2.31973076761	0.0128870542508	2.55723011418	0.049317653334
48	0.0205044524751	0.220209429882	0.0237687431823	2.89754041398	0.0125900846249	3.23178672846	0.0299372565393
90	0.0321033584024	0.362037004877	0.0392925422779	4.00114141537	0.012104865737	4.56692547097	0.102152797976
132	0.0246348584271	0.533929652215	0.0347555069867	5.01724029621	0.0123831959611	5.82836450783	0.0737425114206
168	0.0350144469869	0.99560464549	0.0606866015153	6.14011180353	0.0119504246542	7.48655958036	0.298071010992
192	0.0448142431018	1.50318329116	0.0764928362101	6.49551696221	0.0119070591098	8.4250489874	0.067948294602
252	0.0432663462976	3.15161540942	0.112075398838	6.64189766674	0.0125643576792	10.3209406645	0.071394358752
312	0.0499421430586	4.65241775606	0.159941924844	6.79141225122	0.0128091456979	12.0913558892	0.154706026835
384	0.0470162278774	6.43491470125	0.20727704595	6.84290342961	0.0133369977828	14.0808856002	0.311611660461
