#Client   MNT WIQ PrP SST PsP RspT    RespT_std
6	0.0149690903201	0.0154877831407	0.0117956322317	1.88201462659	0.00949591430831	1.94382602464	0.00738941949347
30	0.0209347596517	0.152820882779	0.0226327169403	2.27734349805	0.0125185901711	2.51502802892	0.054674455313
48	0.0237430992334	0.226462248093	0.02691296862	3.02357762144	0.0125459200295	3.3745502969	0.0453927979365
90	0.0241362474903	0.693010578116	0.0284519931275	4.05916029476	0.0127440399009	4.8964694118	0.0604195324482
132	0.0251815222817	2.74370153689	0.0594171887165	4.25651974551	0.0133103930323	7.2257092703	0.103456737595
168	0.0197540389725	5.05057364924	0.0505612724755	4.27548932484	0.0135220765782	9.54407873045	0.170181641371
192	0.0190521759305	6.76921324389	0.0529276737459	4.30358158711	0.0139523967667	11.2442940149	0.322394045863
252	0.0232441983244	10.7563312999	0.0643175725792	4.27508724627	0.0141604200558	15.216368832	0.0860319130647
312	0.0190873597062	14.6711080156	0.0384016101299	4.23070868638	0.0140686450342	18.993494213	0.169351343575
384	0.021522148449	19.8284621313	0.0661051637684	4.27349159932	0.0142597419375	24.24309127	0.407619657613
