#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2000.0,1720.0,2400.0
1,2280.0,2570.0,2850.0
2,2280.0,2920.0,3073.33333333
3,2595.0,3125.0,3225.0
4,2820.0,3260.0,3316.0
5,2956.66666667,3340.0,3376.66666667
6,3045.71428571,3400.0,3408.57142857
7,3117.5,3435.0,3442.5
8,3180.0,3466.66666667,3471.11111111
9,3226.0,3486.0,3490.0
10,3269.09090909,3514.54545455,3503.63636364
11,3296.66666667,3528.33333333,3518.33333333
12,3326.15384615,3540.0,3524.61538462
13,3351.42857143,3551.42857143,3515.71428571
14,3378.66666667,3560.0,3526.66666667
15,3393.75,3575.0,3535.0
16,3394.11764706,3590.58823529,3542.35294118
17,3415.55555556,3593.33333333,3550.0
18,3430.52631579,3605.26315789,3538.94736842
19,3442.0,3612.0,3538.0
20,3454.28571429,3619.04761905,3539.04761905
21,3465.45454545,3624.54545455,3541.81818182
22,3473.91304348,3622.60869565,3542.60869565
23,3482.5,3630.0,3549.16666667
24,3491.2,3633.6,3544.0
25,3493.07692308,3641.53846154,3548.46153846
26,3494.07407407,3640.0,3551.85185185
27,3496.42857143,3645.0,3549.28571429
28,3498.62068966,3649.65517241,3551.03448276
29,3506.0,3648.0,3552.66666667
30,3515.48387097,3642.58064516,3552.90322581
31,3520.0,3648.125,3554.375
32,3516.36363636,3649.09090909,3557.57575758
33,3515.29411765,3649.41176471,3560.58823529
34,3521.71428571,3649.71428571,3565.14285714
35,3526.66666667,3642.77777778,3565.0
36,3534.05405405,3635.67567568,3563.78378378
37,3537.89473684,3637.89473684,3565.26315789
38,3546.66666667,3641.53846154,3569.74358974
39,3551.5,3643.0,3572.5
40,3558.53658537,3647.31707317,3563.90243902
41,3564.76190476,3651.9047619,3562.38095238
42,3570.23255814,3651.62790698,3565.11627907
43,3576.36363636,3632.72727273,3563.63636364
44,3552.88888889,3628.88888889,3551.55555556
45,3553.47826087,3629.13043478,3535.2173913
46,3558.29787234,3632.34042553,3540.0
47,3562.91666667,3635.0,3541.25
48,3563.67346939,3637.55102041,3542.44897959
49,3558.0,3638.4,3544.0
50,3560.78431373,3638.82352941,3545.49019608
51,3566.15384615,3640.0,3549.23076923
52,3567.9245283,3638.49056604,3550.56603774
53,3570.0,3641.85185185,3546.66666667
54,3573.09090909,3645.45454545,3549.09090909
55,3576.07142857,3641.78571429,3546.78571429
56,3578.94736842,3644.9122807,3546.66666667
57,3578.62068966,3646.89655172,3549.31034483
58,3576.94915254,3647.45762712,3550.16949153
59,3579.66666667,3648.66666667,3551.33333333
60,3580.0,3649.18032787,3551.14754098
61,3582.90322581,3651.61290323,3550.96774194
62,3585.71428571,3654.28571429,3552.38095238
63,3589.375,3657.1875,3551.5625
64,3593.23076923,3659.69230769,3553.23076923
65,3595.15151515,3662.72727273,3552.42424242
66,3598.80597015,3662.98507463,3552.23880597
67,3601.47058824,3665.0,3553.82352941
68,3604.92753623,3666.37681159,3553.62318841
69,3608.0,3668.28571429,3555.71428571
70,3609.29577465,3668.45070423,3556.61971831
71,3612.22222222,3669.72222222,3557.22222222
72,3614.24657534,3670.68493151,3557.26027397
73,3616.21621622,3672.97297297,3555.94594595
74,3617.06666667,3672.53333333,3556.8
75,3619.73684211,3675.26315789,3556.31578947
76,3622.07792208,3676.88311688,3557.92207792
77,3623.58974359,3677.43589744,3559.74358974
78,3624.05063291,3676.96202532,3560.0
79,3626.5,3678.25,3560.25
80,3627.65432099,3678.02469136,3559.75308642
81,3628.7804878,3679.26829268,3560.24390244
82,3630.60240964,3679.75903614,3558.31325301
83,3632.61904762,3680.71428571,3559.04761905
84,3634.35294118,3680.0,3557.41176471
85,3635.11627907,3681.39534884,3557.44186047
86,3634.94252874,3676.32183908,3558.3908046
87,3633.40909091,3651.59090909,3558.18181818
88,3622.02247191,3631.01123596,3557.30337079
89,3623.55555556,3632.22222222,3553.33333333
90,3585.49450549,3617.58241758,3516.92307692
