#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1780.0,1880.0,1820.0
1,1860.0,2210.0,2070.0
2,2160.0,2166.66666667,2093.33333333
3,2350.0,2250.0,2245.0
4,2460.0,2368.0,2328.0
5,2546.66666667,2383.33333333,2393.33333333
6,2540.0,2397.14285714,2462.85714286
7,2587.5,2432.5,2515.0
8,2628.88888889,2473.33333333,2553.33333333
9,2656.0,2510.0,2590.0
10,2678.18181818,2556.36363636,2605.45454545
11,2701.66666667,2580.0,2618.33333333
12,2724.61538462,2603.07692308,2644.61538462
13,2745.71428571,2624.28571429,2650.0
14,2765.33333333,2648.0,2662.66666667
15,2777.5,2638.75,2662.5
16,2789.41176471,2662.35294118,2674.11764706
17,2800.0,2671.11111111,2688.88888889
18,2802.10526316,2684.21052632,2692.63157895
19,2812.0,2699.0,2703.0
20,2819.04761905,2708.57142857,2715.23809524
21,2822.72727273,2720.0,2725.45454545
22,2828.69565217,2718.26086957,2731.30434783
23,2822.5,2725.83333333,2743.33333333
24,2828.0,2736.0,2748.0
25,2833.84615385,2741.53846154,2755.38461538
26,2837.03703704,2743.7037037,2759.25925926
27,2827.14285714,2750.0,2768.57142857
28,2826.20689655,2756.55172414,2771.72413793
29,2828.0,2761.33333333,2775.33333333
30,2836.77419355,2761.29032258,2777.41935484
31,2840.625,2762.5,2776.25
32,2840.60606061,2766.06060606,2778.18181818
33,2844.70588235,2772.35294118,2783.52941176
34,2846.85714286,2778.28571429,2786.85714286
35,2855.0,2782.77777778,2788.88888889
36,2858.37837838,2777.2972973,2789.72972973
37,2861.57894737,2784.21052632,2789.47368421
38,2861.53846154,2786.66666667,2794.87179487
39,2866.5,2789.5,2796.5
40,2869.75609756,2794.63414634,2795.6097561
41,2873.33333333,2797.14285714,2795.23809524
42,2875.34883721,2799.53488372,2797.6744186
43,2874.54545455,2800.0,2800.90909091
44,2876.88888889,2808.0,2807.55555556
45,2876.95652174,2815.2173913,2808.26086957
46,2877.87234043,2818.72340426,2810.63829787
47,2879.16666667,2818.33333333,2812.08333333
48,2877.55102041,2820.81632653,2810.20408163
49,2880.0,2824.0,2814.4
50,2880.39215686,2823.52941176,2813.33333333
51,2881.92307692,2827.30769231,2816.53846154
52,2882.64150943,2829.05660377,2818.11320755
53,2882.96296296,2832.22222222,2822.22222222
54,2885.45454545,2832.72727273,2821.09090909
55,2862.85714286,2833.21428571,2821.78571429
56,2857.19298246,2817.54385965,2808.77192982
57,2839.65517241,2809.65517241,2808.27586207
58,2832.20338983,2812.54237288,2808.81355932
59,2833.0,2815.0,2812.33333333
60,2834.75409836,2816.72131148,2815.40983607
61,2834.83870968,2816.4516129,2815.80645161
62,2837.14285714,2819.04761905,2816.82539683
63,2840.3125,2823.75,2818.75
64,2843.38461538,2824.61538462,2821.23076923
65,2843.03030303,2825.75757576,2822.42424242
66,2845.07462687,2827.1641791,2822.98507463
67,2847.94117647,2825.0,2825.88235294
68,2849.85507246,2825.50724638,2827.53623188
69,2852.0,2827.42857143,2826.85714286
70,2855.49295775,2828.45070423,2826.76056338
71,2858.88888889,2830.0,2828.05555556
72,2860.82191781,2831.50684932,2829.04109589
73,2861.89189189,2832.43243243,2831.62162162
74,2862.93333333,2833.6,2833.33333333
75,2863.15789474,2836.57894737,2835.0
76,2864.41558442,2838.18181818,2835.06493506
77,2866.41025641,2840.25641026,2834.1025641
78,2867.84810127,2843.03797468,2835.18987342
79,2868.25,2846.75,2835.25
80,2869.87654321,2847.16049383,2838.51851852
81,2870.24390244,2848.7804878,2840.24390244
82,2871.56626506,2849.15662651,2840.96385542
83,2870.23809524,2850.71428571,2844.04761905
84,2870.11764706,2852.23529412,2844.47058824
85,2872.55813953,2854.41860465,2844.41860465
86,2871.72413793,2854.25287356,2846.89655172
87,2872.5,2854.77272727,2847.27272727
88,2873.70786517,2856.85393258,2848.76404494
89,2873.11111111,2858.22222222,2849.33333333
