#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2920.0,2980.0,2860.0
1,3920.0,4070.0,4230.0
2,4300.0,4726.66666667,5073.33333333
3,4885.0,5300.0,5455.0
4,5196.0,5716.0,5772.0
5,5506.66666667,5940.0,6013.33333333
6,5691.42857143,6102.85714286,6205.71428571
7,5855.0,6247.5,6310.0
8,5915.55555556,6337.77777778,6397.77777778
9,6052.0,6384.0,6476.0
10,6183.63636364,6440.0,6527.27272727
11,6248.33333333,6496.66666667,6595.0
12,6315.38461538,6547.69230769,6649.23076923
13,6364.28571429,6588.57142857,6545.71428571
14,6413.33333333,6545.33333333,6597.33333333
15,6470.0,6587.5,6625.0
16,6452.94117647,6614.11764706,6675.29411765
17,6413.33333333,6636.66666667,6653.33333333
18,6438.94736842,6666.31578947,6602.10526316
19,6454.0,6671.0,6634.0
20,6471.42857143,6698.0952381,6662.85714286
21,6494.54545455,6724.54545455,6694.54545455
22,6503.47826087,6735.65217391,6720.86956522
23,6505.0,6750.0,6739.16666667
24,6528.8,6775.2,6758.4
25,6530.0,6793.07692308,6781.53846154
26,6524.44444444,6811.11111111,6811.11111111
27,6522.85714286,6827.85714286,6824.28571429
28,6532.4137931,6841.37931034,6841.37931034
29,6547.33333333,6855.33333333,6857.33333333
30,6550.96774194,6832.90322581,6870.96774194
31,6558.125,6848.125,6866.25
32,6567.27272727,6849.09090909,6876.96969697
33,6570.58823529,6835.29411765,6891.17647059
34,6582.85714286,6816.0,6905.71428571
35,6593.88888889,6812.22222222,6911.66666667
36,6598.91891892,6802.16216216,6923.24324324
37,6611.57894737,6795.26315789,6931.05263158
38,6607.17948718,6757.43589744,6942.56410256
39,6609.0,6755.5,6953.0
40,6621.95121951,6753.17073171,6960.0
41,6626.19047619,6744.28571429,6971.42857143
42,6634.41860465,6748.37209302,6973.48837209
43,6641.81818182,6754.09090909,6980.0
44,6651.55555556,6764.44444444,6981.77777778
45,6659.13043478,6769.13043478,6949.56521739
46,6657.44680851,6760.42553191,6921.70212766
47,6650.0,6679.16666667,6921.66666667
48,6612.65306122,6675.91836735,6918.7755102
49,6612.4,6680.8,6927.2
50,6627.84313725,6677.64705882,6932.15686275
51,6640.76923077,6676.92307692,6931.53846154
52,6651.69811321,6684.52830189,6927.16981132
53,6656.66666667,6680.0,6930.0
54,6667.27272727,6692.0,6931.27272727
55,6675.71428571,6693.57142857,6937.85714286
56,6680.0,6695.43859649,6944.9122807
57,6690.0,6699.31034483,6951.72413793
58,6701.69491525,6686.77966102,6958.98305085
59,6707.66666667,6682.0,6962.66666667
60,6714.42622951,6678.36065574,6966.8852459
61,6714.83870968,6683.5483871,6859.67741935
62,6722.22222222,6684.76190476,6755.87301587
63,6725.3125,6693.4375,6655.3125
64,6730.15384615,6699.69230769,6557.84615385
65,6734.84848485,6707.87878788,6463.33333333
66,6735.82089552,6657.91044776,6442.08955224
67,6721.76470588,6564.70588235,6450.0
68,6728.4057971,6474.20289855,6460.0
69,6735.42857143,6386.28571429,6469.71428571
70,6737.46478873,6300.84507042,6482.25352113
71,6744.16666667,6285.55555556,6485.55555556
72,6744.38356164,6296.98630137,6493.69863014
73,6749.72972973,6312.16216216,6504.86486486
74,6756.8,6323.46666667,6515.2
75,6759.21052632,6335.78947368,6522.63157895
76,6762.85714286,6344.93506494,6530.12987013
77,6766.92307692,6355.64102564,6532.56410256
78,6765.82278481,6362.27848101,6538.2278481
79,6764.75,6364.5,6545.75
80,6769.38271605,6368.64197531,6554.56790123
81,6775.12195122,6377.07317073,6560.24390244
82,6782.1686747,6378.07228916,6569.63855422
83,6787.61904762,6381.19047619,6576.19047619
84,6736.70588235,6389.17647059,6583.76470588
85,6734.88372093,6393.48837209,6587.90697674
86,6731.72413793,6399.08045977,6593.56321839
87,6734.09090909,6405.0,6602.27272727
88,6740.4494382,6410.33707865,6610.56179775
89,6745.11111111,6415.55555556,6620.22222222
90,6691.20879121,6348.79120879,5732.08791209
