#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2340.0,2400.0,1820.0
1,2790.0,2920.0,2430.0
2,2606.66666667,3146.66666667,2826.66666667
3,2805.0,3300.0,3090.0
4,3000.0,3408.0,3232.0
5,3143.33333333,3453.33333333,3313.33333333
6,3220.0,3497.14285714,3385.71428571
7,3277.5,3555.0,3442.5
8,3342.22222222,3591.11111111,3484.44444444
9,3374.0,3608.0,3516.0
10,3416.36363636,3636.36363636,3541.81818182
11,3443.33333333,3650.0,3565.0
12,3466.15384615,3667.69230769,3583.07692308
13,3488.57142857,3684.28571429,3588.57142857
14,3514.66666667,3700.0,3604.0
15,3535.0,3712.5,3616.25
16,3538.82352941,3721.17647059,3624.70588235
17,3555.55555556,3734.44444444,3636.66666667
18,3572.63157895,3742.10526316,3624.21052632
19,3585.0,3748.0,3637.0
20,3594.28571429,3752.38095238,3640.95238095
21,3597.27272727,3755.45454545,3645.45454545
22,3604.34782609,3757.39130435,3650.43478261
23,3611.66666667,3761.66666667,3658.33333333
24,3621.6,3771.2,3662.4
25,3590.0,3778.46153846,3669.23076923
26,3596.2962963,3779.25925926,3671.11111111
27,3600.0,3779.28571429,3662.14285714
28,3603.44827586,3783.44827586,3666.20689655
29,3613.33333333,3780.66666667,3669.33333333
30,3624.51612903,3786.4516129,3669.03225806
31,3630.625,3789.375,3670.625
32,3629.09090909,3789.6969697,3673.93939394
33,3638.82352941,3791.17647059,3681.17647059
34,3646.28571429,3788.0,3689.71428571
35,3647.22222222,3780.55555556,3688.88888889
36,3654.05405405,3782.16216216,3690.81081081
37,3657.36842105,3783.68421053,3693.15789474
38,3666.15384615,3787.69230769,3697.43589744
39,3673.5,3791.0,3698.5
40,3680.0,3794.63414634,3690.24390244
41,3686.66666667,3794.28571429,3690.0
42,3689.30232558,3743.25581395,3692.55813953
43,3665.0,3747.72727273,3640.90909091
44,3665.33333333,3704.0,3639.11111111
45,3669.13043478,3704.7826087,3642.60869565
46,3676.17021277,3710.21276596,3646.38297872
47,3682.5,3715.0,3648.75
48,3682.85714286,3718.7755102,3649.3877551
49,3686.4,3721.6,3653.2
50,3690.58823529,3726.2745098,3654.50980392
51,3696.53846154,3732.69230769,3655.38461538
52,3700.75471698,3737.35849057,3658.49056604
53,3703.7037037,3741.85185185,3655.92592593
54,3706.54545455,3742.18181818,3658.18181818
55,3710.71428571,3741.07142857,3656.78571429
56,3713.68421053,3742.45614035,3656.14035088
57,3716.55172414,3744.13793103,3658.27586207
58,3714.91525424,3748.47457627,3660.0
59,3719.33333333,3750.0,3660.66666667
60,3719.01639344,3753.7704918,3663.27868852
61,3722.90322581,3755.48387097,3665.48387097
62,3726.98412698,3759.36507937,3667.61904762
63,3731.25,3763.4375,3668.4375
64,3735.07692308,3766.15384615,3671.69230769
65,3738.18181818,3767.57575758,3672.42424242
66,3742.3880597,3770.74626866,3671.64179104
67,3744.41176471,3772.64705882,3672.64705882
68,3748.11594203,3774.7826087,3676.52173913
69,3750.57142857,3776.0,3679.14285714
70,3751.26760563,3776.61971831,3681.4084507
71,3754.44444444,3779.16666667,3681.66666667
72,3757.80821918,3781.36986301,3681.36986301
73,3759.18918919,3785.13513514,3681.35135135
74,3761.6,3786.4,3681.33333333
75,3762.63157895,3788.42105263,3683.42105263
76,3765.97402597,3791.16883117,3684.67532468
77,3768.71794872,3791.79487179,3685.8974359
78,3771.13924051,3792.40506329,3687.59493671
79,3773.5,3793.0,3688.5
80,3772.59259259,3792.59259259,3689.13580247
81,3774.63414634,3794.14634146,3689.02439024
82,3776.38554217,3793.97590361,3688.91566265
83,3778.33333333,3794.76190476,3690.71428571
84,3766.82352941,3779.76470588,3688.70588235
85,3766.51162791,3782.09302326,3686.74418605
86,3768.73563218,3782.29885057,3677.70114943
87,3771.36363636,3783.86363636,3676.36363636
88,3771.91011236,3785.61797753,3677.97752809
89,3773.33333333,3784.44444444,3679.77777778
90,3752.30769231,3769.89010989,3646.37362637
