#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1940.0,2300.0,2100.0
1,2480.0,2940.0,2570.0
2,2860.0,2653.33333333,2913.33333333
3,3025.0,2750.0,3070.0
4,3156.0,2936.0,3184.0
5,3243.33333333,3070.0,3273.33333333
6,3311.42857143,3125.71428571,3317.14285714
7,3352.5,3212.5,3357.5
8,3388.88888889,3282.22222222,3408.88888889
9,3424.0,3320.0,3436.0
10,3461.81818182,3358.18181818,3469.09090909
11,3478.33333333,3395.0,3456.66666667
12,3484.61538462,3427.69230769,3481.53846154
13,3505.71428571,3455.71428571,3507.14285714
14,3528.0,3472.0,3525.33333333
15,3541.25,3495.0,3540.0
16,3548.23529412,3501.17647059,3555.29411765
17,3554.44444444,3513.33333333,3568.88888889
18,3564.21052632,3523.15789474,3574.73684211
19,3573.0,3535.0,3591.0
20,3580.0,3547.61904762,3600.95238095
21,3583.63636364,3560.90909091,3606.36363636
22,3605.2173913,3567.82608696,3616.52173913
23,3625.0,3572.5,3625.83333333
24,3628.0,3578.4,3634.4
25,3634.61538462,3592.30769231,3642.30769231
26,3642.22222222,3590.37037037,3649.62962963
27,3642.14285714,3595.0,3653.57142857
28,3637.93103448,3602.75862069,3657.24137931
29,3645.33333333,3608.66666667,3665.33333333
30,3640.0,3612.90322581,3666.4516129
31,3643.125,3616.25,3675.0
32,3646.06060606,3623.03030303,3681.21212121
33,3649.41176471,3627.05882353,3687.64705882
34,3650.28571429,3628.57142857,3692.57142857
35,3647.22222222,3631.66666667,3696.11111111
36,3651.89189189,3635.67567568,3701.62162162
37,3649.47368421,3640.52631579,3707.89473684
38,3653.84615385,3641.53846154,3712.82051282
39,3658.5,3644.0,3716.0
40,3662.92682927,3646.34146341,3720.48780488
41,3665.71428571,3641.9047619,3721.9047619
42,3664.65116279,3642.3255814,3717.20930233
43,3643.63636364,3632.27272727,3705.0
44,3644.44444444,3615.11111111,3704.44444444
45,3646.52173913,3616.52173913,3700.86956522
46,3647.65957447,3620.0,3703.82978723
47,3650.41666667,3620.83333333,3704.58333333
48,3649.79591837,3624.89795918,3699.59183673
49,3653.2,3627.6,3704.0
50,3654.50980392,3627.84313725,3707.05882353
51,3655.0,3633.07692308,3708.84615385
52,3658.49056604,3634.71698113,3712.0754717
53,3661.48148148,3637.03703704,3711.48148148
54,3657.81818182,3639.27272727,3716.72727273
55,3659.64285714,3642.85714286,3718.92857143
56,3658.59649123,3644.56140351,3718.24561404
57,3661.03448276,3646.55172414,3721.72413793
58,3663.38983051,3650.84745763,3720.6779661
59,3666.66666667,3651.66666667,3720.0
60,3667.54098361,3652.45901639,3720.98360656
61,3670.0,3655.16129032,3727.09677419
62,3674.28571429,3655.23809524,3732.38095238
63,3677.1875,3656.5625,3735.0
64,3677.84615385,3656.61538462,3734.15384615
65,3677.87878788,3659.6969697,3735.15151515
66,3680.0,3657.91044776,3737.01492537
67,3680.88235294,3660.29411765,3736.47058824
68,3683.1884058,3662.02898551,3738.84057971
69,3685.42857143,3658.57142857,3740.57142857
70,3687.32394366,3659.15492958,3741.4084507
71,3687.5,3659.16666667,3740.0
72,3687.67123288,3660.82191781,3738.08219178
73,3689.45945946,3660.81081081,3739.18918919
74,3691.2,3662.66666667,3740.8
75,3691.31578947,3664.47368421,3740.0
76,3691.16883117,3661.55844156,3741.2987013
77,3690.25641026,3662.30769231,3741.02564103
78,3692.91139241,3659.74683544,3741.51898734
79,3693.75,3661.25,3742.75
80,3695.30864198,3661.48148148,3741.48148148
81,3696.58536585,3665.12195122,3742.92682927
82,3697.10843373,3669.87951807,3744.3373494
83,3698.80952381,3674.28571429,3745.71428571
84,3699.05882353,3673.88235294,3747.52941176
85,3700.0,3675.34883721,3729.06976744
86,3684.59770115,3675.17241379,3730.11494253
87,3683.40909091,3662.27272727,3732.04545455
88,3684.49438202,3662.92134831,3732.35955056
89,3685.33333333,3663.11111111,3733.11111111
90,3653.18681319,3631.86813187,3698.9010989
