#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3140.0,3460.0,2740.0
1,5330.0,5170.0,5230.0
2,6360.0,5626.66666667,6093.33333333
3,7300.0,6480.0,6430.0
4,7804.0,7312.0,6800.0
5,8033.33333333,7866.66666667,7150.0
6,8191.42857143,8325.71428571,7422.85714286
7,8245.0,8590.0,7645.0
8,8540.0,8828.88888889,7740.0
9,8816.0,8952.0,7704.0
10,9010.90909091,9016.36363636,7845.45454545
11,9053.33333333,9066.66666667,7916.66666667
12,8952.30769231,9096.92307692,7920.0
13,9112.85714286,9151.42857143,8054.28571429
14,9249.33333333,9224.0,8084.0
15,9311.25,9306.25,8171.25
16,9340.0,9411.76470588,8278.82352941
17,9438.88888889,9484.44444444,8357.77777778
18,9549.47368421,9587.36842105,8430.52631579
19,9634.0,9655.0,8463.0
20,9623.80952381,9658.0952381,8497.14285714
21,9648.18181818,9710.90909091,8537.27272727
22,9700.0,9745.2173913,8553.91304348
23,9715.0,9696.66666667,8595.83333333
24,9712.0,9725.6,8593.6
25,9766.92307692,9707.69230769,8576.92307692
26,9766.66666667,9720.74074074,8627.40740741
27,9734.28571429,9725.71428571,8657.14285714
28,9713.79310345,9753.10344828,8634.48275862
29,9704.66666667,9795.33333333,8654.0
30,9766.4516129,9855.48387097,8663.87096774
31,9782.5,9886.25,8701.25
32,9830.90909091,9898.78787879,8651.51515152
33,9865.29411765,9930.0,8729.41176471
34,9887.42857143,9938.28571429,8713.71428571
35,9917.22222222,9905.0,8723.88888889
36,9865.94594595,9910.27027027,8698.91891892
37,9843.68421053,9913.68421053,8700.52631579
38,9858.97435897,9894.87179487,8635.38461538
39,9896.5,9893.5,8646.0
40,9935.6097561,9911.70731707,8659.51219512
41,9963.80952381,9937.61904762,8669.04761905
42,9996.27906977,9995.81395349,8667.90697674
43,10021.3636364,10033.1818182,8675.90909091
44,10042.2222222,10088.4444444,8676.88888889
45,10055.6521739,10095.6521739,8653.47826087
46,9922.9787234,9908.08510638,8636.59574468
47,9742.91666667,9728.33333333,8632.08333333
48,9570.20408163,9555.91836735,8643.67346939
49,9404.4,9390.4,8638.4
50,9245.09803922,9231.37254902,8619.60784314
51,9172.30769231,9078.46153846,8619.61538462
52,9185.66037736,8958.49056604,8626.03773585
53,9188.51851852,8998.88888889,8628.14814815
54,9199.27272727,9018.18181818,8494.54545455
55,9213.92857143,9048.92857143,8365.71428571
56,9237.19298246,9068.77192982,8241.40350877
57,9251.37931034,9095.51724138,8225.17241379
58,9268.13559322,9123.72881356,8233.55932203
59,9267.66666667,9150.66666667,8273.0
60,9278.03278689,9168.52459016,8307.21311475
61,9278.38709677,9187.74193548,8327.74193548
62,9264.12698413,9210.79365079,8342.85714286
63,9271.25,9225.3125,8348.4375
64,9277.23076923,9264.92307692,8372.61538462
65,9281.81818182,9287.57575758,8372.12121212
66,9280.29850746,9304.7761194,8389.85074627
67,9283.23529412,9326.76470588,8391.76470588
68,9283.47826087,9339.42028986,8398.55072464
69,9285.71428571,9361.71428571,8402.28571429
70,9285.07042254,9382.25352113,8425.91549296
71,9290.27777778,9396.38888889,8438.33333333
72,9294.52054795,9399.17808219,8458.90410959
73,9305.40540541,9412.16216216,8431.08108108
74,9304.26666667,9421.06666667,8421.06666667
75,9293.42105263,9441.57894737,8446.05263158
76,9291.68831169,9435.32467532,8443.37662338
77,9298.71794872,9446.66666667,8444.61538462
78,9300.75949367,9455.69620253,8454.93670886
79,9302.75,9470.0,8474.75
80,9293.82716049,9476.04938272,8494.32098765
81,9293.17073171,9480.73170732,8490.97560976
82,9300.0,9490.84337349,8478.79518072
83,9308.33333333,9505.0,8498.33333333
84,9303.76470588,9498.35294118,8504.0
85,9306.74418605,9500.93023256,8519.53488372
86,9314.25287356,9526.66666667,8530.11494253
87,9320.45454545,9535.0,8538.63636364
88,9319.5505618,9540.2247191,8534.38202247
89,9312.44444444,9550.44444444,8532.44444444
90,9229.23076923,9485.93406593,8453.40659341
