#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3000.0,3100.0,3480.0
1,3580.0,4630.0,4770.0
2,4146.66666667,5393.33333333,5560.0
3,4750.0,5940.0,5910.0
4,5140.0,6344.0,6196.0
5,5520.0,6423.33333333,6436.66666667
6,5765.71428571,6517.14285714,6580.0
7,5925.0,6582.5,6637.5
8,6082.22222222,6802.22222222,6646.66666667
9,6166.0,6880.0,6670.0
10,6200.0,6952.72727273,6714.54545455
11,6200.0,6980.0,6785.0
12,6369.23076923,6995.38461538,6826.15384615
13,6398.57142857,7002.85714286,6912.85714286
14,6369.33333333,6988.0,6986.66666667
15,6445.0,7002.5,7003.75
16,6503.52941176,7083.52941176,7022.35294118
17,6522.22222222,7076.66666667,7033.33333333
18,6602.10526316,7096.84210526,7057.89473684
19,6648.0,7120.0,7068.0
20,6686.66666667,7165.71428571,7096.19047619
21,6698.18181818,7210.90909091,7120.0
22,6760.86956522,7261.73913043,7139.13043478
23,6804.16666667,7305.0,7152.5
24,6823.2,7340.0,7162.4
25,6842.30769231,7370.0,7170.76923077
26,6898.51851852,7360.0,7180.0
27,6937.14285714,7373.57142857,7185.0
28,6957.24137931,7369.65517241,7187.5862069
29,6986.0,7368.0,7202.66666667
30,7032.25806452,7363.87096774,7215.48387097
31,6970.0,7365.0,7233.75
32,6989.6969697,7376.36363636,7235.15151515
33,6988.82352941,7352.35294118,7238.23529412
34,6998.28571429,7358.85714286,7224.0
35,7034.44444444,7381.11111111,7228.33333333
36,7052.97297297,7363.24324324,7252.43243243
37,7037.89473684,7207.36842105,7251.57894737
38,7047.69230769,7056.92307692,7271.28205128
39,7079.5,6912.5,7274.5
40,7101.95121951,6860.0,7263.90243902
41,7129.52380952,6865.23809524,7267.61904762
42,7157.6744186,6872.09302326,7257.20930233
43,7177.72727273,6871.36363636,7254.09090909
44,7207.55555556,6882.66666667,7248.0
45,7203.91304348,6892.60869565,7246.52173913
46,7213.19148936,6896.17021277,7244.25531915
47,7211.25,6896.25,7240.0
48,7208.16326531,6892.24489796,7237.14285714
49,7232.4,6888.0,7251.6
50,7251.37254902,6888.23529412,7253.7254902
51,7255.0,6885.0,7253.07692308
52,7270.56603774,6886.79245283,7250.56603774
53,7269.25925926,6898.88888889,7247.03703704
54,7262.18181818,6907.63636364,7249.81818182
55,7286.07142857,6885.71428571,7218.21428571
56,7299.64912281,6889.47368421,7202.45614035
57,7311.37931034,6878.96551724,7204.13793103
58,7316.27118644,6876.61016949,7183.38983051
59,7330.0,6880.0,7188.0
60,7349.83606557,6878.68852459,7192.45901639
61,7365.80645161,6882.25806452,7191.61290323
62,7370.79365079,6876.82539683,7186.98412698
63,7371.25,6888.125,7185.9375
64,7380.0,6890.76923077,7189.53846154
65,7381.51515152,6907.27272727,7191.51515152
66,7384.17910448,6919.10447761,7193.13432836
67,7354.41176471,6935.58823529,7197.64705882
68,7257.10144928,6934.20289855,7198.84057971
69,7162.57142857,6938.0,7196.85714286
70,7070.70422535,6939.71830986,7193.23943662
71,6997.22222222,6944.72222222,7102.22222222
72,7013.97260274,6951.78082192,7013.69863014
73,7021.62162162,6950.0,6927.56756757
74,7044.26666667,6902.4,6843.73333333
75,7049.47368421,6820.0,6762.10526316
76,7054.02597403,6739.74025974,6730.64935065
77,7066.66666667,6661.53846154,6746.41025641
78,7075.69620253,6585.3164557,6750.37974684
79,7084.75,6511.0,6762.75
80,7095.30864198,6438.51851852,6773.08641975
81,7092.92682927,6367.80487805,6778.29268293
82,7091.56626506,6361.92771084,6777.8313253
83,7095.47619048,6370.95238095,6794.52380952
84,7100.23529412,6385.41176471,6804.47058824
85,7104.41860465,6406.97674419,6814.41860465
86,7103.2183908,6422.98850575,6824.82758621
87,7110.45454545,6437.72727273,6827.72727273
88,7117.07865169,6450.78651685,6835.73033708
89,7107.33333333,6457.55555556,6845.77777778
90,1320.0,4593.84615385,6780.0
