#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2560.0,2400.0,2460.0
1,4430.0,3670.0,3490.0
2,5193.33333333,4306.66666667,4006.66666667
3,5215.0,4940.0,4350.0
4,4700.0,5364.0,4504.0
5,4960.0,5630.0,4523.33333333
6,5165.71428571,5917.14285714,4657.14285714
7,5300.0,6092.5,4735.0
8,5326.66666667,6100.0,4800.0
9,5364.0,6170.0,4866.0
10,5440.0,6220.0,4901.81818182
11,5523.33333333,6256.66666667,4946.66666667
12,5595.38461538,6321.53846154,4996.92307692
13,5694.28571429,6430.0,4937.14285714
14,5677.33333333,6477.33333333,4950.66666667
15,5657.5,6507.5,4958.75
16,5717.64705882,6571.76470588,4968.23529412
17,5735.55555556,6601.11111111,4982.22222222
18,5796.84210526,6634.73684211,4975.78947368
19,5809.0,6634.0,4991.0
20,5839.04761905,6583.80952381,4999.04761905
21,5850.90909091,6608.18181818,5017.27272727
22,5860.0,6617.39130435,5043.47826087
23,5833.33333333,6624.16666667,5045.83333333
24,5843.2,6632.8,5048.8
25,5853.84615385,6657.69230769,5056.92307692
26,5884.44444444,6677.77777778,5051.85185185
27,5901.42857143,6707.14285714,5045.71428571
28,5886.89655172,6723.44827586,5026.89655172
29,5844.66666667,6724.66666667,5023.33333333
30,5850.32258065,6723.87096774,5019.35483871
31,5884.375,6728.75,5018.125
32,5894.54545455,6738.18181818,5007.27272727
33,5914.11764706,6745.29411765,4998.23529412
34,5937.14285714,6755.42857143,5001.71428571
35,5952.22222222,6765.55555556,5005.0
36,5940.54054054,6783.24324324,5005.40540541
37,5972.63157895,6782.63157895,5012.63157895
38,5984.61538462,6763.58974359,5007.17948718
39,5982.0,6761.5,5003.5
40,5965.85365854,6751.2195122,5002.43902439
41,5961.9047619,6751.42857143,5019.52380952
42,5972.55813953,6751.1627907,5016.74418605
43,5980.45454545,6690.90909091,5008.18181818
44,5981.33333333,6682.22222222,5000.44444444
45,6002.17391304,6691.30434783,4998.69565217
46,6005.10638298,6697.87234043,4992.76595745
47,5972.08333333,6708.75,4990.0
48,5944.89795918,6713.87755102,4990.20408163
49,5862.0,6720.8,4991.6
50,5872.94117647,6738.43137255,4996.47058824
51,5862.69230769,6750.38461538,4998.07692308
52,5850.56603774,6756.60377358,4996.22641509
53,5848.51851852,6752.22222222,4995.18518519
54,5854.54545455,6758.18181818,4994.90909091
55,5844.64285714,6751.42857143,5008.92857143
56,5845.26315789,6747.36842105,5006.66666667
57,5844.48275862,6731.72413793,5002.06896552
58,5832.88135593,6725.42372881,4997.62711864
59,5817.33333333,6713.66666667,4990.33333333
60,5810.49180328,6705.24590164,4990.81967213
61,5800.96774194,6710.64516129,4989.67741935
62,5793.96825397,6720.95238095,5005.71428571
63,5778.75,6714.6875,4999.375
64,5774.15384615,6720.61538462,5004.61538462
65,5768.78787879,6715.15151515,5006.06060606
66,5749.85074627,6710.74626866,5002.98507463
67,5715.88235294,6695.58823529,5010.88235294
68,5712.46376812,6688.4057971,5008.69565217
69,5691.42857143,6611.14285714,5018.0
70,5676.61971831,6541.4084507,5012.67605634
71,5681.94444444,6547.77777778,5007.77777778
72,5667.39726027,6554.52054795,5020.54794521
73,5663.78378378,6558.37837838,5020.54054054
74,5661.33333333,6560.53333333,4988.26666667
75,5655.52631579,6566.84210526,4987.36842105
76,5646.49350649,6572.20779221,4997.4025974
77,5638.71794872,6564.1025641,5015.8974359
78,5630.88607595,6563.03797468,5014.6835443
79,5634.25,6569.75,5024.0
80,5626.91358025,6573.58024691,5033.08641975
81,5622.19512195,6578.7804878,5037.07317073
82,5614.93975904,6579.03614458,5046.98795181
83,5620.95238095,6576.42857143,5059.76190476
84,5620.47058824,6579.29411765,5065.41176471
85,5613.72093023,6573.25581395,5067.44186047
86,5611.95402299,6568.50574713,5062.75862069
87,5601.59090909,6564.31818182,5064.31818182
88,5600.2247191,6555.28089888,5068.53932584
89,5602.0,6557.33333333,5073.77777778
90,5558.02197802,3350.32967033,1884.61538462
