#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2520.0,4040.0,2600.0
1,3240.0,5400.0,4080.0
2,4966.66666667,6480.0,4966.66666667
3,5600.0,7050.0,5445.0
4,6112.0,7220.0,5964.0
5,6373.33333333,7563.33333333,6270.0
6,6582.85714286,7822.85714286,6502.85714286
7,6720.0,7912.5,6680.0
8,6804.44444444,7922.22222222,6871.11111111
9,6964.0,7986.0,6874.0
10,7067.27272727,7858.18181818,6332.72727273
11,7140.0,7925.0,6463.33333333
12,7216.92307692,8016.92307692,6621.53846154
13,7307.14285714,8158.57142857,6700.0
14,7354.66666667,8209.33333333,6796.0
15,7393.75,8232.5,6801.25
16,7442.35294118,8298.82352941,6883.52941176
17,7468.88888889,8346.66666667,6884.44444444
18,7515.78947368,8381.05263158,6943.15789474
19,7574.0,8377.0,6983.0
20,7600.95238095,8392.38095238,7040.95238095
21,7651.81818182,8357.27272727,7083.63636364
22,7660.0,8365.2173913,7094.7826087
23,7700.0,8395.83333333,7133.33333333
24,7728.0,8406.4,7167.2
25,7737.69230769,8451.53846154,7186.15384615
26,7712.59259259,8495.55555556,7208.88888889
27,7730.71428571,8531.42857143,7227.14285714
28,7728.96551724,8490.34482759,7228.27586207
29,7748.66666667,8425.33333333,7244.66666667
30,7707.09677419,8402.58064516,7234.19354839
31,7705.0,8221.875,7256.25
32,7726.06060606,8236.96969697,7273.93939394
33,7711.17647059,8254.70588235,7265.29411765
34,7694.85714286,8260.57142857,7281.71428571
35,7696.11111111,8293.33333333,7293.33333333
36,7713.51351351,8282.16216216,7308.64864865
37,7704.21052632,8276.84210526,7339.47368421
38,7717.43589744,8282.05128205,7360.0
39,7682.5,8267.0,7393.0
40,7689.26829268,8267.31707317,7416.09756098
41,7688.57142857,8252.85714286,7421.42857143
42,7673.48837209,8231.62790698,7431.1627907
43,7687.72727273,8244.54545455,7436.36363636
44,7685.33333333,8240.0,7442.66666667
45,7673.04347826,8246.95652174,7417.82608696
46,7678.72340426,8245.53191489,7417.87234043
47,7671.66666667,8252.91666667,7423.33333333
48,7680.40816327,8248.57142857,7439.59183673
49,7662.4,8263.6,7432.0
50,7656.8627451,8257.25490196,7452.94117647
51,7660.0,8265.38461538,7471.92307692
52,7659.62264151,8273.58490566,7492.45283019
53,7656.2962963,8270.37037037,7506.66666667
54,7650.90909091,8281.45454545,7517.09090909
55,7656.78571429,8278.21428571,7542.5
56,7661.75438596,8275.78947368,7581.40350877
57,7666.20689655,8270.0,7582.75862069
58,7665.76271186,8283.05084746,7583.38983051
59,7670.66666667,8301.66666667,7467.66666667
60,7573.7704918,8273.44262295,7355.73770492
61,7461.93548387,8181.93548387,7247.41935484
62,7353.65079365,8185.07936508,7142.53968254
63,7248.75,8215.3125,7078.4375
64,7147.07692308,8239.38461538,7099.38461538
65,7104.84848485,8230.3030303,7117.27272727
66,7108.05970149,8228.95522388,7132.23880597
67,7115.58823529,8208.82352941,7152.05882353
68,7141.73913043,8215.94202899,7160.57971014
69,7154.0,8227.42857143,7165.42857143
70,7152.95774648,8236.61971831,7176.61971831
71,7159.44444444,8218.88888889,7182.77777778
72,7151.23287671,8152.05479452,7193.97260274
73,7162.16216216,8104.05405405,7204.59459459
74,7175.46666667,8114.66666667,7212.26666667
75,7167.10526316,8115.52631579,7226.57894737
76,7181.55844156,8082.85714286,7239.74025974
77,7178.71794872,8084.87179487,7238.71794872
78,7180.25316456,8074.17721519,7257.97468354
79,7187.5,7992.5,7260.75
80,7191.85185185,7983.7037037,7267.65432099
81,7194.3902439,7933.90243902,7265.12195122
82,7205.30120482,7940.72289157,7266.98795181
83,7212.38095238,7944.04761905,7271.42857143
84,7214.11764706,7950.58823529,7236.23529412
85,7223.02325581,7944.65116279,7228.13953488
86,7233.10344828,7949.88505747,7234.02298851
87,7235.90909091,7958.18181818,7237.5
88,7198.65168539,7940.8988764,7200.2247191
89,7196.44444444,7956.0,7201.33333333
90,223.516483516,7881.31868132,7134.72527473
