#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2160.0,2220.0,1780.0
1,2560.0,2740.0,2390.0
2,2633.33333333,2960.0,2773.33333333
3,2815.0,3100.0,2970.0
4,2988.0,3264.0,3088.0
5,3100.0,3330.0,3190.0
6,3182.85714286,3402.85714286,3274.28571429
7,3242.5,3462.5,3325.0
8,3315.55555556,3515.55555556,3364.44444444
9,3352.0,3550.0,3394.0
10,3396.36363636,3580.0,3429.09090909
11,3428.33333333,3611.66666667,3470.0
12,3464.61538462,3626.15384615,3498.46153846
13,3485.71428571,3641.42857143,3508.57142857
14,3514.66666667,3658.66666667,3529.33333333
15,3531.25,3678.75,3540.0
16,3552.94117647,3683.52941176,3548.23529412
17,3565.55555556,3693.33333333,3547.77777778
18,3575.78947368,3703.15789474,3562.10526316
19,3580.0,3713.0,3570.0
20,3586.66666667,3724.76190476,3573.33333333
21,3596.36363636,3724.54545455,3585.45454545
22,3607.82608696,3729.56521739,3596.52173913
23,3621.66666667,3741.66666667,3601.66666667
24,3631.2,3761.6,3599.2
25,3639.23076923,3768.46153846,3606.92307692
26,3643.7037037,3771.85185185,3607.40740741
27,3650.71428571,3774.28571429,3612.14285714
28,3660.0,3777.24137931,3611.03448276
29,3668.0,3779.33333333,3614.66666667
30,3670.96774194,3780.64516129,3619.35483871
31,3673.75,3783.75,3620.625
32,3674.54545455,3787.27272727,3625.45454545
33,3683.52941176,3787.64705882,3629.41176471
34,3688.0,3789.71428571,3633.14285714
35,3692.22222222,3793.88888889,3631.66666667
36,3685.94594595,3794.59459459,3634.05405405
37,3690.0,3795.26315789,3637.89473684
38,3693.84615385,3793.84615385,3641.02564103
39,3698.5,3796.5,3644.0
40,3704.3902439,3801.46341463,3647.80487805
41,3709.52380952,3800.47619048,3650.0
42,3714.41860465,3769.30232558,3650.69767442
43,3692.27272727,3773.18181818,3632.72727273
44,3695.55555556,3779.11111111,3556.44444444
45,3699.56521739,3783.04347826,3559.56521739
46,3703.82978723,3788.5106383,3564.25531915
47,3708.33333333,3792.08333333,3567.5
48,3708.57142857,3794.28571429,3571.02040816
49,3712.8,3797.2,3574.0
50,3717.25490196,3801.17647059,3577.64705882
51,3718.84615385,3805.0,3580.76923077
52,3721.13207547,3807.54716981,3583.77358491
53,3722.96296296,3807.40740741,3582.22222222
54,3725.81818182,3806.18181818,3586.90909091
55,3729.64285714,3808.21428571,3587.85714286
56,3731.22807018,3810.87719298,3591.92982456
57,3733.10344828,3812.75862069,3593.79310345
58,3734.57627119,3812.88135593,3595.59322034
59,3738.66666667,3815.33333333,3597.66666667
60,3742.29508197,3814.09836066,3600.6557377
61,3742.25806452,3817.09677419,3604.51612903
62,3743.17460317,3820.0,3606.03174603
63,3742.8125,3820.9375,3606.5625
64,3743.69230769,3824.0,3608.30769231
65,3747.27272727,3824.54545455,3611.51515152
66,3748.95522388,3822.98507463,3615.2238806
67,3749.11764706,3824.41176471,3615.58823529
68,3751.01449275,3826.66666667,3618.26086957
69,3751.42857143,3827.71428571,3621.42857143
70,3753.23943662,3828.45070423,3621.69014085
71,3753.61111111,3828.05555556,3625.83333333
72,3754.24657534,3830.95890411,3628.76712329
73,3755.67567568,3830.81081081,3630.0
74,3757.06666667,3832.8,3632.26666667
75,3757.10526316,3833.15789474,3634.47368421
76,3758.18181818,3833.24675325,3633.76623377
77,3757.94871795,3831.28205128,3634.1025641
78,3759.49367089,3833.41772152,3635.44303797
79,3760.0,3834.0,3637.25
80,3759.75308642,3835.55555556,3636.54320988
81,3759.26829268,3835.6097561,3638.29268293
82,3757.10843373,3836.62650602,3639.27710843
83,3757.61904762,3815.23809524,3642.38095238
84,3758.58823529,3814.58823529,3642.82352941
85,3743.72093023,3813.72093023,3646.97674419
86,3742.52873563,3811.49425287,3645.51724138
87,3744.09090909,3809.77272727,3635.22727273
88,3744.94382022,3808.31460674,1802.47191011
89,3744.22222222,3808.22222222,1786.44444444
90,3707.47252747,3771.64835165,1767.69230769
