Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,20000857380222,20240024321822,20480589351322,18.4142569154,13.4948603816,21.9763191548,0.108330377771,0.0882889246779,0.121445895393,14.0866508273,10.2469299554,16.8166224454,0.173811801436,0.204978468781,0.174438517492,3.96485935061,2.86899541625,4.71090602702,0.0806045582267,0.0856676164519,0.152906269484,54.1760849204,55.6206640238,53.6321440942
1,20000857380222,20240024321822,20480589351322,16.7259788689,13.6583023181,18.6546905227,0.0142668322507,0.0195081516733,0.0267809318182,13.664337008,11.2001727356,15.2687521364,0.0328615972488,0.0396206324839,0.0749607045455,3.00083802063,2.38376125269,3.26031134091,0.0136754107757,0.0152395455941,0.0238854090909,70.3234619794,71.287534541,70.3756818182
2,20000857380222,20240024321822,20480589351322,20.1539341911,14.1213741915,17.0070486064,0.0210762586708,0.0208168991756,0.0175039101664,16.509318013,11.5824381896,13.841979627,0.0268857014992,0.0140875237793,0.0252241227191,3.58277941374,2.49286041535,3.10949390415,0.0138748042068,0.0111711636018,0.01284704231,71.0651152383,71.575142676,67.4784439543
3,20000857380222,20240024321822,20480589351322,16.2536723921,13.4741136241,20.5582779218,0.0180049471929,0.0142535554228,0.0158255033557,13.3231132666,11.075659262,16.8498676232,0.0129987029831,0.0205628772035,0.0185852117565,2.88803603854,2.35270875411,3.64836248554,0.0115194367241,0.0109291753809,0.025637097894,70.8154530295,71.7242306543,71.8981717195
4,20000857380222,20240024321822,20480589351322,12.8442467218,13.4221439115,15.9646302297,0.0153088939567,0.0143377857463,0.0119462168417,10.5569570981,11.0207631705,13.109455332,0.0117563711517,0.0456742268041,0.0173294641268,2.24957090935,2.32244131182,2.80954546911,0.0106534492588,0.018927416704,0.0163537475521,72.165336374,71.4543552966,71.7190671177
5,20000857380222,20240024321822,20480589351322,13.7736044302,13.2521030828,16.9832048813,0.0119001139601,0.0130435261304,0.0120331813865,11.3058341168,10.8943443776,13.9533755935,0.0114425641026,0.0304142836171,0.0227309401709,2.43332860399,2.29040431591,2.97591154796,0.011099031339,0.0238965795655,0.0191536182336,72.0314814815,71.9766588373,71.9107312441
6,20000857380222,20240024321822,20480589351322,13.1777888853,13.6414836735,16.1421860771,0.0126739165201,0.0179958879074,0.0118206231988,10.8206039981,11.2005796375,13.2560228386,0.0138682872221,0.0183567925678,0.0205686419308,2.31345554134,2.39171401157,2.8402804755,0.0171871421718,0.0128373438928,0.0134934978386,71.2294898449,71.4278099299,71.8890489914
7,20000857380222,20240024321822,20480589351322,13.1197647102,14.082685382,43.8417608744,0.0112914666276,0.0145586765168,0.0348908484624,10.7741119584,11.5673838258,33.5931937014,0.0162520491803,0.0274041182018,0.0290027417562,2.3051385685,2.45932532223,10.1545130419,0.0129706674473,0.0140134391701,0.0301605409411,71.6216334895,71.1614272241,71.9759170063
8,20000857380222,20240024321822,20480589351322,15.4204453442,14.1853517627,223.958403653,0.0120966013525,0.0128280138495,0.015999086758,12.6403105601,11.6590397073,204.508944749,0.0161690653719,0.0462084671073,0.0523378995434,2.74142366915,2.45575044067,19.3719232877,0.01044544824,0.011525133774,0.00919863013699,71.7508236518,71.6597418949,71.4931506849
9,20000857380222,20240024321822,20480589351322,12.9088884224,13.8625112601,15.2870798113,0.0100608539905,0.0212988303182,0.0137574442539,10.6111368391,11.3355031971,12.5375831904,0.018322094856,0.029921007486,0.0208081818182,2.26016833357,2.46461258578,2.69926670669,0.00920030090271,0.0111756394261,0.0156642881647,72.3165209915,71.0015595758,71.4512864494
10,20000857380222,20240024321822,20480589351322,13.1174438155,14.946927632,16.5892647877,0.0118143044237,0.0417993004547,0.0192396810681,10.7893745489,12.1384952431,13.5968096421,0.0112666909197,0.0803399790136,0.0288816057853,2.29043725262,2.67301780343,2.93087724828,0.0145510186263,0.0132753060511,0.0134566104209,71.7613504075,67.9157047919,71.1229371407
11,20000857380222,20240024321822,20480589351322,13.5055590309,13.1149134836,16.7327282823,0.0114211071107,0.0118432145455,0.0217318199016,11.0983365437,10.7707132945,13.714861748,0.016250750075,0.0185968581818,0.0550758607643,2.3691160366,2.30311169455,2.92588155505,0.0104345934593,0.0106484218182,0.0151772985244,71.695769577,71.8744727273,71.2652289065
12,20000857380222,20240024321822,20480589351322,12.6121534548,14.9034092433,14.3789784137,0.0107509880869,0.0212640765194,0.0107750926971,10.3676057463,12.196590689,11.791112494,0.0113481569727,0.0203909768072,0.0186905045946,2.21233425368,2.65279011342,2.54448076737,0.0101143097407,0.0123733875063,0.013919555054,71.7325858444,70.0042322668,71.5203933581
13,20000857380222,20240024321822,20480589351322,13.4013811603,13.7425961852,14.4774498458,0.0117428827751,0.0138193662513,0.0123936840396,11.000425314,11.2766679895,11.8835375873,0.013025388756,0.0166085217659,0.0167526708881,2.36560635467,2.42347217351,2.55076939438,0.0105812200957,0.0120281341332,0.0139965091736,71.32715311,71.2539609291,72.0064945608
14,20000857380222,20240024321822,20480589351322,89.7494574695,13.9534270942,15.0256702353,0.0108849085366,0.0118598803314,0.0111016470588,68.6877769055,11.4856804081,12.337830437,0.0105979420732,0.014339459957,0.0196144201681,21.0295919207,2.43064894139,2.64104351261,0.0106057926829,0.0108984044185,0.0160802184874,70.0891768293,72.1363915311,71.6337815126
15,20000857380222,20240024321822,20480589351322,589.888272277,14.7397791687,16.2250670614,0.0154396039604,0.0121627720504,0.0116392239024,525.009,12.1142076256,13.3116343414,0.0141099009901,0.0179253804615,0.0273522135179,64.8381118812,2.58226013746,2.83052858444,0.0116108910891,0.0132232531501,0.0439126981235,69.2475247525,71.6738667976,71.4570960102
16,20000857380222,20240024321822,20480589351322,13.5726826765,13.9138396549,15.6658299965,0.0167051497635,0.0171314005907,0.0125930118798,11.1651252934,11.4325554951,12.8629684486,0.0228165528114,0.0225215296129,0.0160960866527,2.35491105272,2.4294888388,2.75827828442,0.0131246277807,0.0121423907975,0.0158941649196,71.0886319846,72.2078346028,71.0683088749
17,20000857380222,20240024321822,20480589351322,16.3561037146,13.1587144781,15.4507592012,0.0158303236484,0.0121732103645,0.0195454295059,13.4101355278,10.8097599912,12.6554393183,0.0298682603898,0.0178838969404,0.0489182819762,2.87860627069,2.30888713219,2.70772620072,0.0216633321074,0.0100102474016,0.0191299707351,71.1480323648,71.9727711902,71.3086589774
18,20000857380222,20240024321822,20480589351322,15.3418827207,12.9865367821,14.7888387318,0.01642846101,0.0131746753247,0.0120137025264,12.5806121436,10.6640082973,12.1414363058,0.0206351597389,0.014888023088,0.020483152083,2.71075692202,2.28407062049,2.60152454409,0.0134500343525,0.0103951659452,0.0133810272712,70.8663689454,71.6232323232,71.1736657186
