Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,4779046454739,5012313132439,5245558935939,4.74407636701,4.17236851011,4.03019526392,0.0930326691381,0.133006727198,0.0653122921186,1.54426473587,1.33584713165,1.38356753435,0.136188044486,0.110037309121,0.071530296457,2.87194675626,2.42143458522,2.41947957339,0.0986441612604,0.172042756913,0.0903055676067,2.64643188137,2.6619892695,2.8593637021
1,4779046454739,5012313132439,5245558935939,3.98158409243,3.48339608954,3.4879292167,0.0394564969859,0.0233812128082,0.0229943967982,1.36409360348,1.24888639841,1.27866632361,0.0378709310114,0.0299542079909,0.0184129502573,2.52667498326,2.16891328988,2.15682544311,0.0134880776959,0.0122609804477,0.011030102916,2.7123241795,2.84528194956,3.01600914808
2,4779046454739,5012313132439,5245558935939,4.58988153504,4.26246160273,4.51109972994,0.0313076381164,0.0670897455374,0.0341057098765,1.66070904709,1.5922625902,1.48454232253,0.0188313681869,0.068412761109,0.0127125,2.86970741565,2.52567326244,2.9406816358,0.00932606599926,0.00902324344854,0.0390575617284,2.69707081943,2.94379035321,2.96026234568
3,4779046454739,5012313132439,5245558935939,3.67516842105,3.73794831325,3.41626258817,0.0456215311005,0.034479126506,0.0180787574607,1.29443767943,1.3386553012,1.25771117743,0.0247880083732,0.0719937349398,0.0187932447097,2.29559129785,2.27436993976,2.11169457406,0.0147299043062,0.0184502108434,0.00998483450895,2.54066985646,2.90271084337,2.88985349973
4,4779046454739,5012313132439,5245558935939,3.48901490085,3.46120804533,3.26379595314,0.018911898017,0.0259156090652,0.0133889510117,1.2598623796,1.2613203966,1.17114065495,0.023478611898,0.0251993201133,0.0119833067093,2.17487691218,2.13521776204,2.05654787007,0.0118850991501,0.0135549575071,0.010735170394,2.80736543909,2.92974504249,3.00186368477
5,4779046454739,5012313132439,5245558935939,3.27220259911,3.36389858629,3.34516845656,0.0198194014177,0.0149970125367,0.0104008364814,1.1894538199,1.25557460656,1.2270146789,0.0233377001838,0.0143915444118,0.0200171073934,2.02886605408,2.06782483329,2.07751805181,0.0107256235232,0.0111105894905,0.0102177819752,2.81359936991,2.9095758869,2.91365353481
6,4779046454739,5012313132439,5245558935939,3.37076179835,3.27873675013,3.30663738045,0.0209327746741,0.0132543296818,0.0126483528162,1.25888276137,1.21627790819,1.20552151966,0.0423801808992,0.0131919926969,0.0117908873539,2.03314232509,2.02572944705,2.0656825983,0.0154237563182,0.0102830725091,0.0109940223167,2.92498004789,2.92097026604,2.90807651435
7,4779046454739,5012313132439,5245558935939,3.33153296732,3.52170983051,3.36894476242,0.0153550588235,0.0124745480226,0.0111058045356,1.25173513725,1.30044870056,1.23714843413,0.0259619346405,0.0342514971751,0.0203480561555,2.0282675817,2.16199833333,2.08990078294,0.010213254902,0.0125367514124,0.0104416846652,2.95346405229,2.93644067797,2.95221382289
8,4779046454739,5012313132439,5245558935939,3.28630844842,3.50864442577,3.42022244898,0.0302773354996,0.0201291596639,0.0178326530612,1.18685329001,1.29947016807,1.24405088252,0.0488889249932,0.0195456582633,0.0196236348593,2.00857427566,2.16002151261,2.12816831219,0.0117146222583,0.00947792717087,0.0105469663541,2.92363931763,2.8619047619,2.91092112521
9,4779046454739,5012313132439,5245558935939,3.31727280086,3.40835913774,3.30104444444,0.0163802212628,0.0212431399132,0.0109750197006,1.20597924987,1.25120352495,1.22337412661,0.0229581489477,0.0141928145336,0.0110521933281,2.06106575823,2.11121125271,2.04474956659,0.010889422558,0.0105084056399,0.0108935382191,2.89638424177,2.87771149675,2.93511951668
