#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2820.0,3500.0,2400.0
1,4050.0,3900.0,2850.0
2,4533.33333333,4260.0,3680.0
3,4865.0,4470.0,4000.0
4,5100.0,4572.0,4356.0
5,5296.66666667,4603.33333333,4486.66666667
6,5465.71428571,4817.14285714,4245.71428571
7,5465.0,5027.5,4490.0
8,5391.11111111,5206.66666667,4284.44444444
9,5384.0,5284.0,4252.0
10,4923.63636364,5394.54545455,4185.45454545
11,4781.66666667,5426.66666667,4120.0
12,4790.76923077,5478.46153846,4256.92307692
13,4697.14285714,5520.0,4361.42857143
14,4680.0,5513.33333333,4425.33333333
15,4700.0,5531.25,4492.5
16,4727.05882353,5523.52941176,4576.47058824
17,4722.22222222,5496.66666667,4422.22222222
18,4732.63157895,5494.73684211,4206.31578947
19,4742.0,5498.0,4212.0
20,4755.23809524,5491.42857143,4273.33333333
21,4738.18181818,5514.54545455,4275.45454545
22,4740.0,5502.60869565,4333.91304348
23,4739.16666667,5497.5,4380.0
24,4744.0,5505.6,4403.2
25,4752.30769231,5499.23076923,4409.23076923
26,4687.40740741,5493.33333333,4459.25925926
27,4710.0,5500.0,4480.71428571
28,4695.86206897,5498.62068966,4509.65517241
29,4682.66666667,5497.33333333,4522.66666667
30,4707.74193548,5498.06451613,4548.38709677
31,4716.875,5473.75,4567.5
32,4709.6969697,5453.33333333,4503.63636364
33,4720.58823529,5450.0,4411.76470588
34,4732.57142857,5450.85714286,4446.85714286
35,4656.11111111,5460.55555556,4451.66666667
36,4558.91891892,5452.43243243,4420.54054054
37,4490.0,5453.15789474,4445.78947368
38,4427.17948718,5459.48717949,4474.35897436
39,4426.0,5426.5,4464.0
40,4443.90243902,5301.95121951,4461.95121951
41,4457.61904762,5251.9047619,4474.28571429
42,4473.48837209,5223.72093023,4502.3255814
43,4493.63636364,5216.36363636,4521.36363636
44,4508.88888889,5204.0,4536.0
45,4517.39130435,5167.39130435,4557.82608696
46,4532.76595745,5152.34042553,4577.87234043
47,4545.83333333,5065.41666667,4588.75
48,4513.06122449,5006.53061224,4565.71428571
49,4526.4,5012.8,4562.8
50,4538.03921569,5016.8627451,4541.56862745
51,4548.46153846,5021.15384615,4531.15384615
52,4560.37735849,5024.1509434,4546.41509434
53,4576.2962963,5024.81481481,4564.07407407
54,4592.0,5023.27272727,4555.63636364
55,4601.78571429,5023.57142857,4565.71428571
56,4616.84210526,5012.63157895,4574.73684211
57,4596.55172414,5017.24137931,4585.86206897
58,4610.16949153,4947.45762712,4586.77966102
59,4620.0,4954.33333333,4598.0
60,4631.47540984,4950.16393443,4606.55737705
61,4592.58064516,4956.12903226,4606.4516129
62,4587.93650794,4961.58730159,4613.96825397
63,4603.75,4968.75,4605.9375
64,4614.76923077,4937.53846154,4612.61538462
65,4629.39393939,4940.0,4621.81818182
66,4643.58208955,4937.6119403,4631.34328358
67,4653.52941176,4943.82352941,4636.47058824
68,4638.55072464,4943.47826087,4624.34782609
69,4630.57142857,4902.28571429,4605.14285714
70,4639.15492958,4892.67605634,4610.70422535
71,4655.55555556,4888.33333333,4618.33333333
72,4669.31506849,4878.63013699,4626.84931507
73,4678.10810811,4859.45945946,4631.62162162
74,4685.6,4860.8,4641.06666667
75,4697.10526316,4850.26315789,4650.0
76,4705.97402597,4791.42857143,4650.90909091
77,4700.76923077,4734.1025641,4660.0
78,4696.70886076,4678.2278481,4665.06329114
79,4706.25,4623.75,4671.25
80,4712.83950617,4570.61728395,4676.54320988
81,4720.97560976,4518.7804878,4682.43902439
82,4731.3253012,4526.5060241,4684.57831325
83,4740.0,4540.71428571,4688.80952381
84,4704.0,4544.94117647,4690.82352941
85,4706.97674419,4555.34883721,4696.04651163
86,4716.55172414,4574.02298851,4699.77011494
87,4725.90909091,4586.81818182,4703.40909091
88,4738.65168539,4602.69662921,4708.08988764
89,4737.11111111,4608.0,4713.11111111
90,4690.10989011,569.89010989,4678.24175824
