#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3100.0,2960.0,2320.0
1,4350.0,3830.0,4060.0
2,4793.33333333,3986.66666667,4473.33333333
3,5045.0,4295.0,4610.0
4,5124.0,4396.0,4848.0
5,5350.0,4640.0,4643.33333333
6,5480.0,4811.42857143,4740.0
7,5615.0,4982.5,4890.0
8,5055.55555556,5082.22222222,5028.88888889
9,5074.0,5174.0,5082.0
10,5205.45454545,5290.90909091,5112.72727273
11,5300.0,5391.66666667,5188.33333333
12,5395.38461538,5503.07692308,5190.76923077
13,5461.42857143,5568.57142857,5261.42857143
14,5516.0,5534.66666667,5313.33333333
15,5581.25,5498.75,5342.5
16,5630.58823529,5527.05882353,5381.17647059
17,5676.66666667,5457.77777778,5383.33333333
18,5678.94736842,5468.42105263,5394.73684211
19,5715.0,5456.0,5296.0
20,5753.33333333,5486.66666667,5340.0
21,5779.09090909,5468.18181818,5316.36363636
22,5815.65217391,5499.13043478,5341.73913043
23,5859.16666667,5511.66666667,5365.0
24,5887.2,5512.8,5373.6
25,5893.84615385,5526.92307692,5396.92307692
26,5903.7037037,5548.14814815,5417.77777778
27,5918.57142857,5562.85714286,5438.57142857
28,5928.96551724,5572.4137931,5464.13793103
29,5928.66666667,5594.0,5479.33333333
30,5937.41935484,5603.22580645,5503.22580645
31,5957.5,5612.5,5516.875
32,5963.63636364,5618.78787879,5473.33333333
33,5967.64705882,5617.64705882,5475.29411765
34,5984.57142857,5628.0,5485.71428571
35,5991.66666667,5627.77777778,5491.66666667
36,5987.56756757,5644.32432432,5483.24324324
37,5983.15789474,5667.89473684,5500.52631579
38,5971.79487179,5682.56410256,5507.17948718
39,5970.5,5689.5,5513.0
40,5962.43902439,5687.80487805,5525.85365854
41,5944.28571429,5700.95238095,5526.66666667
42,5924.65116279,5706.51162791,5510.23255814
43,5910.90909091,5695.90909091,5506.81818182
44,5897.33333333,5701.77777778,5514.22222222
45,5897.39130435,5668.26086957,5496.52173913
46,5891.91489362,5674.89361702,5504.25531915
47,5892.5,5669.58333333,5499.16666667
48,5865.71428571,5675.51020408,5501.2244898
49,5867.2,5668.8,5483.6
50,5869.41176471,5570.19607843,5487.05882353
51,5868.84615385,5542.69230769,5483.84615385
52,5859.62264151,5542.64150943,5426.41509434
53,5804.44444444,5547.77777778,5430.74074074
54,5794.90909091,5546.18181818,5437.09090909
55,5759.64285714,5512.14285714,5443.92857143
56,5760.70175439,5521.05263158,5390.87719298
57,5763.44827586,5502.06896552,5398.96551724
58,5761.3559322,5463.38983051,5402.71186441
59,5749.0,5411.66666667,5361.0
60,5750.81967213,5419.01639344,5278.36065574
61,5753.87096774,5415.16129032,5244.83870968
62,5757.77777778,5426.66666667,5258.41269841
63,5749.6875,5430.625,5274.6875
64,5739.38461538,5439.07692308,5277.23076923
65,5739.6969697,5436.96969697,5283.33333333
66,5693.43283582,5434.92537313,5286.56716418
67,5645.58823529,5403.52941176,5280.58823529
68,5568.4057971,5411.01449275,5273.33333333
69,5493.42857143,5417.14285714,5279.42857143
70,5420.56338028,5422.53521127,5290.98591549
71,5349.72222222,5432.77777778,5301.94444444
72,5326.57534247,5443.01369863,5307.67123288
73,5340.54054054,5455.94594595,5312.16216216
74,5348.53333333,5423.46666667,5261.06666667
75,5356.84210526,5356.31578947,5196.05263158
76,5361.03896104,5290.90909091,5160.25974026
77,5369.48717949,5227.17948718,5175.38461538
78,5378.2278481,5165.06329114,5188.10126582
79,5390.0,5109.25,5198.75
80,5397.77777778,5124.69135802,5192.34567901
81,5403.17073171,5135.6097561,5195.6097561
82,5411.56626506,5145.54216867,5170.12048193
83,5420.71428571,5156.19047619,5180.23809524
84,5420.70588235,5171.29411765,5187.52941176
85,5425.81395349,5184.88372093,5193.72093023
86,5428.50574713,5192.64367816,5200.45977011
87,5425.0,5202.72727273,5211.59090909
88,5427.86516854,5214.15730337,5222.47191011
89,5430.88888889,5227.11111111,5229.33333333
90,5385.05494505,5184.17582418,5179.78021978
