#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3080.0,2840.0,1920.0
1,4380.0,3880.0,3300.0
2,4860.0,4413.33333333,3740.0
3,5060.0,4565.0,3590.0
4,5252.0,4756.0,3216.0
5,5260.0,4923.33333333,3143.33333333
6,5328.57142857,5000.0,3042.85714286
7,5387.5,4795.0,3227.5
8,5368.88888889,4622.22222222,3408.88888889
9,5448.0,4622.0,3572.0
10,5440.0,4265.45454545,3700.0
11,5456.66666667,4030.0,3821.66666667
12,5420.0,4147.69230769,3873.84615385
13,5454.28571429,4215.71428571,3984.28571429
14,5473.33333333,4266.66666667,3992.0
15,5473.75,4346.25,3980.0
16,5416.47058824,4422.35294118,3954.11764706
17,5405.55555556,4488.88888889,4007.77777778
18,5407.36842105,4527.36842105,4035.78947368
19,5417.0,4517.0,3850.0
20,5432.38095238,4574.28571429,3771.42857143
21,5444.54545455,4585.45454545,3830.0
22,5447.82608696,4479.13043478,3868.69565217
23,5440.0,4510.0,3911.66666667
24,5274.4,4554.4,3931.2
25,5196.15384615,4595.38461538,3966.15384615
26,5174.81481481,4638.51851852,3986.66666667
27,5114.28571429,4497.85714286,4035.71428571
28,5120.0,4510.34482759,4021.37931034
29,5128.0,4380.66666667,4034.66666667
30,5101.93548387,4400.64516129,4061.29032258
31,5089.375,4381.25,4081.25
32,5007.87878788,4378.78787879,4094.54545455
33,5010.0,4303.52941176,4115.29411765
34,4996.57142857,4253.71428571,4140.57142857
35,4999.44444444,4240.55555556,4162.22222222
36,4992.43243243,4237.83783784,4170.27027027
37,4991.05263158,4212.63157895,4194.73684211
38,4988.71794872,4229.23076923,4209.23076923
39,4992.5,4143.0,4219.5
40,4980.97560976,4049.75609756,4190.24390244
41,4970.0,3997.14285714,4211.42857143
42,4961.39534884,4015.81395349,4161.39534884
43,4959.09090909,3967.72727273,4162.27272727
44,4951.11111111,3997.33333333,4159.11111111
45,4950.0,4026.08695652,4170.86956522
46,4934.89361702,4009.36170213,4179.14893617
47,4923.33333333,3941.66666667,4190.83333333
48,4914.69387755,3955.51020408,4201.2244898
49,4908.4,3930.8,4198.4
50,4907.05882353,3870.19607843,4198.82352941
51,4901.53846154,3868.46153846,4124.23076923
52,4895.09433962,3884.90566038,4130.94339623
53,4865.55555556,3889.62962963,4142.96296296
54,4863.63636364,3899.27272727,4152.72727273
55,4857.5,3891.42857143,4160.71428571
56,4853.68421053,3902.45614035,4151.22807018
57,4841.37931034,3912.4137931,4127.24137931
58,4828.81355932,3926.10169492,4135.25423729
59,4825.66666667,3939.0,4110.33333333
60,4778.03278689,3949.18032787,4056.06557377
61,4706.12903226,3961.29032258,4065.80645161
62,4678.41269841,3968.88888889,4061.58730159
63,4653.125,3978.125,4056.5625
64,4649.53846154,3988.30769231,4065.84615385
65,4634.54545455,3999.39393939,4070.60606061
66,4633.43283582,4008.65671642,4083.88059701
67,4624.11764706,4011.17647059,4090.0
68,4615.07246377,4019.42028986,4092.17391304
69,4589.14285714,4029.71428571,4095.42857143
70,4584.78873239,4039.15492958,4101.4084507
71,4580.27777778,4046.38888889,4086.94444444
72,4567.94520548,4052.87671233,4090.68493151
73,4570.27027027,4061.89189189,4099.45945946
74,4530.4,4069.6,4105.86666667
75,4526.57894737,4078.68421053,4086.84210526
76,4525.19480519,4031.16883117,4037.92207792
77,4525.38461538,4041.02564103,4021.02564103
78,4521.51898734,4038.2278481,3974.17721519
79,4518.5,4005.75,3963.0
80,4516.04938272,4011.60493827,3952.34567901
81,4517.31707317,4014.63414634,3950.24390244
82,4513.97590361,4017.10843373,3960.24096386
83,4511.19047619,4020.71428571,3969.76190476
84,4508.94117647,4022.35294118,3974.35294118
85,4489.53488372,4033.48837209,3956.97674419
86,4486.66666667,4042.06896552,3964.59770115
87,4483.86363636,4045.90909091,3968.86363636
88,4480.4494382,4051.23595506,3955.95505618
89,4477.55555556,4052.44444444,3939.11111111
90,4432.74725275,1003.2967033,3909.01098901
