#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2380.0,2820.0,2660.0
1,2800.0,2650.0,3040.0
2,2566.66666667,2880.0,3193.33333333
3,2665.0,3090.0,3300.0
4,2856.0,3208.0,3344.0
5,3003.33333333,3256.66666667,3400.0
6,3102.85714286,3328.57142857,3411.42857143
7,3172.5,3362.5,3447.5
8,3235.55555556,3404.44444444,3480.0
9,3276.0,3424.0,3500.0
10,3310.90909091,3447.27272727,3529.09090909
11,3333.33333333,3473.33333333,3541.66666667
12,3363.07692308,3489.23076923,3555.38461538
13,3392.85714286,3505.71428571,3567.14285714
14,3414.66666667,3509.33333333,3580.0
15,3416.25,3517.5,3590.0
16,3436.47058824,3518.82352941,3591.76470588
17,3457.77777778,3531.11111111,3596.66666667
18,3469.47368421,3538.94736842,3601.05263158
19,3481.0,3530.0,3609.0
20,3495.23809524,3537.14285714,3615.23809524
21,3507.27272727,3549.09090909,3619.09090909
22,3517.39130435,3561.73913043,3607.82608696
23,3524.16666667,3571.66666667,3610.83333333
24,3531.2,3584.0,3619.2
25,3540.0,3590.76923077,3622.30769231
26,3548.14814815,3596.2962963,3628.14814815
27,3552.14285714,3601.42857143,3635.0
28,3555.86206897,3600.68965517,3639.31034483
29,3565.33333333,3607.33333333,3637.33333333
30,3573.5483871,3613.5483871,3642.58064516
31,3573.75,3616.25,3645.625
32,3578.78787879,3617.57575758,3651.51515152
33,3583.52941176,3621.17647059,3652.94117647
34,3588.0,3626.28571429,3657.71428571
35,3590.0,3628.33333333,3660.55555556
36,3593.51351351,3628.10810811,3664.86486486
37,3597.89473684,3631.57894737,3664.21052632
38,3598.46153846,3636.41025641,3664.61538462
39,3602.5,3640.5,3665.5
40,3606.34146341,3641.95121951,3665.36585366
41,3610.0,3646.19047619,3667.61904762
42,3613.48837209,3649.30232558,3669.30232558
43,3616.81818182,3632.27272727,3640.45454545
44,3588.44444444,3619.55555556,3641.33333333
45,3594.34782609,3623.91304348,3645.65217391
46,3595.31914894,3622.12765957,3648.93617021
47,3596.25,3626.25,3648.75
48,3598.36734694,3627.34693878,3651.42857143
49,3600.0,3629.2,3652.8
50,3601.17647059,3629.41176471,3653.33333333
51,3605.0,3632.69230769,3657.30769231
52,3609.05660377,3635.09433962,3659.24528302
53,3612.22222222,3636.66666667,3660.74074074
54,3615.63636364,3640.36363636,3660.72727273
55,3618.21428571,3641.07142857,3661.78571429
56,3620.0,3641.75438596,3664.21052632
57,3622.75862069,3642.4137931,3664.48275862
58,3623.05084746,3644.74576271,3667.11864407
59,3624.33333333,3646.0,3668.33333333
60,3627.21311475,3648.52459016,3668.52459016
61,3627.09677419,3649.03225806,3670.0
62,3629.20634921,3648.57142857,3671.11111111
63,3630.9375,3650.3125,3671.5625
64,3634.15384615,3652.92307692,3673.53846154
65,3636.66666667,3651.81818182,3673.93939394
66,3636.71641791,3653.73134328,3673.13432836
67,3638.23529412,3655.88235294,3672.05882353
68,3640.57971014,3653.91304348,3673.33333333
69,3642.28571429,3655.14285714,3675.42857143
70,3643.94366197,3653.23943662,3676.05633803
71,3646.11111111,3654.44444444,3676.11111111
72,3646.02739726,3655.61643836,3676.16438356
73,3648.10810811,3655.67567568,3677.83783784
74,3649.86666667,3658.13333333,3677.86666667
75,3649.21052632,3658.42105263,3678.42105263
76,3650.90909091,3658.7012987,3678.44155844
77,3651.79487179,3657.69230769,3678.71794872
78,3653.41772152,3657.97468354,3678.98734177
79,3654.75,3659.5,3680.0
80,3655.80246914,3660.49382716,3680.24691358
81,3658.04878049,3662.19512195,3680.48780488
82,3658.79518072,3662.89156627,3680.48192771
83,3658.57142857,3663.57142857,3680.95238095
84,3660.0,3664.23529412,3681.64705882
85,3660.0,3664.41860465,3682.3255814
86,3661.14942529,3664.59770115,3676.32183908
87,3647.04545455,3638.18181818,3638.86363636
88,3648.98876404,3637.97752809,3640.4494382
89,3648.44444444,3639.33333333,3641.55555556
90,3617.14285714,3636.92307692,3620.87912088
