#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1900.0,2360.0,2340.0
1,2470.0,2790.0,3000.0
2,2700.0,2986.66666667,3226.66666667
3,2625.0,3170.0,3305.0
4,2820.0,3296.0,3380.0
5,2963.33333333,3370.0,3443.33333333
6,3074.28571429,3414.28571429,3477.14285714
7,3140.0,3445.0,3512.5
8,3213.33333333,3471.11111111,3535.55555556
9,3266.0,3488.0,3548.0
10,3298.18181818,3498.18181818,3563.63636364
11,3333.33333333,3508.33333333,3575.0
12,3364.61538462,3521.53846154,3580.0
13,3388.57142857,3537.14285714,3590.0
14,3409.33333333,3544.0,3604.0
15,3431.25,3557.5,3611.25
16,3445.88235294,3565.88235294,3624.70588235
17,3465.55555556,3572.22222222,3627.77777778
18,3481.05263158,3576.84210526,3638.94736842
19,3481.0,3582.0,3644.0
20,3492.38095238,3590.47619048,3645.71428571
21,3507.27272727,3585.45454545,3645.45454545
22,3521.73913043,3590.43478261,3652.17391304
23,3533.33333333,3595.0,3660.83333333
24,3539.2,3599.2,3663.2
25,3546.92307692,3589.23076923,3663.07692308
26,3554.81481481,3591.85185185,3668.88888889
27,3560.71428571,3597.85714286,3670.71428571
28,3564.82758621,3598.62068966,3675.17241379
29,3570.0,3600.66666667,3675.33333333
30,3576.12903226,3601.93548387,3678.06451613
31,3582.5,3600.0,3680.625
32,3588.48484848,3595.75757576,3676.96969697
33,3591.17647059,3602.94117647,3681.17647059
34,3600.0,3605.14285714,3683.42857143
35,3603.33333333,3607.22222222,3687.77777778
36,3609.72972973,3612.43243243,3687.56756757
37,3612.63157895,3615.26315789,3691.05263158
38,3617.94871795,3616.92307692,3692.30769231
39,3623.0,3620.5,3692.0
40,3627.31707317,3624.3902439,3694.14634146
41,3630.0,3625.23809524,3697.61904762
42,3634.41860465,3628.8372093,3697.20930233
43,3632.72727273,3630.0,3670.90909091
44,3582.66666667,3602.66666667,3672.44444444
45,3584.7826087,3605.65217391,3672.60869565
46,3588.08510638,3607.65957447,3676.17021277
47,3592.08333333,3610.83333333,3677.91666667
48,3595.10204082,3613.87755102,3679.18367347
49,3598.8,3614.0,3680.0
50,3602.74509804,3611.37254902,3676.8627451
51,3604.61538462,3612.30769231,3679.23076923
52,3608.67924528,3612.83018868,3681.88679245
53,3611.48148148,3615.55555556,3683.33333333
54,3613.45454545,3616.36363636,3681.81818182
55,3617.5,3618.92857143,3683.21428571
56,3620.35087719,3620.70175439,3683.85964912
57,3623.44827586,3624.13793103,3685.86206897
58,3624.74576271,3625.42372881,3686.77966102
59,3627.66666667,3628.33333333,3686.66666667
60,3629.18032787,3630.81967213,3688.85245902
61,3631.93548387,3632.58064516,3689.03225806
62,3634.92063492,3634.6031746,3690.15873016
63,3636.25,3636.5625,3692.1875
64,3639.07692308,3638.46153846,3692.92307692
65,3640.90909091,3639.39393939,3694.54545455
66,3642.68656716,3640.0,3694.62686567
67,3643.82352941,3642.35294118,3695.0
68,3646.08695652,3645.2173913,3695.65217391
69,3646.57142857,3646.28571429,3697.14285714
70,3647.6056338,3647.04225352,3698.02816901
71,3647.77777778,3647.5,3699.72222222
72,3650.4109589,3649.04109589,3701.91780822
73,3652.97297297,3648.91891892,3701.62162162
74,3653.33333333,3650.93333333,3703.2
75,3655.78947368,3652.10526316,3703.15789474
76,3656.1038961,3652.98701299,3704.93506494
77,3657.69230769,3654.61538462,3704.61538462
78,3659.49367089,3655.18987342,3706.32911392
79,3659.25,3656.0,3706.0
80,3660.98765432,3656.79012346,3706.66666667
81,3659.51219512,3657.31707317,3707.56097561
82,3661.44578313,3659.27710843,3707.46987952
83,3661.9047619,3658.33333333,3709.04761905
84,3662.35294118,3659.76470588,3708.94117647
85,3665.34883721,3658.13953488,3709.76744186
86,3665.51724138,3659.31034483,3698.3908046
87,3655.22727273,3645.68181818,3699.31818182
88,3657.07865169,3646.29213483,3700.0
89,3657.55555556,3648.0,3700.0
90,3620.0,902.857142857,3664.17582418
