#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1900.0,2740.0,3320.0
1,3170.0,3820.0,4390.0
2,3653.33333333,4560.0,4840.0
3,4095.0,4910.0,5250.0
4,3864.0,4360.0,5416.0
5,4066.66666667,4680.0,5573.33333333
6,4254.28571429,4514.28571429,5617.14285714
7,4375.0,4790.0,5740.0
8,4482.22222222,4982.22222222,5646.66666667
9,4582.0,5132.0,5650.0
10,4552.72727273,5243.63636364,5740.0
11,4605.0,5330.0,5776.66666667
12,4635.38461538,5395.38461538,5740.0
13,4680.0,5488.57142857,5652.85714286
14,4733.33333333,5480.0,5701.33333333
15,4780.0,5522.5,5713.75
16,4784.70588235,5563.52941176,5720.0
17,4805.55555556,5601.11111111,5651.11111111
18,4744.21052632,5621.05263158,5674.73684211
19,4755.0,5643.0,5649.0
20,4732.38095238,5629.52380952,5614.28571429
21,4741.81818182,5600.0,5594.54545455
22,4761.73913043,5494.7826087,5580.0
23,4766.66666667,5479.16666667,5561.66666667
24,4780.0,5481.6,5419.2
25,4803.84615385,5481.53846154,5382.30769231
26,4808.14814815,5467.40740741,5347.40740741
27,4817.14285714,5435.0,5272.14285714
28,4834.48275862,5407.5862069,5237.24137931
29,4690.0,5406.0,5239.33333333
30,4700.0,5347.74193548,5231.61290323
31,4723.125,5343.125,5221.875
32,4733.33333333,5343.03030303,5218.18181818
33,4740.58823529,5338.82352941,5224.11764706
34,4744.0,5329.71428571,5099.42857143
35,4750.55555556,5323.88888889,5106.66666667
36,4763.24324324,5313.51351351,5083.24324324
37,4763.15789474,5315.26315789,5086.84210526
38,4728.20512821,5313.84615385,5100.51282051
39,4734.0,5318.0,5082.0
40,4740.48780488,5280.0,5037.07317073
41,4753.33333333,5216.66666667,5046.19047619
42,4764.65116279,5217.20930233,5049.30232558
43,4774.54545455,5220.90909091,5004.54545455
44,4779.11111111,5158.22222222,4976.88888889
45,4781.73913043,5134.34782609,4980.86956522
46,4720.85106383,5149.36170213,4990.63829787
47,4735.41666667,5155.41666667,4998.33333333
48,4746.12244898,5162.04081633,4999.59183673
49,4762.0,5173.2,4995.2
50,4776.07843137,5180.0,5005.88235294
51,4791.92307692,5144.61538462,5004.23076923
52,4806.79245283,5149.05660377,4963.01886792
53,4794.44444444,5150.0,4877.03703704
54,4799.27272727,5154.54545455,4885.45454545
55,4789.28571429,5156.78571429,4875.0
56,4804.21052632,5153.68421053,4883.15789474
57,4811.72413793,5145.17241379,4877.24137931
58,4766.77966102,5147.11864407,4800.0
59,4740.33333333,5152.0,4789.33333333
60,4756.39344262,5091.47540984,4798.68852459
61,4765.16129032,5014.51612903,4799.35483871
62,4766.34920635,4940.0,4808.88888889
63,4773.75,4950.9375,4814.6875
64,4781.84615385,4932.61538462,4820.0
65,4787.57575758,4945.75757576,4782.12121212
66,4768.35820896,4954.92537313,4767.46268657
67,4752.64705882,4962.35294118,4754.11764706
68,4765.50724638,4972.75362319,4759.71014493
69,4772.57142857,4977.71428571,4768.28571429
70,4776.90140845,4974.08450704,4770.42253521
71,4783.33333333,4978.88888889,4747.22222222
72,4790.95890411,4977.53424658,4743.28767123
73,4790.0,4967.56756757,4737.56756757
74,4795.46666667,4964.8,4742.66666667
75,4804.47368421,4964.73684211,4747.89473684
76,4808.31168831,4934.54545455,4752.98701299
77,4811.79487179,4941.79487179,4758.46153846
78,4817.72151899,4914.6835443,4749.36708861
79,4823.5,4889.5,4746.25
80,4828.39506173,4889.38271605,4691.60493827
81,4829.02439024,4889.51219512,4671.95121951
82,4837.34939759,4885.54216867,4679.75903614
83,4846.19047619,4831.19047619,4644.04761905
84,4840.0,4836.23529412,4649.64705882
85,4787.44186047,4834.65116279,4660.0
86,4736.09195402,4837.93103448,4667.5862069
87,4685.90909091,4832.72727273,4671.13636364
88,4668.31460674,4789.21348315,4673.93258427
89,4663.55555556,4790.88888889,4679.55555556
90,4623.95604396,4748.35164835,4639.56043956
