#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3060.0,2760.0,3380.0
1,5170.0,4580.0,3870.0
2,5693.33333333,4520.0,4253.33333333
3,5885.0,5430.0,4990.0
4,6072.0,5764.0,5536.0
5,6320.0,5960.0,5890.0
6,6485.71428571,6320.0,6120.0
7,6595.0,6557.5,6195.0
8,6535.55555556,6584.44444444,6282.22222222
9,6604.0,6748.0,6292.0
10,6596.36363636,6781.81818182,6374.54545455
11,6565.0,6915.0,6416.66666667
12,6318.46153846,6910.76923077,6446.15384615
13,6421.42857143,6657.14285714,6470.0
14,6480.0,6268.0,6081.33333333
15,6523.75,6282.5,5901.25
16,6528.23529412,6425.88235294,5937.64705882
17,6431.11111111,6515.55555556,5905.55555556
18,6521.05263158,6633.68421053,5995.78947368
19,6524.0,6671.0,6051.0
20,6526.66666667,6720.0,6098.0952381
21,6489.09090909,6768.18181818,6117.27272727
22,6497.39130435,6836.52173913,6164.34782609
23,6532.5,6884.16666667,6197.5
24,6432.8,6919.2,6218.4
25,6477.69230769,6955.38461538,6258.46153846
26,6418.51851852,6957.77777778,6231.85185185
27,6398.57142857,6981.42857143,6252.14285714
28,6200.0,7010.34482759,6182.06896552
29,6172.66666667,6848.0,6216.66666667
30,6208.38709677,6837.41935484,6236.12903226
31,6260.625,6868.75,6273.125
32,6290.3030303,6882.42424242,6312.12121212
33,6328.23529412,6897.64705882,6347.64705882
34,6367.42857143,6884.57142857,6381.14285714
35,6350.55555556,6889.44444444,6385.0
36,6280.0,6902.16216216,6358.91891892
37,6253.68421053,6913.15789474,6218.42105263
38,6281.02564103,6912.82051282,6215.8974359
39,6320.5,6926.0,6247.0
40,6345.36585366,6947.31707317,6281.46341463
41,6363.80952381,6974.76190476,6240.95238095
42,6369.30232558,6992.55813953,6208.8372093
43,6369.54545455,6989.09090909,6251.36363636
44,6374.22222222,7008.88888889,6284.88888889
45,6376.52173913,7015.65217391,6309.13043478
46,6390.21276596,7020.42553191,6315.31914894
47,6403.33333333,7023.33333333,6311.25
48,6380.81632653,7015.51020408,6315.10204082
49,6392.4,7014.8,6312.4
50,6359.21568627,7002.74509804,6328.62745098
51,6381.15384615,7005.38461538,6347.69230769
52,6386.79245283,7030.18867925,6351.32075472
53,6403.33333333,7034.44444444,6371.85185185
54,6393.81818182,7046.54545455,6315.27272727
55,6383.92857143,7035.35714286,6213.92857143
56,6400.0,7035.43859649,6232.98245614
57,6418.27586207,7015.86206897,6239.31034483
58,6429.83050847,7016.27118644,6244.74576271
59,6421.66666667,7008.0,6251.0
60,6326.8852459,7024.26229508,6261.63934426
61,6235.16129032,7035.48387097,6264.83870968
62,6146.34920635,7034.6031746,6215.23809524
63,6060.3125,7050.3125,6217.5
64,5976.92307692,7061.23076923,6236.92307692
65,5896.06060606,7065.15151515,6246.96969697
66,5817.6119403,7065.37313433,6252.53731343
67,5785.29411765,7050.58823529,6250.88235294
68,5759.13043478,7050.43478261,6252.46376812
69,5780.57142857,7048.0,6254.57142857
70,5796.33802817,7038.02816901,6269.85915493
71,5803.88888889,6997.5,6263.88888889
72,5811.78082192,6910.4109589,6265.20547945
73,5805.94594595,6825.67567568,6269.72972973
74,5794.93333333,6743.2,6283.46666667
75,5783.15789474,6662.89473684,6298.94736842
76,5803.8961039,6584.67532468,6311.42857143
77,5825.38461538,6508.46153846,6312.30769231
78,5841.51898734,6475.18987342,6311.13924051
79,5864.0,6434.5,6312.5
80,5880.0,6423.20987654,6315.30864198
81,5905.12195122,6436.58536585,6323.41463415
82,5913.97590361,6412.28915663,6334.93975904
83,5926.66666667,6423.0952381,6343.80952381
84,5944.70588235,6410.35294118,6336.70588235
85,5964.88372093,6412.3255814,6344.88372093
86,5980.91954023,6423.44827586,6325.51724138
87,5996.13636364,6434.77272727,6260.90909091
88,6000.0,6428.08988764,6224.26966292
89,6000.66666667,6431.77777778,6240.0
90,5982.85714286,6170.54945055,4246.15384615
