#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1040.0,840.0,960.0
1,1160.0,1000.0,1090.0
2,1066.66666667,1053.33333333,1120.0
3,1115.0,1100.0,1175.0
4,1120.0,1104.0,1184.0
5,1123.33333333,1130.0,1156.66666667
6,1140.0,1131.42857143,1168.57142857
7,1142.5,1137.5,1180.0
8,1155.55555556,1137.77777778,1191.11111111
9,1168.0,1148.0,1200.0
10,1181.81818182,1158.18181818,1210.90909091
11,1186.66666667,1163.33333333,1218.33333333
12,1192.30769231,1167.69230769,1218.46153846
13,1201.42857143,1174.28571429,1224.28571429
14,1204.0,1173.33333333,1226.66666667
15,1211.25,1176.25,1233.75
16,1215.29411765,1180.0,1235.29411765
17,1218.88888889,1181.11111111,1237.77777778
18,1223.15789474,1183.15789474,1240.0
19,1225.0,1183.0,1241.0
20,1227.61904762,1187.61904762,1242.85714286
21,1230.0,1190.0,1242.72727273
22,1230.43478261,1190.43478261,1243.47826087
23,1234.16666667,1193.33333333,1244.16666667
24,1234.4,1195.2,1243.2
25,1237.69230769,1196.92307692,1243.84615385
26,1240.0,1196.2962963,1243.7037037
27,1237.85714286,1199.28571429,1245.0
28,1239.31034483,1200.0,1244.82758621
29,1240.66666667,1200.66666667,1243.33333333
30,1240.64516129,1202.58064516,1243.87096774
31,1238.75,1205.625,1245.0
32,1240.0,1207.27272727,1246.06060606
33,1241.17647059,1208.23529412,1246.47058824
34,1240.57142857,1209.14285714,1247.42857143
35,1240.55555556,1210.0,1248.33333333
36,1240.54054054,1210.81081081,1249.18918919
37,1242.10526316,1212.10526316,1250.52631579
38,1243.07692308,1212.30769231,1251.28205128
39,1243.5,1212.5,1252.0
40,1245.36585366,1214.14634146,1252.68292683
41,1246.19047619,1214.76190476,1251.42857143
42,1246.97674419,1214.41860465,1252.09302326
43,1246.81818182,1215.90909091,1252.72727273
44,1246.66666667,1216.88888889,1254.66666667
45,1248.26086957,1217.82608696,1253.47826087
46,1249.36170213,1218.29787234,1254.04255319
47,1247.91666667,1220.0,1253.75
48,1248.97959184,1220.81632653,1254.28571429
49,1246.0,1220.8,1254.8
50,1246.66666667,1221.17647059,1255.29411765
51,1246.92307692,1220.38461538,1255.76923077
52,1247.54716981,1221.88679245,1256.22641509
53,1248.14814815,1222.59259259,1255.92592593
54,1248.36363636,1222.90909091,1256.0
55,1248.92857143,1223.92857143,1257.14285714
56,1249.12280702,1224.9122807,1256.84210526
57,1248.62068966,1225.86206897,1257.5862069
58,1249.15254237,1226.77966102,1257.62711864
59,1249.33333333,1226.66666667,1258.0
60,1249.83606557,1227.21311475,1259.3442623
61,1249.03225806,1227.74193548,1260.0
62,1248.88888889,1228.57142857,1260.31746032
63,1249.0625,1229.375,1260.9375
64,1249.84615385,1228.92307692,1261.84615385
65,1248.78787879,1229.39393939,1262.42424242
66,1249.25373134,1229.25373134,1262.98507463
67,1249.70588235,1229.41176471,1263.52941176
68,1248.4057971,1229.85507246,1264.05797101
69,1247.71428571,1230.0,1264.28571429
70,1248.16901408,1230.70422535,1265.35211268
71,1247.22222222,1231.11111111,1265.27777778
72,1247.39726027,1230.95890411,1265.47945205
73,1247.2972973,1231.62162162,1263.51351351
74,1247.73333333,1231.73333333,1263.46666667
75,1248.15789474,1232.89473684,1263.42105263
76,1248.05194805,1233.24675325,1263.63636364
77,1248.46153846,1234.1025641,1263.07692308
78,1248.86075949,1234.6835443,1263.29113924
79,1248.0,1235.0,1263.0
80,1248.39506173,1234.81481481,1262.4691358
81,1249.02439024,1234.3902439,1261.95121951
82,1249.39759036,1234.93975904,1262.40963855
83,1249.04761905,1235.23809524,1262.38095238
84,1249.41176471,1235.76470588,1263.29411765
85,1249.76744186,1236.27906977,1263.48837209
86,1249.42528736,1236.09195402,1263.67816092
87,1249.54545455,1236.36363636,1263.40909091
88,1249.88764045,1236.40449438,1264.26966292
89,1249.55555556,1236.44444444,1264.66666667
