#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,0.0,0.0,0.0
1,640.0,640.0,640.0
2,853.333333333,853.333333333,853.333333333
3,960.0,960.0,960.0
4,1024.0,1024.0,1024.0
5,1066.66666667,1066.66666667,1066.66666667
6,1097.14285714,1097.14285714,1097.14285714
7,1120.0,1120.0,1120.0
8,1137.77777778,1137.77777778,1137.77777778
9,1152.0,1152.0,1152.0
10,1163.63636364,1163.63636364,1163.63636364
11,1173.33333333,1173.33333333,1173.33333333
12,1181.53846154,1181.53846154,1181.53846154
13,1188.57142857,1188.57142857,1188.57142857
14,1194.66666667,1194.66666667,1194.66666667
15,1200.0,1200.0,1200.0
16,1204.70588235,1204.70588235,1204.70588235
17,1208.88888889,1208.88888889,1208.88888889
18,1212.63157895,1212.63157895,1212.63157895
19,1216.0,1216.0,1216.0
20,1219.04761905,1219.04761905,1219.04761905
21,1221.81818182,1221.81818182,1221.81818182
22,1224.34782609,1224.34782609,1224.34782609
23,1226.66666667,1226.66666667,1226.66666667
24,1228.8,1228.8,1228.8
25,1230.76923077,1230.76923077,1230.76923077
26,1232.59259259,1232.59259259,1232.59259259
27,1234.28571429,1234.28571429,1234.28571429
28,1235.86206897,1235.86206897,1235.86206897
29,1237.33333333,1237.33333333,1237.33333333
30,1238.70967742,1238.70967742,1238.70967742
31,1240.0,1240.0,1240.0
32,1241.21212121,1241.21212121,1241.21212121
33,1242.35294118,1242.35294118,1242.35294118
34,1243.42857143,1243.42857143,1243.42857143
35,1244.44444444,1244.44444444,1244.44444444
36,1245.40540541,1245.40540541,1245.40540541
37,1246.31578947,1246.31578947,1246.31578947
38,1247.17948718,1247.17948718,1247.17948718
39,1248.0,1248.0,1248.0
40,1248.7804878,1248.7804878,1248.7804878
41,1249.52380952,1249.52380952,1249.52380952
42,1250.23255814,1250.23255814,1250.23255814
43,1250.90909091,1250.90909091,1250.90909091
44,1251.55555556,1251.55555556,1251.55555556
45,1252.17391304,1252.17391304,1252.17391304
46,1252.76595745,1252.76595745,1252.76595745
47,1253.33333333,1253.33333333,1253.33333333
48,1253.87755102,1253.87755102,1253.87755102
49,1254.4,1254.4,1254.4
50,1254.90196078,1254.90196078,1254.90196078
51,1255.38461538,1255.38461538,1255.38461538
52,1255.8490566,1255.8490566,1255.8490566
53,1256.2962963,1256.2962963,1256.2962963
54,1256.72727273,1256.72727273,1256.72727273
55,1257.14285714,1257.14285714,1257.14285714
56,1257.54385965,1257.54385965,1257.54385965
57,1257.93103448,1257.93103448,1257.93103448
58,1258.30508475,1258.30508475,1258.30508475
59,1258.66666667,1258.66666667,1258.66666667
60,1259.01639344,1259.01639344,1259.01639344
61,1259.35483871,1259.35483871,1259.35483871
62,1259.68253968,1259.68253968,1259.68253968
63,1260.0,1260.0,1260.0
64,1260.30769231,1260.30769231,1260.30769231
65,1260.60606061,1260.60606061,1260.60606061
66,1260.89552239,1260.89552239,1260.89552239
67,1261.17647059,1261.17647059,1261.17647059
68,1261.44927536,1261.44927536,1261.44927536
69,1261.71428571,1261.71428571,1261.71428571
70,1261.97183099,1261.97183099,1261.97183099
71,1262.22222222,1262.22222222,1262.22222222
72,1262.46575342,1262.46575342,1262.46575342
73,1262.7027027,1262.7027027,1262.7027027
74,1262.93333333,1262.93333333,1262.93333333
75,1263.15789474,1263.15789474,1263.15789474
76,1263.37662338,1263.37662338,1263.37662338
77,1263.58974359,1263.58974359,1263.58974359
78,1263.79746835,1263.79746835,1263.79746835
79,1264.0,1264.0,1264.0
80,1264.19753086,1264.19753086,1264.19753086
81,1264.3902439,1264.3902439,1264.3902439
82,1264.57831325,1264.57831325,1264.57831325
83,1264.76190476,928.80952381,1245.0
