#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3680.0,3900.0,3900.0
1,4510.0,5130.0,4660.0
2,4853.33333333,5506.66666667,4260.0
3,5145.0,5820.0,4970.0
4,5368.0,5704.0,5388.0
5,5486.66666667,5973.33333333,5483.33333333
6,5611.42857143,6205.71428571,5802.85714286
7,5690.0,6355.0,6060.0
8,5766.66666667,6342.22222222,6220.0
9,5784.0,6458.0,6358.0
10,5887.27272727,6510.90909091,6254.54545455
11,5921.66666667,6561.66666667,6256.66666667
12,5956.92307692,6603.07692308,6367.69230769
13,5884.28571429,6494.28571429,6297.14285714
14,5893.33333333,6490.66666667,6408.0
15,5885.0,6525.0,6507.5
16,5863.52941176,6509.41176471,6583.52941176
17,5643.33333333,6500.0,6571.11111111
18,5668.42105263,6427.36842105,6483.15789474
19,5512.0,6423.0,6405.0
20,5523.80952381,6460.0,6467.61904762
21,5570.0,6530.90909091,6496.36363636
22,5598.26086957,6274.7826087,6241.73913043
23,5582.5,6218.33333333,6030.83333333
24,5599.2,6216.8,5949.6
25,5635.38461538,6234.61538462,6022.30769231
26,5683.7037037,6232.59259259,5948.14814815
27,5659.28571429,6236.42857143,5985.0
28,5682.06896552,6252.4137931,6044.82758621
29,5700.0,6266.0,6062.0
30,5712.25806452,6229.67741935,6029.67741935
31,5734.375,6226.25,5991.25
32,5743.63636364,6238.18181818,6007.87878788
33,5750.58823529,6219.41176471,6037.64705882
34,5764.0,6193.14285714,6054.85714286
35,5800.55555556,6191.66666667,5924.44444444
36,5815.13513514,6189.18918919,5933.51351351
37,5834.21052632,6196.84210526,5944.21052632
38,5828.71794872,6187.69230769,5942.05128205
39,5853.0,6185.0,5952.5
40,5880.0,6184.3902439,5962.43902439
41,5910.0,6198.0952381,5972.85714286
42,5920.0,6151.1627907,5985.11627907
43,5935.90909091,6150.90909091,5989.54545455
44,5960.88888889,6151.11111111,5996.44444444
45,5977.39130435,6152.17391304,6002.17391304
46,5961.27659574,6166.80851064,6010.21276596
47,5933.33333333,6175.0,6019.16666667
48,5951.42857143,6135.10204082,6027.75510204
49,5964.0,6142.4,6030.4
50,5974.11764706,6147.84313725,6040.39215686
51,5973.07692308,6156.53846154,6039.23076923
52,5953.96226415,6169.81132075,6046.79245283
53,5855.55555556,6134.44444444,6060.74074074
54,5802.18181818,6116.36363636,6069.45454545
55,5822.5,6113.21428571,6072.85714286
56,5840.35087719,6124.56140351,6044.56140351
57,5852.75862069,6121.03448276,6041.37931034
58,5874.23728814,6077.62711864,6044.06779661
59,5881.66666667,6077.0,6061.66666667
60,5892.78688525,6099.01639344,6071.47540984
61,5836.4516129,6094.51612903,6084.19354839
62,5813.65079365,6007.93650794,6090.79365079
63,5811.25,5924.0625,6096.25
64,5792.92307692,5842.76923077,6096.61538462
65,5823.33333333,5763.93939394,6099.6969697
66,5811.64179104,5687.46268657,6097.01492537
67,5836.47058824,5613.23529412,6094.70588235
68,5773.04347826,5604.05797101,6101.44927536
69,5709.14285714,5641.14285714,6106.28571429
70,5732.67605634,5654.08450704,6110.70422535
71,5698.61111111,5671.94444444,6105.83333333
72,5707.67123288,5683.56164384,6072.05479452
73,5728.64864865,5696.75675676,6077.02702703
74,5751.73333333,5720.0,6055.2
75,5768.15789474,5727.10526316,6072.36842105
76,5784.67532468,5738.96103896,6080.51948052
77,5798.71794872,5747.94871795,6088.71794872
78,5794.43037975,5750.12658228,6097.21518987
79,5794.0,5770.0,6101.25
80,5804.9382716,5779.50617284,6103.95061728
81,5815.12195122,5740.73170732,6113.65853659
82,5822.65060241,5686.98795181,6122.65060241
83,5838.57142857,5693.33333333,6120.23809524
84,5844.23529412,5686.82352941,6124.47058824
85,5849.30232558,5690.46511628,6128.13953488
86,5859.08045977,5694.94252874,6108.96551724
87,5874.09090909,5702.5,6110.90909091
88,5884.71910112,5702.02247191,6090.56179775
89,5891.77777778,5709.77777778,6088.0
90,5837.8021978,5303.2967033,753.186813187
