#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,940.0,700.0,960.0
1,990.0,960.0,1040.0
2,986.666666667,1066.66666667,1066.66666667
3,1045.0,1110.0,1115.0
4,1088.0,1104.0,1092.0
5,1066.66666667,1086.66666667,1013.33333333
6,1097.14285714,1100.0,1002.85714286
7,1107.5,1115.0,1032.5
8,1113.33333333,1133.33333333,1053.33333333
9,1130.0,1136.0,1070.0
10,1138.18181818,1147.27272727,1076.36363636
11,1146.66666667,1151.66666667,1088.33333333
12,1156.92307692,1158.46153846,1101.53846154
13,1165.71428571,1165.71428571,1107.14285714
14,1170.66666667,1170.66666667,1113.33333333
15,1176.25,1172.5,1121.25
16,1180.0,1174.11764706,1124.70588235
17,1176.66666667,1180.0,1130.0
18,1182.10526316,1181.05263158,1135.78947368
19,1184.0,1185.0,1139.0
20,1187.61904762,1187.61904762,1142.85714286
21,1190.90909091,1191.81818182,1144.54545455
22,1194.7826087,1193.91304348,1146.95652174
23,1195.83333333,1194.16666667,1148.33333333
24,1197.6,1193.6,1152.0
25,1196.15384615,1196.92307692,1154.61538462
26,1198.51851852,1197.03703704,1157.77777778
27,1201.42857143,1198.57142857,1157.14285714
28,1202.06896552,1200.68965517,1160.68965517
29,1204.0,1202.0,1162.0
30,1202.58064516,1202.58064516,1163.22580645
31,1203.125,1205.0,1166.875
32,1204.84848485,1203.63636364,1169.09090909
33,1205.29411765,1204.11764706,1167.64705882
34,1207.42857143,1205.14285714,1169.71428571
35,1209.44444444,1206.66666667,1172.22222222
36,1210.27027027,1207.56756757,1172.97297297
37,1212.10526316,1207.36842105,1173.68421053
38,1212.30769231,1206.15384615,1174.35897436
39,1211.5,1207.0,1176.0
40,1213.17073171,1208.29268293,1178.04878049
41,1212.38095238,1209.52380952,1178.57142857
42,1213.02325581,1209.30232558,1179.53488372
43,1214.09090909,1208.18181818,1179.09090909
44,1214.22222222,1208.44444444,1181.33333333
45,1213.91304348,1210.0,1180.43478261
46,1212.76595745,1210.63829787,1182.55319149
47,1213.33333333,1210.41666667,1182.08333333
48,1214.28571429,1210.6122449,1182.85714286
49,1214.4,1210.4,1184.0
50,1215.68627451,1209.80392157,1184.70588235
51,1214.61538462,1210.0,1184.61538462
52,1214.71698113,1210.18867925,1186.03773585
53,1215.55555556,1211.48148148,1186.66666667
54,1216.0,1211.27272727,1187.27272727
55,1216.07142857,1211.78571429,1187.85714286
56,1215.78947368,1212.28070175,1187.71929825
57,1215.17241379,1212.06896552,1188.62068966
58,1215.25423729,1212.54237288,1188.13559322
59,1216.33333333,1212.33333333,1188.33333333
60,1216.39344262,1213.44262295,1188.85245902
61,1216.12903226,1212.90322581,1189.35483871
62,1216.19047619,1213.01587302,1190.47619048
63,1215.9375,1213.125,1191.25
64,1216.92307692,1212.30769231,1190.76923077
65,1217.27272727,1213.03030303,1191.21212121
66,1217.6119403,1212.53731343,1191.94029851
67,1217.35294118,1213.52941176,1192.94117647
68,1217.68115942,1212.75362319,1193.04347826
69,1217.14285714,1213.42857143,1192.57142857
70,1216.90140845,1213.23943662,1192.67605634
71,1217.77777778,1213.61111111,1193.33333333
72,1218.35616438,1214.24657534,1193.69863014
73,1218.10810811,1214.32432432,1193.78378378
74,1217.6,1214.93333333,1194.4
75,1217.63157895,1215.78947368,1194.21052632
76,1217.4025974,1215.84415584,1195.06493506
77,1217.69230769,1216.15384615,1195.12820513
78,1217.46835443,1215.69620253,1195.18987342
79,1217.75,1216.5,1195.5
80,1217.77777778,1217.03703704,1195.55555556
81,1218.29268293,1217.56097561,1196.09756098
82,1218.55421687,1218.31325301,1196.14457831
83,1218.0952381,1217.85714286,1195.95238095
84,1217.88235294,1217.41176471,1196.94117647
85,1217.90697674,1217.90697674,1197.20930233
86,1217.93103448,1217.93103448,1197.70114943
87,1218.18181818,1218.63636364,1197.27272727
88,1218.20224719,1218.65168539,1197.97752809
89,1218.88888889,1218.88888889,1198.0
