#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2860.0,2600.0,2560.0
1,3840.0,3290.0,2230.0
2,4153.33333333,3273.33333333,3340.0
3,4675.0,3780.0,3880.0
4,5092.0,4056.0,4232.0
5,5413.33333333,4340.0,4350.0
6,5657.14285714,4605.71428571,4531.42857143
7,5817.5,4665.0,4707.5
8,5966.66666667,4808.88888889,4824.44444444
9,6062.0,4896.0,4908.0
10,6152.72727273,5005.45454545,4974.54545455
11,6211.66666667,5086.66666667,5026.66666667
12,6289.23076923,5176.92307692,5086.15384615
13,6358.57142857,5238.57142857,5117.14285714
14,6412.0,5276.0,5132.0
15,6455.0,5341.25,5152.5
16,6489.41176471,5356.47058824,5198.82352941
17,6516.66666667,5375.55555556,5226.66666667
18,6486.31578947,5325.26315789,5228.42105263
19,6397.0,5322.0,5247.0
20,6382.85714286,5349.52380952,5250.47619048
21,6267.27272727,5353.63636364,5288.18181818
22,6153.04347826,5379.13043478,5266.08695652
23,6185.83333333,5405.83333333,5270.83333333
24,6208.8,5414.4,5278.4
25,6219.23076923,5421.53846154,5287.69230769
26,6235.55555556,5460.0,5297.03703704
27,6244.28571429,5476.42857143,5315.71428571
28,6253.79310345,5505.51724138,5330.34482759
29,6274.0,5529.33333333,5258.66666667
30,6276.77419355,5558.70967742,5233.5483871
31,6291.875,5580.0,5251.25
32,6300.0,5599.39393939,5269.09090909
33,6307.64705882,5600.0,5292.35294118
34,6294.85714286,5601.14285714,5304.0
35,6200.0,5620.55555556,5307.77777778
36,6194.59459459,5640.54054054,5295.13513514
37,6190.0,5662.10526316,5204.21052632
38,6190.25641026,5676.92307692,5224.61538462
39,6192.0,5684.5,5249.0
40,6200.48780488,5697.07317073,5262.43902439
41,6207.14285714,5713.80952381,5264.76190476
42,6210.23255814,5724.65116279,5268.8372093
43,6207.27272727,5732.27272727,5238.18181818
44,6210.66666667,5741.77777778,5248.44444444
45,6109.13043478,5748.69565217,5261.30434783
46,6060.0,5755.31914894,5269.78723404
47,6071.25,5764.58333333,5286.25
48,6082.04081633,5772.24489796,5304.08163265
49,6042.4,5759.2,5313.2
50,6052.54901961,5770.58823529,5292.15686275
51,6050.76923077,5771.92307692,5196.53846154
52,6026.03773585,5783.39622642,5203.39622642
53,5993.7037037,5791.11111111,5201.85185185
54,5990.54545455,5798.90909091,5210.18181818
55,5973.21428571,5715.71428571,5191.42857143
56,5965.61403509,5697.54385965,5105.96491228
57,5937.24137931,5690.0,5099.31034483
58,5935.93220339,5694.91525424,5061.69491525
59,5933.66666667,5708.66666667,5073.33333333
60,5936.06557377,5675.40983607,5081.63934426
61,5938.06451613,5689.03225806,5096.4516129
62,5932.6984127,5700.31746032,5080.31746032
63,5932.1875,5695.625,5065.0
64,5928.61538462,5708.30769231,5079.69230769
65,5933.93939394,5722.12121212,5087.27272727
66,5931.34328358,5735.2238806,5092.23880597
67,5931.76470588,5745.58823529,5102.94117647
68,5928.98550725,5751.88405797,5058.84057971
69,5932.0,5760.28571429,5061.14285714
70,5906.76056338,5755.77464789,5070.42253521
71,5905.55555556,5759.72222222,5040.55555556
72,5908.21917808,5763.28767123,4975.89041096
73,5914.59459459,5772.97297297,4912.97297297
74,5916.53333333,5776.53333333,4851.73333333
75,5914.47368421,5784.21052632,4792.10526316
76,5912.72727273,5793.50649351,4734.02597403
77,5913.58974359,5801.79487179,4705.64102564
78,5917.97468354,5807.59493671,4723.03797468
79,5919.5,5814.75,4737.75
80,5920.98765432,5820.74074074,4754.07407407
81,5917.80487805,5803.90243902,4770.24390244
82,5916.38554217,5771.56626506,4780.0
83,5918.33333333,5778.57142857,4786.66666667
84,5919.52941176,5756.47058824,4795.52941176
85,5917.6744186,5755.34883721,4803.25581395
86,5906.89655172,5762.52873563,4815.17241379
87,5904.54545455,5736.13636364,4827.95454545
88,5907.19101124,5675.28089888,4824.94382022
89,5902.88888889,5633.55555556,4825.11111111
90,5877.8021978,5624.17582418,4790.54945055
