#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2980.0,0.0,1860.0
1,3520.0,320.0,2950.0
2,3566.66666667,426.666666667,3133.33333333
3,3750.0,480.0,3470.0
4,3992.0,512.0,3744.0
5,4113.33333333,533.333333333,3810.0
6,4222.85714286,548.571428571,3920.0
7,4322.5,560.0,4030.0
8,4435.55555556,568.888888889,4104.44444444
9,4438.0,576.0,4174.0
10,4494.54545455,581.818181818,4201.81818182
11,4541.66666667,586.666666667,4213.33333333
12,4603.07692308,590.769230769,4246.15384615
13,4635.71428571,594.285714286,4282.85714286
14,4657.33333333,646.666666667,4314.66666667
15,4696.25,828.75,4321.25
16,4725.88235294,1009.41176471,4315.29411765
17,4751.11111111,1170.0,4328.88888889
18,4772.63157895,1330.52631579,4363.15789474
19,4786.0,1477.0,4382.0
20,4782.85714286,1605.71428571,4397.14285714
21,4791.81818182,1615.45454545,4408.18181818
22,4814.7826087,1704.34782609,4403.47826087
23,4827.5,1819.16666667,4415.83333333
24,4703.2,1851.2,4421.6
25,4669.23076923,1944.61538462,4432.30769231
26,4657.03703704,2036.2962963,4443.7037037
27,4671.42857143,2116.42857143,4450.0
28,4684.13793103,2180.68965517,4457.24137931
29,4688.66666667,2238.66666667,4457.33333333
30,4683.87096774,2305.16129032,4464.51612903
31,4681.25,2370.0,4468.75
32,4673.93939394,2426.06060606,4470.90909091
33,4668.23529412,2416.47058824,4475.88235294
34,4665.14285714,2482.28571429,4397.71428571
35,4655.55555556,2527.22222222,4410.0
36,4648.10810811,2561.08108108,4412.43243243
37,4645.78947368,2608.94736842,4422.63157895
38,4632.30769231,2656.41025641,4416.41025641
39,4632.5,2702.0,4422.5
40,4632.68292683,2739.51219512,4423.41463415
41,4613.80952381,2780.47619048,4422.38095238
42,4610.69767442,2820.46511628,4434.41860465
43,4608.18181818,2860.45454545,4439.54545455
44,4608.44444444,2895.11111111,4447.55555556
45,4573.04347826,2928.69565217,4450.86956522
46,4570.63829787,2956.17021277,4452.76595745
47,4566.66666667,2987.08333333,4450.83333333
48,4567.75510204,3017.14285714,4454.28571429
49,4554.8,3044.8,4459.2
50,4539.60784314,3073.33333333,4460.78431373
51,4536.15384615,3099.61538462,4462.69230769
52,4527.54716981,3124.90566038,4464.1509434
53,4528.88888889,3148.51851852,4459.62962963
54,4528.72727273,3165.45454545,4463.63636364
55,4524.28571429,3187.14285714,4466.07142857
56,4524.21052632,3209.12280702,4468.07017544
57,4517.5862069,3232.4137931,4475.86206897
58,4515.93220339,3223.72881356,4481.69491525
59,4514.66666667,3238.0,4487.33333333
60,4512.45901639,3256.06557377,4489.18032787
61,4512.90322581,3276.4516129,4492.58064516
62,4506.34920635,3277.14285714,4492.06349206
63,4503.4375,3235.9375,4489.0625
64,4491.38461538,3252.92307692,4482.15384615
65,4490.0,3269.09090909,4486.96969697
66,4485.97014925,3287.46268657,4488.35820896
67,4481.47058824,3304.11764706,4488.23529412
68,4478.55072464,3296.23188406,4489.56521739
69,4475.42857143,3278.28571429,4491.42857143
70,4470.70422535,3289.57746479,4493.8028169
71,4468.61111111,3300.55555556,4485.83333333
72,4468.76712329,3318.63013699,4488.49315068
73,4464.86486486,3330.81081081,4487.83783784
74,4462.66666667,3345.6,4488.8
75,4459.73684211,3358.15789474,4490.0
76,4454.02597403,3369.61038961,4483.11688312
77,4449.23076923,3386.15384615,4482.82051282
78,4440.0,3398.48101266,4484.05063291
79,4434.75,3412.5,4483.0
80,4431.35802469,3420.49382716,4483.95061728
81,4428.04878049,3430.73170732,4486.82926829
82,4428.19277108,3444.81927711,4484.3373494
83,4425.0,3456.66666667,4485.0
84,4425.41176471,3467.52941176,4486.58823529
85,4424.41860465,3476.27906977,4488.13953488
86,4421.6091954,3488.27586207,4489.42528736
87,4418.18181818,3496.59090909,4486.81818182
88,4415.28089888,3506.74157303,4483.82022472
89,4411.55555556,3517.55555556,4482.88888889
90,3002.41758242,1742.1978022,4025.71428571
