#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.48189130435	0.0232982505483	1.46448309179	0.0188654261411	1.89355072464	0.0200972126329	2.03067149758	0.009177072693	1007.8314321	6.32828247188	70.4947468486	1.63653773396	75.7759095713	0.472104356346	1066.4316595	24.8023800142	2336.75465459	18.485694543	2448.91029952	55.4333388914
10	2.63703864734	0.0687071277878	2.30582350409	0.0382582113729	3.17216666667	0.0660669563028	2.94581673687	0.0442849940047	3645.876387	59.9584781582	209.735843036	4.41126776641	272.68081267	4.47935226686	3176.73530019	66.9973556389	3216.99661353	29.2726496351	2984.56590969	53.3861840915
16	3.20543236715	0.0873438808551	2.75621084002	0.156287112906	3.79203140097	0.0575689548866	3.48743327077	0.201854640882	4975.71061198	141.704012727	286.457805308	11.2709787211	371.944706276	10.5746790596	4339.00117598	171.447528271	3520.55080918	52.530508638	3504.62807743	105.66627029
30	3.86018115942	0.366968012781	3.32792512077	0.0267907376336	4.50454830918	0.399144740916	4.16014009662	0.0673533260951	5680.36769465	509.887258408	350.658146513	1.48160978525	424.571116867	38.0616868865	5308.61689972	22.7650188032	3513.41197826	205.815802069	3712.36685024	100.723458055
44	3.93634541063	0.0452809391546	3.27025603865	0.0316015882059	4.75083333333	0.075833167494	4.06699033816	0.0734001462679	5799.08762643	122.249759033	333.498433726	6.11697949918	433.460949294	9.09881612596	5042.91043224	93.7306552162	3424.02604831	106.701187685	3455.07257005	67.6693571639
56	4.03372222222	0.140729753378	3.13103623188	0.0693253945316	4.76419806763	0.149577379661	3.99540338164	0.0711179189499	5921.47089891	142.373110476	332.865625944	5.47480823924	442.694588334	10.6548478431	5029.92728384	83.2691058321	3364.11105072	41.6585880662	3614.60795894	74.1304074172
64	4.08991304348	0.0554429689892	3.05888888889	0.0226175082953	4.8875	0.0488439587271	3.88547250895	0.0998396508923	6141.2005397	149.465550829	319.696505907	8.048164184	459.039255925	11.13488817	4820.61117752	121.730292167	3540.02920531	102.410101919	3487.85362473	67.0330718604
84	3.90997101449	0.148874244508	3.26530796233	0.159392012737	4.61457004831	0.165394376381	4.16130817085	0.164711227615	5909.24179121	141.478687738	347.852436122	10.1067153042	441.716400589	10.5788304116	5244.29686589	152.487018873	3403.87457005	57.0052801687	3456.43916258	125.675947581
104	4.00311594203	0.288576641009	3.18299105064	0.136888031869	4.69830434783	0.230986546901	4.03481649463	0.115940822721	6191.44435717	132.41135886	337.121086317	6.49885480607	462.753054706	9.90100189844	5066.99298574	101.525962748	3378.02979469	251.168745055	3553.93956211	150.472132731
128	3.98909521079	0.11723669998	3.20917241859	0.19274162287	4.77077534494	0.147928774977	4.09994208112	0.21587151715	6032.83662769	24.8480222615	337.584620754	15.7019136627	450.834353645	1.87524868441	5041.92436889	244.0253911	3173.33371555	188.038250837	3374.33977409	110.312709309
