#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.517352657	0.0226217983008	1.41554589372	0.0508417131776	1.95460628019	0.0538662081426	1.93416908213	0.0568239543186	1012.44009001	13.1222696414	68.6231813293	0.366345860824	76.1054734677	0.979127184125	1038.15481818	5.46130882086	2352.9916256	38.9725348086	2384.64652415	4.36770855835
10	2.50302515931	0.0421985487168	2.22697133025	0.0266690337572	3.03384582249	0.0712016912412	2.8558616296	0.00922116386807	3745.37043604	50.2144029722	222.861532304	7.31535176934	280.099363702	3.73667923481	3376.17868787	111.194334985	2719.19522245	19.0273442375	2694.67359681	33.5119474958
16	2.90286231884	0.0733102904833	2.6914244433	0.147803605106	3.52118357488	0.130710558752	3.42109397054	0.190857875413	4752.67425272	220.652057846	292.66935954	18.1950074297	355.306829333	16.4681401373	4433.82943622	276.062667163	2875.77926329	115.005667842	3095.39903981	69.6149386674
30	3.84393719807	0.195460385543	3.29609178744	0.30169561866	4.60787198068	0.196277956324	4.09419082126	0.328430552029	6723.55861734	336.423445836	390.659288194	31.8474581922	502.446128661	25.1261787644	5916.29478978	483.256706225	3140.21316425	130.183380779	3378.57512802	28.7923042517
44	4.46580917874	0.0771834636837	3.5864057971	0.61797980137	5.23864975845	0.0553566499151	4.50769082126	0.715467430789	7461.22410694	45.41283014	435.986733847	60.5707324022	557.574487659	3.38868868062	6394.3414171	723.689710091	3046.03161111	17.9630973182	3309.62018599	175.164186773
56	4.52810402113	0.161274302069	3.53805797101	0.241941603379	5.26922251764	0.122186829112	4.45084057971	0.26495693363	7583.40222993	53.6326854934	443.834069293	23.8626798172	566.679358857	3.98684334867	6714.1984592	361.534152502	2957.8370408	109.781539308	3221.35463285	181.593777969
64	4.41342995169	0.193241442333	3.45230917874	0.201521381834	5.18349758454	0.125239017486	4.40393478261	0.247479988929	7614.46142578	44.0867080612	410.86330248	22.6431809347	569.042107771	3.35556645375	6207.40629954	342.559989821	3015.70273671	90.9777268769	3223.8707657	124.39114441
84	4.12437439614	0.0999893284114	3.93259178744	0.131973321219	4.97653140097	0.0407519074778	4.97196376812	0.227536177036	7483.0244636	156.266161736	461.800771815	2.47986268968	559.14461381	11.6884648827	6966.58802272	33.4393931237	3040.82224879	37.6771729687	2984.97965942	64.6723496401
104	4.28108381121	0.0418265629193	3.8134793904	0.121853568445	5.12992720606	0.0393530153376	4.96249968721	0.143065913388	7387.81817326	207.02873607	462.121476426	5.77849598867	552.109751635	15.4499122942	6967.32230447	86.4943063386	2860.72753797	83.5562108367	3105.30059757	59.3887219837
128	4.15976233299	0.0676428106757	3.74447826087	0.149564501295	5.1112870161	0.0657381283473	4.75652657005	0.13909898212	7315.83640007	209.295638239	452.334074011	10.2533469146	546.695604549	15.6811254958	6794.65052744	162.046963462	2867.73487605	87.6881577685	3209.64583816	216.668241331
