#Client   MNT WIQ PrP SST PsP RspT    RespT_std
2	0.0157701321256	0.0147073450565	0.0132542666558	0.679893734149	0.00823708563165	0.734943231194	0.0014620862531
10	0.0297889443468	0.121698679468	0.0305557239761	0.700203442232	0.0120058332358	0.903297126992	0.0836659540626
16	0.032159758893	0.179767156304	0.0313020973256	0.855985479078	0.0125683670321	1.11612065856	0.0541063003297
30	0.0587472035784	0.226238517378	0.0601741935836	1.20487108281	0.0118193268877	1.56872225501	0.0497535414296
44	0.0567212580221	0.303503701916	0.0662513749827	1.40816305427	0.0119554086064	1.85149751434	0.0864048944772
56	0.0581739001001	0.395493710238	0.0822061155793	1.48129955546	0.0119429454775	2.03035927789	0.0352494731309
64	0.0719509349231	0.506269044528	0.135562732778	1.45789956411	0.0129835478423	2.18073670514	0.0797263606896
84	0.0756172564608	0.861185267137	0.200854387745	1.34916037211	0.0135379170191	2.52330338629	0.0905226435987
104	0.0697085686618	1.02140412071	0.198058619728	1.37825695836	0.0144028991192	2.69191394539	0.285207883634
128	0.0697896017612	1.23993348391	0.254388376441	1.38720854356	0.0134136657855	2.99432662167	0.135692760727
