#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.64666923077	0.0607337387429	1.50185897436	0.0493302845692	2.07260769231	0.0259476517466	2.00271794872	0.0541750688067	927.865144231	15.5061184124	57.6254206731	2.03727952719	70.0247270633	1.15645046816	869.730841847	30.8195791433	2356.6022	30.6179156405	2158.83144103	60.736281361
10	3.13131025641	0.090871629406	2.79504358974	0.0320392709802	3.77576410256	0.0487723437223	3.51659230769	0.0453116105571	4653.46810146	109.464840087	279.053575721	0.870201480902	348.131285056	8.16700991725	4227.99838992	13.2233998211	2849.87247692	73.2813681481	2487.11447179	15.9109563785
16	4.38887948718	0.0514958267332	3.51410512821	0.0592535967777	4.9640974359	0.0865336373204	4.33272051282	0.0446557025314	6735.09913612	85.2959960548	400.826735276	7.19650619953	503.500821314	6.36583271874	6071.93274239	112.078331872	3128.64191538	19.9835398826	2704.08684615	11.2524459641
30	5.03275641026	0.119944800969	4.39694057971	0.576124136587	5.83978205128	0.0614006014572	5.26440683761	0.809810767095	7814.91122045	188.471876964	473.114293994	73.788473967	584.136994191	14.0681923247	7165.9691301	1122.57160985	2715.84441026	65.4543439237	2349.18599558	412.031851017
44	5.17671282051	0.246041128225	5.92712307692	0.202400699397	5.90587692308	0.162510501921	7.3258025641	0.155381833732	8106.38190355	52.6596048184	624.250167768	7.2764993384	605.954995493	3.95620154637	9457.11503155	110.06236381	2699.60254103	13.3555855608	2517.31937179	112.956323634
56	4.28604358974	0.157661147932	6.18296209755	0.146114417912	5.13953333333	0.102671842642	7.85874808174	0.320398994059	7966.35495543	32.2564308438	672.915123201	29.0655617459	595.538080929	2.42702801693	10193.9174487	440.629764884	1854.81850256	26.0400667942	2483.84207417	62.035260416
64	4.58193846154	0.298683042772	6.52613333333	0.293362101131	5.38052564103	0.216213902537	8.31916410256	0.0544487585807	8139.42991286	135.155399266	685.191361178	36.6847978222	608.458969351	10.0738373122	10377.5438702	558.62653435	1802.99744103	34.523352463	2290.27484359	133.748854816
84	4.65254320124	0.394364494539	6.87720389509	0.500591724876	5.59709067599	0.18340199388	8.52237253866	0.535727485604	8254.51081253	55.1105041012	727.539810261	18.7667014745	617.075638522	4.1318172001	11016.0053199	284.289758901	1697.63700019	80.2949145305	2168.38518307	173.731791121
104	4.56651538462	0.16209091174	7.5562792523	0.511872037217	5.4147025641	0.0416409591701	9.65253071051	0.557975273996	8225.36451573	192.093261602	810.170983249	22.0079418109	614.9736253	14.3807065821	12264.8364539	334.670819357	1516.0927359	66.7430019438	2046.11043936	98.1427574125
128	4.06839007205	0.141874605975	7.93104871795	0.340651432226	5.1240437554	0.109463827214	10.1246641026	0.550920716323	8158.4503894	188.855875711	828.623372396	26.4740972368	609.98465872	14.1088210004	12538.3447691	402.200490277	1331.89914589	58.0190286746	1859.75045641	62.1262857588
