#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.65064615385	0.0462361612112	1.53501025641	0.0736891847562	2.09614871795	0.0432592598578	2.09095128205	0.0643375103651	958.033784054	26.8795780185	60.2068684896	4.47339029737	72.2806765825	2.00485300499	908.805508814	67.9896567809	2443.41947692	43.345043125	2256.98208205	100.343691812
10	3.12366666667	0.0367627128293	2.73667435897	0.0757922756399	3.69484358974	0.0505229037183	3.50143333333	0.140127037366	4648.10533854	57.2790198199	273.579033954	6.76379169156	347.727020733	4.27667903761	4144.74069261	102.500062744	2802.9942	57.3119128874	2483.00392564	22.9091225155
16	4.3778	0.113924475311	3.53622307692	0.0831912895133	5.02398974359	0.0717237240875	4.4067025641	0.120751911274	6733.39053486	85.2617613204	405.847824018	14.6218999786	503.389938902	6.36701106258	6150.45862881	221.576886283	3103.98630513	66.5203686677	2744.72829744	45.4442533151
30	5.20822307692	0.194738111197	5.44666923077	0.0531463106462	5.99387435897	0.0796719517447	6.44836153846	0.20013852333	8069.94980218	180.314424774	543.906522937	38.654008462	603.194360978	13.4460454574	8243.060001	586.458056649	2841.45216154	58.6917131076	2656.96641282	159.270339614
44	5.42680769231	0.348243237162	6.48446153846	0.241627312745	6.27176410256	0.237904786147	8.04712051282	0.210617181946	8073.10391877	170.773989546	642.6248122	7.14496655229	603.476787861	12.7441372285	9735.79398788	108.168455231	2645.1519	119.333475109	2575.91893077	10.0307839634
56	4.63365897436	0.542357150839	6.69333076923	0.698306969032	5.52652564103	0.330448750787	8.19881282051	0.946343437109	8074.69282101	139.905259188	677.869969451	63.4026770177	603.650102664	10.405535835	10268.2045373	965.37398388	1876.17014359	30.4827968457	2434.52554103	86.1917562573
64	4.50992820513	0.233759538727	6.28678205128	0.895023562819	5.49488974359	0.235246132746	8.09521538462	0.956896739332	8200.89564303	137.773320407	672.480756711	108.986005771	613.102253606	10.287460537	10176.3606771	1665.39534386	1810.32939744	23.8185011934	2218.42214615	306.92077872
84	4.38317031989	0.179196907038	7.76789487179	0.338047833312	5.28382814729	0.27380271499	9.70591025641	0.45832707744	8109.33270149	219.484418844	817.148214643	19.471880548	606.25454479	16.3712034929	12376.1979968	296.422977207	1567.98163352	20.3099332875	2186.0582	2.33600540931
104	4.21452286162	0.167739212308	8.08550657663	0.156503098469	5.12845376786	0.0736137276749	10.1417738305	0.150014897529	8263.32554226	202.011101717	851.575630321	26.8197530709	617.819916638	15.1046884105	12896.460538	406.596258912	1520.0788166	27.4915960218	1960.08165991	87.6244807442
128	4.17956243201	0.465607181489	7.93235764337	0.461930002229	5.1504538073	0.429504126702	10.2689610687	0.620481096065	8376.0188225	54.0423546154	845.291188172	34.2959944025	626.270474691	4.05117485054	12791.192955	522.991523624	1329.17449926	28.338332112	1904.64672517	128.495824062
