#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.6176818164	0.023212036691	1.50587212762	0.0569765866176	2.06323380309	0.018372882951	2.25823503621	0.235783575564	937.604666015	25.7217244596	59.1928847415	2.15562626384	70.7756999367	1.92335959237	893.361624859	32.6103681501	2315.77471147	56.2944792492	2202.60837084	72.0696091782
10	2.98090512821	0.0592252266249	2.59037948718	0.0518075030295	3.50508717949	0.0345527583529	3.28191025641	0.07920697286	4392.64273337	44.2167079037	257.121148838	4.28370763952	328.657003706	3.30179157948	3895.1707507	64.8909700177	2647.66278974	33.6241384661	2308.51750769	32.2367004002
16	3.79726153846	0.0475179729311	3.26936153846	0.166410633598	4.4519	0.0328786640289	4.03382820513	0.149075183808	6230.79587841	72.3599342288	366.94227514	15.7198663644	465.866403746	5.40192971381	5559.67088592	238.617803793	2917.77000769	35.4798751645	2516.09631795	82.9602050624
30	5.61268974359	0.380363887296	4.82688974359	0.240240978652	6.21368205128	0.203846724173	5.79347948718	0.26961258562	7602.92247596	170.659797789	497.062309696	5.23986576828	568.307514523	12.731549729	7530.22767428	79.1796214647	3000.62734615	160.833536509	2982.54482821	16.4468983532
44	5.82486410256	0.524324123461	5.2999265414	0.425128280842	6.38675641026	0.236542586275	6.59672131533	0.355952149025	7952.87865335	160.936906056	539.903034493	27.4415363883	594.524481671	12.0337596377	8172.45585735	420.599890487	2988.35968974	189.401481452	2912.43858972	160.15609676
56	5.70881282051	0.658974335858	5.52431282051	0.157842815646	6.44652307692	0.515156402095	6.72107692308	0.271592396547	8139.87658754	88.4616445004	569.697761418	14.579754109	609.010248898	5.87768854348	8625.48747997	219.906080062	2540.4572359	110.973679843	2926.92524103	131.274861392
64	5.54505848503	0.314533179521	5.77736919162	0.191612811085	6.45399716187	0.148942797306	7.49961718536	0.408960327473	8098.86921559	144.230314885	568.886613563	13.2118700178	605.424676391	10.7734692365	8612.02523813	199.966540879	2639.34321466	47.5081186817	2769.98054655	139.445620686
84	5.45243333333	0.151831459858	5.8804974359	0.096075553835	6.45927692308	0.162348498091	7.26012820513	0.0685251880247	8236.60092899	29.8802448747	588.359490184	9.60895554702	615.726815405	2.25888718475	8899.80473257	147.942942142	2655.88150513	33.7427116945	2856.55091282	54.5880391753
104	5.45973333333	0.0547313663168	6.34455660451	0.264711232279	6.50433846154	0.0428654865927	7.84545143745	0.246512403897	8274.19696765	28.3994489206	628.201378721	5.08459371886	618.57657502	2.09857587748	9497.62262377	75.2267331066	2673.1764359	24.7737287907	2732.25680528	87.0737297658
128	5.15461538462	0.0185787698822	6.54149641838	0.151639047718	6.13436410256	0.0429418437668	8.24161066478	0.199172371246	8302.96240234	55.644398589	644.275962879	6.3071970047	620.688792067	4.15670129718	9736.22731486	96.9471788618	2593.25585385	7.69569320251	2670.63148212	73.868864682
