#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,4140.0,3880.0,2860.0
1,4700.0,4190.0,3690.0
2,5233.33333333,4706.66666667,4066.66666667
3,5440.0,5005.0,4540.0
4,5524.0,5212.0,4852.0
5,5580.0,5280.0,4970.0
6,5537.14285714,5357.14285714,5054.28571429
7,5552.5,5440.0,5130.0
8,5575.55555556,5484.44444444,5206.66666667
9,5606.0,5444.0,5242.0
10,5634.54545455,5458.18181818,5296.36363636
11,5631.66666667,5478.33333333,5291.66666667
12,5638.46153846,5467.69230769,5358.46153846
13,5648.57142857,5475.71428571,5408.57142857
14,5648.0,5469.33333333,5445.33333333
15,5590.0,5470.0,5453.75
16,5592.94117647,5487.05882353,5381.17647059
17,5580.0,5486.66666667,5392.22222222
18,5562.10526316,5501.05263158,5388.42105263
19,5575.0,5497.0,5427.0
20,5590.47619048,5520.95238095,5456.19047619
21,5589.09090909,5540.0,5480.90909091
22,5580.86956522,5545.2173913,5500.0
23,5600.83333333,5565.0,5523.33333333
24,5605.6,5568.0,5537.6
25,5584.61538462,5578.46153846,5566.92307692
26,5601.48148148,5574.07407407,5584.44444444
27,5597.14285714,5580.0,5583.57142857
28,5550.34482759,5523.44827586,5513.79310345
29,5559.33333333,5526.66666667,5484.0
30,5576.12903226,5541.93548387,5494.83870968
31,5588.75,5540.625,5530.0
32,5586.06060606,5540.60606061,5536.96969697
33,5591.17647059,5545.88235294,5540.58823529
34,5548.0,5550.85714286,5538.28571429
35,5532.77777778,5562.22222222,5527.22222222
36,5529.72972973,5568.10810811,5511.35135135
37,5520.52631579,5571.57894737,5517.36842105
38,5519.48717949,5567.17948718,5525.12820513
39,5519.5,5561.0,5525.0
40,5524.87804878,5541.95121951,5528.29268293
41,5530.0,5537.14285714,5531.9047619
42,5535.81395349,5541.86046512,5536.27906977
43,5534.54545455,5536.81818182,5547.72727273
44,5550.66666667,5540.88888889,5556.88888889
45,5546.95652174,5542.60869565,5566.95652174
46,5541.27659574,5547.65957447,5574.04255319
47,5537.91666667,5550.41666667,5584.58333333
48,5545.71428571,5493.06122449,5581.63265306
49,5546.4,5458.4,5583.6
50,5547.45098039,5466.2745098,5585.88235294
51,5546.53846154,5474.61538462,5594.23076923
52,5552.83018868,5475.47169811,5602.64150943
53,5557.40740741,5482.96296296,5604.44444444
54,5548.72727273,5484.72727273,5608.72727273
55,5549.64285714,5480.35714286,5614.28571429
56,5541.40350877,5439.29824561,5607.71929825
57,5521.03448276,5446.20689655,5558.27586207
58,5510.50847458,5439.66101695,5565.42372881
59,5506.33333333,5447.33333333,5561.33333333
60,5508.19672131,5459.67213115,5568.19672131
61,5507.74193548,5464.51612903,5581.93548387
62,5505.07936508,5453.96825397,5584.76190476
63,5502.5,5456.5625,5586.5625
64,5500.92307692,5463.69230769,5592.30769231
65,5506.96969697,5468.48484848,5596.06060606
66,5509.55223881,5477.01492537,5600.89552239
67,5516.17647059,5479.41176471,5604.11764706
68,5517.10144928,5487.82608696,5608.98550725
69,5521.14285714,5491.14285714,5611.14285714
70,5517.74647887,5473.23943662,5609.57746479
71,5515.83333333,5480.27777778,5614.72222222
72,5517.80821918,5485.47945205,5616.98630137
73,5519.45945946,5486.75675676,5620.54054054
74,5517.33333333,5495.73333333,5628.26666667
75,5513.42105263,5497.63157895,5569.73684211
76,5512.72727273,5500.77922078,5499.48051948
77,5505.64102564,5504.87179487,5504.1025641
78,5447.34177215,5508.10126582,5509.62025316
79,5446.75,5510.0,5514.75
80,5451.85185185,5513.08641975,5517.5308642
81,5447.07317073,5509.26829268,5508.53658537
82,5460.24096386,5445.06024096,5514.21686747
83,5458.33333333,5454.04761905,5516.9047619
84,5454.82352941,5464.47058824,5519.76470588
85,5459.06976744,5469.06976744,5524.18604651
86,5458.3908046,5472.18390805,5515.63218391
87,5455.0,5459.31818182,5501.36363636
88,5446.74157303,5454.83146067,5504.71910112
89,5450.22222222,5463.11111111,5511.11111111
