#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,0.0,0.0,0.0
1,320.0,320.0,320.0
2,426.666666667,426.666666667,426.666666667
3,480.0,480.0,480.0
4,512.0,512.0,512.0
5,533.333333333,533.333333333,533.333333333
6,548.571428571,548.571428571,548.571428571
7,560.0,560.0,560.0
8,568.888888889,568.888888889,568.888888889
9,576.0,576.0,576.0
10,581.818181818,581.818181818,581.818181818
11,586.666666667,586.666666667,586.666666667
12,590.769230769,590.769230769,590.769230769
13,594.285714286,594.285714286,594.285714286
14,597.333333333,597.333333333,597.333333333
15,600.0,600.0,600.0
16,602.352941176,602.352941176,602.352941176
17,604.444444444,604.444444444,604.444444444
18,606.315789474,606.315789474,606.315789474
19,608.0,608.0,608.0
20,609.523809524,609.523809524,609.523809524
21,610.909090909,610.909090909,610.909090909
22,612.173913043,612.173913043,612.173913043
23,613.333333333,613.333333333,613.333333333
24,614.4,614.4,614.4
25,615.384615385,615.384615385,615.384615385
26,616.296296296,616.296296296,616.296296296
27,617.142857143,617.142857143,617.142857143
28,617.931034483,617.931034483,617.931034483
29,618.666666667,618.666666667,618.666666667
30,619.35483871,619.35483871,619.35483871
31,620.0,620.0,620.0
32,620.606060606,620.606060606,620.606060606
33,621.176470588,621.176470588,621.176470588
34,621.714285714,621.714285714,621.714285714
35,622.222222222,622.222222222,622.222222222
36,622.702702703,622.702702703,622.702702703
37,623.157894737,623.157894737,623.157894737
38,623.58974359,623.58974359,623.58974359
39,624.0,624.0,624.0
40,624.390243902,624.390243902,624.390243902
41,624.761904762,624.761904762,624.761904762
42,625.11627907,625.11627907,625.11627907
43,625.454545455,625.454545455,625.454545455
44,625.777777778,625.777777778,625.777777778
45,626.086956522,626.086956522,626.086956522
46,626.382978723,626.382978723,626.382978723
47,626.666666667,626.666666667,626.666666667
48,626.93877551,626.93877551,626.93877551
49,627.2,627.2,627.2
50,627.450980392,627.450980392,627.450980392
51,627.692307692,627.692307692,627.692307692
52,627.924528302,627.924528302,627.924528302
53,628.148148148,628.148148148,628.148148148
54,628.363636364,628.363636364,628.363636364
55,628.571428571,628.571428571,628.571428571
56,628.771929825,628.771929825,628.771929825
57,628.965517241,628.965517241,628.965517241
58,629.152542373,629.152542373,629.152542373
59,629.333333333,629.333333333,629.333333333
60,629.508196721,629.508196721,629.508196721
61,629.677419355,629.677419355,629.677419355
62,629.841269841,629.841269841,629.841269841
63,630.0,630.0,630.0
64,630.153846154,630.153846154,630.153846154
65,630.303030303,630.303030303,630.303030303
66,630.447761194,630.447761194,630.447761194
67,630.588235294,630.588235294,630.588235294
68,630.724637681,630.724637681,630.724637681
69,630.857142857,630.857142857,630.857142857
70,630.985915493,630.985915493,630.985915493
71,631.111111111,631.111111111,631.111111111
72,631.232876712,631.232876712,631.232876712
