#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3400.0,4100.0,3600.0
1,4840.0,5240.0,4300.0
2,5413.33333333,5713.33333333,4553.33333333
3,6000.0,6200.0,5100.0
4,6240.0,6544.0,5780.0
5,6543.33333333,6723.33333333,6100.0
6,6742.85714286,6894.28571429,6491.42857143
7,6695.0,6805.0,6605.0
8,6880.0,6806.66666667,6720.0
9,6904.0,7018.0,6774.0
10,6892.72727273,7100.0,6898.18181818
11,6828.33333333,7181.66666667,6966.66666667
12,6723.07692308,7210.76923077,7053.84615385
13,6721.42857143,7230.0,7131.42857143
14,6722.66666667,7253.33333333,7164.0
15,6737.5,7205.0,7192.5
16,6734.11764706,7228.23529412,7258.82352941
17,6786.66666667,7247.77777778,7346.66666667
18,6805.26315789,7284.21052632,7330.52631579
19,6765.0,7214.0,7308.0
20,6720.95238095,7206.66666667,7322.85714286
21,6739.09090909,7219.09090909,7372.72727273
22,6784.34782609,7238.26086957,7361.73913043
23,6836.66666667,7224.16666667,7412.5
24,6869.6,7240.8,7441.6
25,6933.84615385,7258.46153846,7475.38461538
26,6942.22222222,7277.77777778,7488.14814815
27,6950.71428571,7265.71428571,7518.57142857
28,6982.06896552,7266.89655172,7575.86206897
29,7006.66666667,7280.66666667,7594.66666667
30,7047.74193548,7274.19354839,7613.5483871
31,7093.75,7291.875,7641.875
32,7124.84848485,7323.03030303,7668.48484848
33,7131.17647059,7342.35294118,7667.64705882
34,7164.0,7342.28571429,7669.71428571
35,7181.11111111,7343.88888889,7678.33333333
36,7211.89189189,7363.24324324,7689.72972973
37,7213.68421053,7363.15789474,7658.42105263
38,7213.84615385,7334.87179487,7637.43589744
39,7218.5,7318.0,7628.5
40,7252.68292683,7316.58536585,7630.24390244
41,7261.9047619,7321.9047619,7589.52380952
42,7273.02325581,7321.86046512,7546.51162791
43,7231.36363636,7269.54545455,7553.18181818
44,7184.88888889,7229.33333333,7546.66666667
45,7167.39130435,7223.91304348,7545.2173913
46,7182.9787234,7220.42553191,7549.36170213
47,7180.41666667,7221.66666667,7551.25
48,7185.30612245,7222.44897959,7546.53061224
49,7183.6,7216.4,7552.0
50,7203.92156863,7216.8627451,7554.50980392
51,7206.53846154,7196.92307692,7541.53846154
52,7196.98113208,7200.0,7540.37735849
53,7202.96296296,7200.0,7540.37037037
54,7210.90909091,7195.27272727,7530.54545455
55,7223.57142857,7161.07142857,7536.07142857
56,7223.85964912,7158.94736842,7525.61403509
57,7218.96551724,7163.10344828,7515.17241379
58,7211.86440678,7164.40677966,7505.42372881
59,7225.33333333,7169.66666667,7516.0
60,7229.50819672,7174.75409836,7517.37704918
61,7225.80645161,7172.25806452,7522.25806452
62,7236.19047619,7171.11111111,7538.73015873
63,7230.3125,7169.375,7534.0625
64,7221.53846154,7182.46153846,7535.07692308
65,7188.18181818,7190.60606061,7521.21212121
66,7191.64179104,7198.80597015,7520.59701493
67,7197.64705882,7202.35294118,7523.23529412
68,7175.07246377,7198.84057971,7522.60869565
69,7168.28571429,7204.85714286,7507.42857143
70,7176.33802817,7209.57746479,7406.1971831
71,7180.55555556,7222.77777778,7352.77777778
72,7195.89041096,7223.01369863,7374.24657534
73,7208.10810811,7181.62162162,7369.72972973
74,7205.6,7090.13333333,7382.66666667
75,7208.42105263,7001.05263158,7400.52631579
76,7207.27272727,6992.72727273,7412.46753247
77,7199.48717949,6998.71794872,7434.87179487
78,7194.43037975,7003.5443038,7447.59493671
79,7191.75,7010.0,7459.0
80,7186.66666667,7025.18518519,7467.90123457
81,7179.75609756,7033.41463415,7466.58536585
82,7181.44578313,7044.81927711,7469.39759036
83,7170.23809524,7057.85714286,7474.04761905
84,7175.29411765,7067.05882353,7470.82352941
85,7180.0,7077.6744186,7453.02325581
86,7176.09195402,7087.35632184,7472.64367816
87,7172.04545455,7099.77272727,7477.95454545
88,7170.11235955,7108.08988764,7482.47191011
89,7156.44444444,7103.11111111,7481.77777778
