#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3400.0,2500.0,2900.0
1,4560.0,4390.0,4520.0
2,5053.33333333,5060.0,4626.66666667
3,5395.0,5420.0,4885.0
4,5784.0,5588.0,5352.0
5,6076.66666667,5903.33333333,5566.66666667
6,6028.57142857,6048.57142857,5765.71428571
7,6172.5,6207.5,5897.5
8,6306.66666667,6157.77777778,5984.44444444
9,6290.0,6248.0,6052.0
10,6254.54545455,6360.0,5996.36363636
11,6360.0,6440.0,6061.66666667
12,6406.15384615,6390.76923077,6163.07692308
13,6451.42857143,6397.14285714,6185.71428571
14,6522.66666667,6445.33333333,6222.66666667
15,6571.25,6436.25,6250.0
16,6624.70588235,6404.70588235,6260.0
17,6667.77777778,6374.44444444,6282.22222222
18,6695.78947368,6322.10526316,6227.36842105
19,6705.0,6318.0,6215.0
20,6652.38095238,6325.71428571,6242.85714286
21,6690.0,6348.18181818,6276.36363636
22,6734.7826087,6350.43478261,6285.2173913
23,6754.16666667,6357.5,6297.5
24,6745.6,6369.6,6291.2
25,6713.84615385,6388.46153846,6285.38461538
26,6718.51851852,6422.96296296,6285.18518519
27,6750.0,6440.0,6290.71428571
28,6730.34482759,6460.0,6313.79310345
29,6758.66666667,6461.33333333,6333.33333333
30,6770.96774194,6468.38709677,6348.38709677
31,6790.625,6451.875,6344.375
32,6803.03030303,6466.06060606,6362.42424242
33,6812.94117647,6470.58823529,6367.64705882
34,6824.0,6430.85714286,6385.14285714
35,6835.0,6445.55555556,6395.0
36,6842.16216216,6472.97297297,6414.05405405
37,6860.52631579,6487.36842105,6420.52631579
38,6864.1025641,6485.12820513,6416.41025641
39,6869.5,6491.0,6437.0
40,6875.12195122,6487.80487805,6462.43902439
41,6879.04761905,6494.28571429,6462.85714286
42,6883.25581395,6503.72093023,6468.8372093
43,6894.09090909,6491.36363636,6476.81818182
44,6853.33333333,6497.33333333,6460.0
45,6867.82608696,6516.52173913,6480.0
46,6886.80851064,6542.9787234,6490.21276596
47,6904.58333333,6565.0,6477.91666667
48,6915.51020408,6558.36734694,6479.59183673
49,6905.6,6556.4,6471.2
50,6916.47058824,6580.78431373,6478.03921569
51,6926.92307692,6587.30769231,6483.84615385
52,6936.22641509,6624.52830189,6487.9245283
53,6947.77777778,6654.07407407,6485.92592593
54,6953.81818182,6666.18181818,6493.45454545
55,6961.42857143,6674.28571429,6458.21428571
56,6936.49122807,6696.84210526,6442.45614035
57,6827.93103448,6709.65517241,6457.93103448
58,6723.05084746,6717.28813559,6473.55932203
59,6621.66666667,6743.33333333,6461.0
60,6523.60655738,6762.95081967,6453.44262295
61,6428.70967742,6794.51612903,6451.29032258
62,6336.82539683,6817.14285714,6467.93650794
63,6247.8125,6833.4375,6480.0
64,6161.53846154,6860.0,6489.53846154
65,6161.51515152,6771.21212121,6486.06060606
66,6179.10447761,6679.70149254,6481.49253731
67,6174.41176471,6590.88235294,6478.82352941
68,6201.44927536,6504.63768116,6483.76811594
69,6215.42857143,6420.85714286,6497.71428571
70,6225.63380282,6339.43661972,6517.74647887
71,6226.94444444,6336.11111111,6525.83333333
72,6229.5890411,6359.45205479,6533.15068493
73,6248.37837838,6381.08108108,6553.51351351
74,6268.53333333,6399.73333333,6558.93333333
75,6290.26315789,6410.78947368,6560.52631579
76,6303.63636364,6426.75324675,6567.53246753
77,6314.1025641,6432.82051282,6564.61538462
78,6316.96202532,6449.36708861,6581.51898734
79,6332.25,6477.0,6590.5
80,6351.35802469,6500.0,6592.09876543
81,6369.02439024,6505.85365854,6606.58536585
82,6379.27710843,6522.89156627,6615.90361446
83,6395.0,6541.9047619,6624.76190476
84,6407.29411765,6564.70588235,6628.23529412
85,6415.11627907,6574.65116279,6641.86046512
86,6429.65517241,6584.36781609,6656.32183908
87,6454.77272727,6601.36363636,6666.36363636
88,6467.86516854,6597.07865169,6671.46067416
89,6476.0,6606.66666667,6684.88888889
