#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3080.0,3400.0,3660.0
1,4140.0,4250.0,4750.0
2,4186.66666667,4933.33333333,4973.33333333
3,4585.0,5195.0,4820.0
4,4852.0,5172.0,4952.0
5,4906.66666667,5383.33333333,5096.66666667
6,5077.14285714,5485.71428571,5225.71428571
7,5180.0,5530.0,5320.0
8,5237.77777778,5584.44444444,5368.88888889
9,5284.0,5590.0,5398.0
10,5314.54545455,5592.72727273,5409.09090909
11,5333.33333333,5628.33333333,5453.33333333
12,5064.61538462,5676.92307692,5490.76923077
13,5131.42857143,5691.42857143,5534.28571429
14,5164.0,5705.33333333,5525.33333333
15,5205.0,5737.5,5521.25
16,5230.58823529,5761.17647059,5538.82352941
17,5262.22222222,5780.0,5541.11111111
18,5278.94736842,5790.52631579,5547.36842105
19,5297.0,5805.0,5554.0
20,5312.38095238,5799.04761905,5547.61904762
21,5325.45454545,5805.45454545,5549.09090909
22,5334.7826087,5813.91304348,5570.43478261
23,5343.33333333,5822.5,5588.33333333
24,5355.2,5829.6,5585.6
25,5368.46153846,5833.07692308,5598.46153846
26,5384.44444444,5840.74074074,5605.92592593
27,5394.28571429,5753.57142857,5606.42857143
28,5400.68965517,5766.89655172,5547.5862069
29,5363.33333333,5771.33333333,5560.66666667
30,5370.96774194,5776.12903226,5523.87096774
31,5385.0,5795.0,5525.0
32,5389.09090909,5808.48484848,5534.54545455
33,5393.52941176,5802.35294118,5538.82352941
34,5406.28571429,5805.14285714,5552.0
35,5415.55555556,5810.55555556,5552.77777778
36,5421.62162162,5811.35135135,5563.24324324
37,5427.89473684,5803.15789474,5563.15789474
38,5431.79487179,5807.17948718,5572.30769231
39,5442.5,5806.5,5573.0
40,5445.36585366,5811.2195122,5558.53658537
41,5458.57142857,5818.0952381,5565.23809524
42,5468.37209302,5821.86046512,5573.02325581
43,5461.36363636,5828.63636364,5580.90909091
44,5470.66666667,5833.77777778,5584.0
45,5475.65217391,5836.08695652,5573.47826087
46,5483.82978723,5830.63829787,5573.19148936
47,5488.75,5823.75,5578.33333333
48,5491.83673469,5829.3877551,5577.55102041
49,5495.2,5832.0,5587.2
50,5503.52941176,5833.7254902,5589.80392157
51,5507.30769231,5834.23076923,5593.84615385
52,5515.47169811,5835.8490566,5598.11320755
53,5518.14814815,5838.88888889,5602.22222222
54,5524.72727273,5821.81818182,5608.0
55,5526.07142857,5828.21428571,5609.64285714
56,5532.98245614,5830.52631579,5602.45614035
57,5519.65517241,5828.62068966,5581.37931034
58,5520.0,5830.50847458,5583.38983051
59,5530.0,5829.0,5585.66666667
60,5533.1147541,5823.60655738,5594.42622951
61,5540.96774194,5824.83870968,5599.67741935
62,5544.44444444,5830.47619048,5601.58730159
63,5547.5,5830.9375,5603.75
64,5550.15384615,5829.23076923,5543.69230769
65,5551.51515152,5816.96969697,5546.96969697
66,5558.20895522,5819.10447761,5551.04477612
67,5561.47058824,5818.52941176,5557.94117647
68,5564.63768116,5817.68115942,5563.1884058
69,5565.71428571,5818.0,5561.14285714
70,5565.63380282,5817.18309859,5509.85915493
71,5569.72222222,5819.16666667,5456.38888889
72,5575.61643836,5814.52054795,5402.73972603
73,5578.91891892,5816.75675676,5409.45945946
74,5584.0,5816.26666667,5414.93333333
75,5579.21052632,5816.57894737,5421.84210526
76,5580.25974026,5817.66233766,5425.97402597
77,5583.33333333,5817.17948718,5433.07692308
78,5575.69620253,5816.70886076,5438.48101266
79,5580.25,5814.5,5443.0
80,5573.58024691,5813.82716049,5446.91358025
81,5531.2195122,5813.17073171,5405.6097561
82,5538.31325301,5782.40963855,5418.07228916
83,5541.9047619,5773.0952381,5433.33333333
84,5544.23529412,5776.94117647,5441.17647059
85,5546.74418605,5776.51162791,5447.6744186
86,5535.40229885,5779.08045977,5451.03448276
87,5538.40909091,5780.22727273,5436.81818182
88,5542.24719101,5774.60674157,5431.46067416
89,5551.33333333,5777.33333333,5437.77777778
