#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3180.0,4640.0,2520.0
1,3770.0,4910.0,4010.0
2,3880.0,5260.0,4566.66666667
3,4250.0,5230.0,4805.0
4,4560.0,5316.0,4888.0
5,4576.66666667,5416.66666667,5026.66666667
6,4711.42857143,5345.71428571,5068.57142857
7,4815.0,5332.5,5105.0
8,4853.33333333,5331.11111111,5157.77777778
9,4872.0,5322.0,5128.0
10,4880.0,5332.72727273,5130.90909091
11,4921.66666667,5325.0,5195.0
12,4956.92307692,5324.61538462,5210.76923077
13,4980.0,5324.28571429,5205.71428571
14,4992.0,5361.33333333,5232.0
15,4998.75,5361.25,5225.0
16,4992.94117647,5345.88235294,5245.88235294
17,5002.22222222,5328.88888889,5256.66666667
18,5028.42105263,5326.31578947,5272.63157895
19,5038.0,5302.0,5284.0
20,5060.0,5291.42857143,5265.71428571
21,5081.81818182,5274.54545455,5271.81818182
22,5120.86956522,5276.52173913,5284.34782609
23,5111.66666667,5264.16666667,5295.0
24,5138.4,5249.6,5304.0
25,5136.92307692,5252.30769231,5302.30769231
26,5129.62962963,5250.37037037,5309.62962963
27,5145.71428571,5234.28571429,5311.42857143
28,5127.5862069,5226.89655172,5308.27586207
29,5125.33333333,5241.33333333,5307.33333333
30,5123.22580645,5254.19354839,5310.96774194
31,5120.0,5251.25,5313.75
32,5110.90909091,5238.78787879,5304.24242424
33,5108.82352941,5230.58823529,5306.47058824
34,5101.14285714,5235.42857143,5313.14285714
35,5120.55555556,5232.77777778,5313.88888889
36,5122.16216216,5233.51351351,5319.45945946
37,5130.52631579,5245.78947368,5328.42105263
38,5125.12820513,5236.92307692,5336.92307692
39,5141.5,5236.5,5333.5
40,5132.68292683,5239.51219512,5340.97560976
41,5153.80952381,5225.71428571,5344.28571429
42,5167.44186047,5231.1627907,5351.62790698
43,5163.18181818,5232.72727273,5350.90909091
44,5160.44444444,5224.0,5355.11111111
45,5172.60869565,5231.73913043,5343.47826087
46,5184.68085106,5231.06382979,5353.61702128
47,5190.41666667,5230.83333333,5346.25
48,5189.79591837,5223.26530612,5358.36734694
49,5186.8,5218.0,5352.8
50,5185.88235294,5214.11764706,5344.70588235
51,5183.07692308,5216.92307692,5336.92307692
52,5173.96226415,5218.11320755,5346.79245283
53,5174.44444444,5215.55555556,5341.48148148
54,5178.18181818,5219.27272727,5341.09090909
55,5182.14285714,5214.28571429,5340.71428571
56,5185.26315789,5221.40350877,5339.29824561
57,5185.51724138,5218.27586207,5334.13793103
58,5193.55932203,5211.18644068,5341.69491525
59,5196.33333333,5209.0,5335.0
60,5208.19672131,5205.24590164,5331.47540984
61,5214.19354839,5203.22580645,5327.41935484
62,5221.58730159,5211.42857143,5335.23809524
63,5229.0625,5215.3125,5339.375
64,5233.53846154,5213.84615385,5338.76923077
65,5237.87878788,5215.45454545,5340.0
66,5260.29850746,5217.91044776,5347.1641791
67,5290.58823529,5222.64705882,5350.88235294
68,5295.94202899,5225.2173913,5352.75362319
69,5299.14285714,5227.42857143,5358.28571429
70,5298.5915493,5226.76056338,5357.46478873
71,5297.22222222,5222.22222222,5359.44444444
72,5299.7260274,5219.7260274,5361.36986301
73,5301.35135135,5221.35135135,5352.16216216
74,5298.66666667,5226.66666667,5353.06666667
75,5302.10526316,5230.78947368,5353.94736842
76,5303.11688312,5226.49350649,5355.32467532
77,5298.97435897,5228.97435897,5348.46153846
78,5301.26582278,5224.55696203,5351.64556962
79,5303.25,5222.75,5346.75
80,5298.7654321,5222.71604938,5343.95061728
81,5301.2195122,5236.09756098,5345.12195122
82,5293.73493976,5305.78313253,5362.1686747
83,5299.52380952,5376.42857143,5429.04761905
84,5298.11764706,5444.0,5491.76470588
85,5290.93023256,5487.6744186,5513.95348837
86,5299.31034483,5449.88505747,5465.28735632
87,5294.54545455,168.409090909,5417.72727273
