#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1900.0,1920.0,1960.0
1,2100.0,2200.0,2430.0
2,2200.0,2440.0,2420.0
3,2155.0,2200.0,2430.0
4,2188.0,2408.0,2592.0
5,2270.0,2463.33333333,2673.33333333
6,2394.28571429,2531.42857143,2688.57142857
7,2455.0,2600.0,2787.5
8,2511.11111111,2633.33333333,2842.22222222
9,2592.0,2696.0,2854.0
10,2614.54545455,2736.36363636,2914.54545455
11,2663.33333333,2756.66666667,2893.33333333
12,2670.76923077,2803.07692308,2904.61538462
13,2725.71428571,2832.85714286,2954.28571429
14,2744.0,2846.66666667,2997.33333333
15,2747.5,2835.0,3010.0
16,2780.0,2807.05882353,3037.64705882
17,2812.22222222,2810.0,3058.88888889
18,2829.47368421,2816.84210526,3051.57894737
19,2850.0,2831.0,3062.0
20,2847.61904762,2845.71428571,3088.57142857
21,2846.36363636,2854.54545455,3110.0
22,2856.52173913,2879.13043478,3131.30434783
23,2874.16666667,2891.66666667,3161.66666667
24,2878.4,2893.6,3176.8
25,2876.92307692,2910.0,3201.53846154
26,2888.88888889,2907.40740741,3234.81481481
27,2895.71428571,2921.42857143,3230.71428571
28,2907.5862069,2924.82758621,3228.96551724
29,2904.66666667,2920.66666667,3230.66666667
30,2910.96774194,2910.32258065,3227.09677419
31,2920.0,2902.5,3233.125
32,2935.75757576,2898.18181818,3233.93939394
33,2948.23529412,2898.23529412,3226.47058824
34,2956.0,2890.85714286,3218.85714286
35,2961.11111111,2880.55555556,3200.55555556
36,2958.91891892,2875.13513514,3190.27027027
37,2955.78947368,2872.10526316,3190.52631579
38,2960.51282051,2873.84615385,3185.12820513
39,2969.5,2870.5,3177.5
40,2977.56097561,2872.19512195,3181.95121951
41,2985.23809524,2883.33333333,3173.80952381
42,2979.53488372,2889.30232558,3176.27906977
43,2990.0,2901.81818182,3171.81818182
44,2992.0,2905.33333333,3170.22222222
45,2997.82608696,2896.95652174,3165.65217391
46,3002.9787234,2891.4893617,3159.57446809
47,3010.83333333,2906.25,3157.08333333
48,3022.04081633,2917.95918367,3152.65306122
49,3030.0,2934.8,3143.2
50,3029.41176471,2945.09803922,3140.0
51,3036.15384615,2948.46153846,3134.23076923
52,3038.11320755,2964.52830189,3137.73584906
53,3046.66666667,2967.40740741,3139.25925926
54,3049.45454545,2970.54545455,3127.63636364
55,3055.71428571,2980.0,3130.35714286
56,3055.78947368,2992.28070175,3125.61403509
57,3052.06896552,2995.17241379,3129.65517241
58,3054.91525424,2999.3220339,3124.06779661
59,3054.0,3001.33333333,3120.33333333
60,3059.01639344,2998.03278689,3121.63934426
61,3059.35483871,3007.41935484,3123.5483871
62,3060.31746032,3013.96825397,3123.17460317
63,3059.0625,3015.3125,3121.5625
64,3061.23076923,3015.69230769,3117.84615385
65,3063.93939394,3016.66666667,3116.06060606
66,3069.85074627,3015.2238806,3115.82089552
67,3071.47058824,3018.52941176,3116.76470588
68,3075.36231884,3025.2173913,3115.94202899
69,3083.42857143,3034.85714286,3108.85714286
70,3095.21126761,3040.28169014,3112.3943662
71,3099.72222222,3048.05555556,3107.77777778
72,3097.80821918,3050.1369863,3110.1369863
73,3102.43243243,3057.02702703,3105.67567568
74,3100.0,3065.06666667,3105.33333333
75,3102.10526316,3073.15789474,3103.15789474
76,3105.19480519,3071.42857143,3101.81818182
77,3106.41025641,3075.38461538,3103.58974359
78,3103.5443038,3076.70886076,3106.58227848
79,3105.75,3081.5,3106.5
80,3102.4691358,3093.08641975,3104.9382716
81,3103.41463415,3091.46341463,3102.68292683
82,3101.44578313,3091.56626506,3104.57831325
83,3105.71428571,3094.76190476,3107.14285714
84,3107.52941176,3099.29411765,3106.11764706
85,3105.58139535,3105.11627907,3104.18604651
86,3105.97701149,3108.50574713,3105.28735632
87,3102.5,3112.72727273,3108.40909091
88,3100.0,3117.30337079,3113.25842697
89,3098.66666667,3119.77777778,3123.11111111
