#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,1580.0,1640.0,1620.0
1,1590.0,1840.0,1850.0
2,1793.33333333,1906.66666667,1880.0
3,1915.0,1705.0,1715.0
4,2012.0,1620.0,1680.0
5,2070.0,1733.33333333,1743.33333333
6,2120.0,1831.42857143,1848.57142857
7,2172.5,1827.5,1912.5
8,2184.44444444,1875.55555556,1964.44444444
9,2194.0,1912.0,2008.0
10,2194.54545455,1841.81818182,2027.27272727
11,2205.0,1728.33333333,2070.0
12,2204.61538462,1706.15384615,2106.15384615
13,2200.0,1645.71428571,2128.57142857
14,2202.66666667,1648.0,2148.0
15,2197.5,1688.75,2167.5
16,2180.0,1718.82352941,2183.52941176
17,2177.77777778,1711.11111111,2207.77777778
18,2181.05263158,1744.21052632,2214.73684211
19,2189.0,1769.0,2219.0
20,2190.47619048,1787.61904762,2230.47619048
21,2183.63636364,1814.54545455,2235.45454545
22,2180.86956522,1833.04347826,2244.34782609
23,2179.16666667,1852.5,2250.83333333
24,2187.2,1873.6,2261.6
25,2193.84615385,1871.53846154,2257.69230769
26,2199.25925926,1856.2962963,2262.22222222
27,2196.42857143,1868.57142857,2269.28571429
28,2199.31034483,1883.44827586,2271.03448276
29,2199.33333333,1899.33333333,2280.66666667
30,2209.67741935,1880.64516129,2294.83870968
31,2223.125,1888.75,2299.375
32,2227.87878788,1896.36363636,2307.87878788
33,2228.82352941,1904.11764706,2313.52941176
34,2242.28571429,1902.85714286,2316.57142857
35,2248.88888889,1908.88888889,2325.55555556
36,2255.67567568,1920.0,2324.32432432
37,2262.10526316,1928.94736842,2327.89473684
38,2270.76923077,1936.41025641,2329.74358974
39,2278.5,1948.0,2336.0
40,2279.51219512,1934.63414634,2332.68292683
41,2278.57142857,1949.04761905,2334.76190476
42,2283.72093023,1955.34883721,2334.88372093
43,2291.36363636,1968.18181818,2337.27272727
44,2295.11111111,1976.0,2340.0
45,2299.13043478,1988.26086957,2342.60869565
46,2302.9787234,1991.06382979,2340.42553191
47,2307.91666667,1956.25,2340.0
48,2311.83673469,1922.85714286,2340.40816327
49,2317.2,1890.8,2343.2
50,2321.17647059,1860.0,2345.09803922
51,2325.0,1868.84615385,2347.30769231
52,2329.81132075,1876.22641509,2356.60377358
53,2335.55555556,1887.40740741,2360.74074074
54,2344.36363636,1896.0,2362.18181818
55,2347.5,1900.35714286,2362.14285714
56,2349.12280702,1909.47368421,2361.40350877
57,2357.93103448,1914.48275862,2363.10344828
58,2360.0,1921.69491525,2360.6779661
59,2362.0,1929.66666667,2360.33333333
60,2360.6557377,1935.08196721,2360.0
61,2360.32258065,1940.32258065,2361.93548387
62,2363.49206349,1945.3968254,2361.58730159
63,2363.125,1952.5,2362.1875
64,2367.07692308,1960.92307692,2362.15384615
65,2364.84848485,1975.15151515,2363.33333333
66,2364.47761194,1983.58208955,2362.3880597
67,2367.64705882,1992.35294118,2361.76470588
68,2369.85507246,1996.52173913,2365.2173913
69,2372.28571429,2001.42857143,2365.14285714
70,2375.77464789,2007.32394366,2363.94366197
71,2377.22222222,2014.44444444,2368.88888889
72,2378.35616438,2017.80821918,2367.39726027
73,2380.0,2025.94594595,2369.45945946
74,2379.46666667,2033.86666667,2368.0
75,2381.31578947,2037.89473684,2369.73684211
76,2380.0,2039.74025974,2370.38961039
77,2378.20512821,2041.53846154,2370.25641026
78,2377.46835443,2046.32911392,2371.64556962
79,2377.25,2047.0,2374.5
80,2378.27160494,2051.85185185,2376.79012346
81,2379.51219512,2056.82926829,2377.56097561
82,2381.20481928,2058.79518072,2378.31325301
83,2378.0952381,2060.0,2380.0
84,2378.35294118,2064.0,2378.35294118
85,2379.30232558,2066.97674419,2376.74418605
86,2379.54022989,2069.42528736,2376.32183908
87,2378.18181818,2071.13636364,2375.45454545
88,2378.20224719,2071.91011236,2375.28089888
89,2380.22222222,2073.77777778,2375.33333333
