#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,3100.0,3120.0,2760.0
1,4330.0,4210.0,4260.0
2,4826.66666667,4793.33333333,4920.0
3,5035.0,5125.0,5175.0
4,5180.0,5288.0,5316.0
5,5276.66666667,5410.0,5416.66666667
6,5354.28571429,5480.0,5442.85714286
7,5445.0,5555.0,5500.0
8,5451.11111111,5646.66666667,5540.0
9,5506.0,5684.0,5556.0
10,5532.72727273,5732.72727273,5618.18181818
11,5566.66666667,5803.33333333,5666.66666667
12,5600.0,5812.30769231,5701.53846154
13,5608.57142857,5817.14285714,5717.14285714
14,5616.0,5834.66666667,5748.0
15,5620.0,5853.75,5766.25
16,5624.70588235,5861.17647059,5788.23529412
17,5636.66666667,5866.66666667,5805.55555556
18,5658.94736842,5871.57894737,5809.47368421
19,5662.0,5875.0,5802.0
20,5655.23809524,5882.85714286,5803.80952381
21,5666.36363636,5885.45454545,5815.45454545
22,5673.04347826,5890.43478261,5834.7826087
23,5669.16666667,5887.5,5851.66666667
24,5669.6,5887.2,5858.4
25,5670.76923077,5892.30769231,5853.84615385
26,5671.11111111,5894.81481481,5859.25925926
27,5681.42857143,5902.85714286,5865.71428571
28,5698.62068966,5909.65517241,5870.34482759
29,5700.66666667,5916.66666667,5886.66666667
30,5694.83870968,5925.80645161,5889.03225806
31,5694.375,5930.0,5897.5
32,5702.42424242,5938.18181818,5901.21212121
33,5709.41176471,5941.76470588,5895.88235294
34,5713.14285714,5945.71428571,5893.71428571
35,5722.22222222,5945.0,5891.11111111
36,5714.59459459,5930.81081081,5889.18918919
37,5702.63157895,5931.05263158,5890.0
38,5706.15384615,5937.43589744,5891.79487179
39,5712.5,5941.5,5891.5
40,5719.02439024,5947.80487805,5894.63414634
41,5724.76190476,5947.61904762,5895.71428571
42,5731.1627907,5957.20930233,5899.53488372
43,5722.72727273,5958.18181818,5891.81818182
44,5719.11111111,5957.33333333,5898.66666667
45,5717.39130435,5954.7826087,5897.39130435
46,5712.34042553,5949.36170213,5889.36170213
47,5713.33333333,5955.0,5886.25
48,5714.28571429,5956.73469388,5884.89795918
49,5713.6,5957.6,5891.6
50,5714.90196078,5957.25490196,5892.54901961
51,5715.76923077,5959.23076923,5892.30769231
52,5713.58490566,5955.8490566,5895.47169811
53,5712.96296296,5924.44444444,5891.85185185
54,5715.27272727,5910.90909091,5818.18181818
55,5678.92857143,5910.35714286,5743.57142857
56,5639.29824561,5909.12280702,5747.71929825
57,5630.68965517,5911.37931034,5751.72413793
58,5637.28813559,5911.86440678,5755.25423729
59,5694.33333333,5914.66666667,5761.33333333
60,5705.90163934,5914.09836066,5776.39344262
61,5706.77419355,5918.06451613,5819.67741935
62,5709.52380952,5947.93650794,5836.50793651
63,5710.625,5953.75,5844.375
64,5714.76923077,5957.84615385,5844.61538462
65,5715.75757576,5957.27272727,5846.66666667
66,5710.74626866,5955.2238806,5848.35820896
67,5709.70588235,5936.47058824,5852.35294118
68,5711.01449275,5936.23188406,5852.75362319
69,5712.57142857,5936.85714286,5860.28571429
70,5712.11267606,5938.5915493,5860.84507042
71,5710.83333333,5938.88888889,5861.66666667
72,5711.78082192,5940.82191781,5853.42465753
73,5711.62162162,5940.81081081,5853.78378378
74,5716.53333333,5943.73333333,5858.13333333
75,5718.42105263,5946.84210526,5862.63157895
76,5656.62337662,5942.5974026,5864.41558442
77,5588.20512821,5913.58974359,5868.97435897
78,5521.51898734,5842.78481013,5872.15189873
79,5456.5,5773.75,5871.75
80,5417.03703704,5721.97530864,5869.13580247
81,5423.90243902,5723.65853659,5869.51219512
82,5427.95180723,5744.81927711,5866.74698795
83,5433.57142857,5745.23809524,5865.23809524
84,5439.29411765,5747.29411765,5905.64705882
85,5443.95348837,5746.74418605,5950.23255814
86,5450.57471264,5749.42528736,5989.88505747
87,5455.68181818,5750.0,6003.18181818
88,5460.8988764,5742.47191011,6000.8988764
89,5460.66666667,5742.22222222,5999.55555556
