#Time [s],Throughput [req/s] - rep1,Throughput [req/s] - rep2,Throughput [req/s] - rep3
0,2460.0,2340.0,2140.0
1,3550.0,3670.0,3760.0
2,4186.66666667,4186.66666667,4273.33333333
3,4515.0,4490.0,4435.0
4,4652.0,4684.0,4608.0
5,4686.66666667,4783.33333333,4790.0
6,4777.14285714,4845.71428571,4825.71428571
7,4837.5,4930.0,4862.5
8,4873.33333333,4995.55555556,4915.55555556
9,4866.0,4990.0,4906.0
10,4910.90909091,5029.09090909,4954.54545455
11,4926.66666667,5021.66666667,4970.0
12,4970.76923077,5033.84615385,4980.0
13,4967.14285714,5032.85714286,4991.42857143
14,4992.0,5050.66666667,5000.0
15,5011.25,5055.0,4990.0
16,5030.58823529,5060.0,5002.35294118
17,5044.44444444,5087.77777778,5006.66666667
18,5057.89473684,5089.47368421,5014.73684211
19,5083.0,5099.0,5043.0
20,5100.0,5059.04761905,5046.66666667
21,5098.18181818,5074.54545455,5036.36363636
22,5106.95652174,4997.39130435,5043.47826087
23,5113.33333333,4992.5,5038.33333333
24,5124.0,5003.2,5047.2
25,5138.46153846,5017.69230769,5051.53846154
26,5151.11111111,5028.88888889,5060.0
27,5162.85714286,5048.57142857,5067.14285714
28,5158.62068966,5061.37931034,5075.17241379
29,5162.0,5062.0,5070.66666667
30,5169.67741935,5063.87096774,5077.41935484
31,5184.375,5073.125,5086.25
32,5190.90909091,5078.18181818,5090.3030303
33,5204.70588235,5082.35294118,5097.64705882
34,5209.71428571,5093.71428571,5106.28571429
35,5216.66666667,5085.55555556,5113.88888889
36,5222.7027027,5094.05405405,5111.89189189
37,5236.31578947,5098.42105263,5122.63157895
38,5242.56410256,5109.23076923,5127.17948718
39,5250.5,5111.5,5128.0
40,5256.09756098,5116.09756098,5133.65853659
41,5260.47619048,5117.14285714,5134.76190476
42,5259.06976744,5112.55813953,5137.20930233
43,5264.09090909,5113.63636364,5135.90909091
44,5259.55555556,5116.44444444,5141.33333333
45,5264.34782609,5113.04347826,5146.95652174
46,5265.53191489,5111.91489362,5145.95744681
47,5266.25,5115.0,5150.41666667
48,5270.20408163,5115.91836735,5157.14285714
49,5265.2,5124.4,5162.4
50,5266.2745098,5125.09803922,5165.09803922
51,5270.38461538,5128.46153846,5173.46153846
52,5278.11320755,5128.30188679,5173.58490566
53,5280.37037037,5131.85185185,5170.0
54,5279.63636364,5130.18181818,5174.18181818
55,5286.42857143,5128.21428571,5162.85714286
56,5290.1754386,5130.1754386,5165.96491228
57,5289.31034483,5130.68965517,5155.86206897
58,5297.96610169,5131.52542373,5161.3559322
59,5295.66666667,5121.33333333,5166.33333333
60,5299.3442623,5123.27868852,5169.18032787
61,5299.03225806,5126.4516129,5173.5483871
62,5299.04761905,5127.61904762,5173.33333333
63,5306.5625,5130.625,5177.1875
64,5304.30769231,5133.53846154,5179.07692308
65,5309.39393939,5134.54545455,5182.12121212
66,5311.64179104,5129.25373134,5172.53731343
67,5306.17647059,5133.82352941,5172.35294118
68,5299.42028986,5134.49275362,5175.36231884
69,5315.14285714,5156.57142857,5178.57142857
70,5319.71830986,5184.22535211,5211.26760563
71,5318.88888889,5211.94444444,5238.88888889
72,5324.10958904,5240.82191781,5266.02739726
73,5326.75675676,5266.75675676,5291.62162162
74,5330.13333333,5286.13333333,5316.26666667
75,5324.21052632,5233.42105263,5334.47368421
76,5287.79220779,5182.07792208,5281.81818182
77,5293.58974359,5132.05128205,5230.51282051
78,5296.70886076,5083.29113924,5180.50632911
79,5302.5,5035.75,5131.75
80,5304.44444444,5028.14814815,5084.19753086
81,5304.14634146,5029.75609756,5037.80487805
82,5309.87951807,5031.08433735,4992.53012048
83,5314.52380952,5034.04761905,4948.33333333
84,5313.17647059,5035.29411765,4905.17647059
85,5315.58139535,5040.23255814,4897.20930233
86,5311.26436782,5044.36781609,4905.51724138
87,5318.63636364,5046.59090909,4908.63636364
88,5316.85393258,5049.66292135,4913.48314607
89,5319.11111111,5054.66666667,4918.0
