#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	0.925426923077	0.0185228479839	0.925426923077	0.0185228479839	1.36091666667	0.0396060088897	1.36091666667	0.0396060088897	29.544934395	0.132044812565	29.544934395	0.132044812565	443.924658203	1.99705672639	443.924658203	1.99705672639	1603.60605897	23.1857224451	1603.60605897	23.1857224451
10	1.78033589744	0.0226732536983	1.78033589744	0.0226732536983	2.31210897436	0.0301650758023	2.31210897436	0.0301650758023	143.032180238	0.550433325434	143.032180238	0.550433325434	2164.88691907	8.34996401111	2164.88691907	8.34996401111	2172.33352308	33.126178466	2172.33352308	33.126178466
16	2.04106666667	0.0410063944036	2.04106666667	0.0410063944036	2.6381474359	0.0288417494643	2.6381474359	0.0288417494643	182.036619842	1.79557751373	182.036619842	1.79557751373	2755.96316732	27.4392567994	2755.96316732	27.4392567994	2313.54426026	36.5427936424	2313.54426026	36.5427936424
30	2.05886282051	0.0383021227458	2.05886282051	0.0383021227458	2.62825384615	0.0273918653972	2.62825384615	0.0273918653972	181.8233749	0.969974548487	181.8233749	0.969974548487	2749.90136468	13.9614483322	2749.90136468	13.9614483322	2129.90860641	38.8947782651	2129.90860641	38.8947782651
44	2.04842435897	0.0372108795851	2.04842435897	0.0372108795851	2.64686153846	0.0106539743582	2.64686153846	0.0106539743582	181.826191907	1.14060910467	181.826191907	1.14060910467	2746.03804963	17.7884324591	2746.03804963	17.7884324591	2073.17653077	22.0914124814	2073.17653077	22.0914124814
56	2.00985740272	0.0408066275797	2.00985740272	0.0408066275797	2.61054485416	0.0385924688344	2.61054485416	0.0385924688344	180.690808609	0.328105802641	180.690808609	0.328105802641	2727.03592949	5.50733124164	2727.03592949	5.50733124164	1922.85350804	16.8774729445	1922.85350804	16.8774729445
64	2.0089722502	0.0698273987475	2.0089722502	0.0698273987475	2.60383534811	0.066853461424	2.60383534811	0.066853461424	182.889311243	2.84404905318	182.889311243	2.84404905318	2753.07255241	43.7160056852	2753.07255241	43.7160056852	1964.49310371	26.6932655988	1964.49310371	26.6932655988
84	2.16481410256	0.0524843838269	2.16481410256	0.0524843838269	2.73754230769	0.019885212261	2.73754230769	0.019885212261	185.106613081	0.662583411708	185.106613081	0.662583411708	2768.66579652	12.7976341215	2768.66579652	12.7976341215	2136.10317692	37.1956375598	2136.10317692	37.1956375598
104	2.12436596203	0.0450478301085	2.12436596203	0.0450478301085	2.77678351928	0.132158529281	2.77678351928	0.132158529281	187.343992153	1.83709989915	187.343992153	1.83709989915	2786.71262541	27.0297128328	2786.71262541	27.0297128328	2017.79301404	18.9420136812	2017.79301404	18.9420136812
128	2.04477242122	0.0151567175098	2.04477242122	0.0151567175098	2.67821832061	0.0204440465553	2.67821832061	0.0204440465553	193.018033663	0.648072987103	193.018033663	0.648072987103	2711.44598841	13.783638531	2711.44598841	13.783638531	1935.46348118	16.7928927674	1935.46348118	16.7928927674
