#Clients	Mean User CPU - READ-ONLY	Std User CPU - READ-ONLY	Mean User CPU - WRITE-ONLY	Std User CPU - WRITE-ONLY	Mean System CPU - READ-ONLY	Std System CPU - READ-ONLY	Mean System CPU - WRITE-ONLY	Std System CPU - WRITE-ONLY	Mean Net-Received - READ-ONLY	Std Net-Received - READ-ONLY	Mean Net-Received - WRITE-ONLY	Std Net-Received - WRITE-ONLY	Mean Net-Sent - READ-ONLY	Std Net-Sent - READ-ONLY	Mean Net-Sent - WRITE-ONLY	Std Net-Sent - WRITE-ONLY	Mean Context Switches - READ-ONLY	Std Context Switches - READ-ONLY	Mean Context Switches - WRITE-ONLY	Std Context Switches - WRITE-ONLY
2	1.03142820513	0.0505060288288	1.03142820513	0.0505060288288	1.52118205128	0.0583837911949	1.52118205128	0.0583837911949	886.530198317	3.98351772411	886.530198317	3.98351772411	58.7989232772	0.266716200768	58.7989232772	0.266716200768	1330.90024872	8.50521055814	1330.90024872	8.50521055814
10	2.26984871795	0.043039929781	2.26984871795	0.043039929781	3.21810769231	0.0435956166481	3.21810769231	0.0435956166481	4328.3568109	16.6896101762	4328.3568109	16.6896101762	285.716892027	1.09872705512	285.716892027	1.09872705512	2605.59465128	24.1144413657	2605.59465128	24.1144413657
16	2.51369487179	0.0532832353463	2.51369487179	0.0532832353463	3.53791282051	0.0527619406392	3.53791282051	0.0527619406392	5510.49123598	54.875630054	5510.49123598	54.875630054	363.655854367	3.61739241905	363.655854367	3.61739241905	2442.63903077	59.9129331435	2442.63903077	59.9129331435
30	2.3231	0.0202428578488	2.3231	0.0202428578488	3.25474358974	0.0373870286935	3.25474358974	0.0373870286935	5498.24012169	27.9381722939	5498.24012169	27.9381722939	362.876409756	1.83528049735	362.876409756	1.83528049735	1501.49720256	57.311419889	1501.49720256	57.311419889
44	2.30743333333	0.0361633840847	2.30743333333	0.0361633840847	3.26434102564	0.0243045618995	3.26434102564	0.0243045618995	5490.65307993	35.343918697	5490.65307993	35.343918697	362.397821514	2.26073904691	362.397821514	2.26073904691	1496.7558641	22.0880747871	1496.7558641	22.0880747871
56	2.28351025641	0.0669344883679	2.28351025641	0.0669344883679	3.22048461538	0.089606279718	3.22048461538	0.089606279718	5487.29662961	26.5217030401	5487.29662961	26.5217030401	362.127887119	1.74838937142	362.127887119	1.74838937142	1491.5911	40.6995830174	1491.5911	40.6995830174
64	2.28031157731	0.125974169108	2.28031157731	0.125974169108	3.26672377622	0.183471335029	3.26672377622	0.183471335029	5518.85059205	101.034069771	5518.85059205	101.034069771	364.209592393	6.65846763232	364.209592393	6.65846763232	1555.49630117	75.8132712868	1555.49630117	75.8132712868
84	2.32417179487	0.0166236925257	2.32417179487	0.0166236925257	3.33721794872	0.0388727232485	3.33721794872	0.0388727232485	5534.71054938	25.8630053342	5534.71054938	25.8630053342	365.261946615	1.69915209253	365.261946615	1.69915209253	1502.95567692	38.0323985404	1502.95567692	38.0323985404
104	2.33346973968	0.0875082493763	2.33346973968	0.0875082493763	3.3910437659	0.117300113112	3.3910437659	0.117300113112	5571.08219026	54.1622544705	5571.08219026	54.1622544705	367.664989479	3.56306029466	367.664989479	3.56306029466	1579.93181067	59.3096403689	1579.93181067	59.3096403689
128	2.18406484635	0.0544383984187	2.18406484635	0.0544383984187	3.24937330202	0.107548035003	3.24937330202	0.107548035003	5419.79068561	27.8153083492	5419.79068561	27.8153083492	357.679024187	1.83511411317	357.679024187	1.83511411317	1438.78394868	47.6035117926	1438.78394868	47.6035117926
