#Client   MNT WIQ PrP SST PsP RspT    RespT_std
2	0.00665777168131	0.0138281839518	0.00395379799351	0.820713194221	0.0270775225025	0.884957383765	0.0152389683625
10	0.00360222932396	0.0684794353109	0.00239428433479	0.800221339327	0.0218439779687	0.910190215094	0.00919852081655
16	0.0038723336953	0.0881589532405	0.00216290159605	0.77633275217	0.0291128747536	0.926882842586	0.0160396402077
30	0.00360447944335	0.164455904797	0.00212645361835	0.980353060755	0.0466440049927	1.24186499874	0.0896723156155
44	0.00365468655214	0.442595512037	0.00227835697587	1.44539820294	0.0922760304781	2.0337058311	0.176453337668
56	0.00340473237954	1.1051131297	0.00184029860278	1.91562936144	0.0246623410241	3.08400505229	0.040750677783
64	0.0033327888563	1.42041033055	0.00172989080795	1.96310164725	0.0266062923214	3.44809828779	0.459899061233
84	0.00308407334748	2.66761188002	0.00167515089594	2.13323877772	0.0321380758048	4.85665892826	0.73579466669
104	0.00310218042292	3.58970714976	0.00164166274028	2.10307005647	0.02845514079	5.74617129702	0.347594871804
128	0.00302516326992	5.76766738335	0.00160860731867	2.37421823607	0.0206098907938	8.21587305065	0.772639691863
